,Unnamed: 0,ID,WD,JD,GD,SD,SJ,target
267471,267471,R2019081303584406009605,29.9557,128.3545,4718.8502,652.2184,2012/4/5 10:14:58,F-4
267475,267475,R2019081303584406009605,29.891,128.276,5485.8129,700.7362,2012/4/5 10:15:38,F-4
267479,267479,R2019081303584406009605,29.8681,128.16,5452.1112,708.0743,2012/4/5 10:16:18,F-4
267483,267483,R2019081303584406009605,29.8063,128.1161,5134.3332,676.4442,2012/4/5 10:17:08,F-4
267510,267510,R2019081303584406009605,29.5655,127.6831,5203.7369,743.5417,2012/4/5 10:21:38,F-4
267514,267514,R2019081303584406009605,29.5138,127.6539,4940.8352,666.6689,2012/4/5 10:22:28,F-4
267516,267516,R2019081303584406009605,29.4748,127.6477,4837.542,729.4457,2012/4/5 10:22:48,F-4
267519,267519,R2019081303584406009605,29.4285,127.6611,5363.3377,725.2928,2012/4/5 10:23:18,F-4
267532,267532,R2019081303584406009605,29.2103,127.6591,4558.164,716.8241,2012/4/5 10:25:28,F-4
267538,267538,R2019081303584406009605,29.0757,127.6308,5378.9672,663.5103,2012/4/5 10:26:28,F-4
267570,267570,R2019081303584406009605,28.5816,127.5191,5092.7445,691.0185,2012/4/5 10:31:48,F-4
267597,267597,R2019081303584406009605,28.1136,127.4193,5042.7808,735.3822,2012/4/5 10:36:28,F-4
267635,267635,R2019081303584406009605,27.4372,127.2473,5199.7913,699.4579,2012/4/5 10:42:48,F-4
267665,267665,R2019081303584406009605,27.0224,127.0081,5299.3078,725.373,2012/4/5 10:47:58,F-4
267669,267669,R2019081303584406009605,26.9544,126.9959,4959.7628,716.7182,2012/4/5 10:48:38,F-4
267675,267675,R2019081303584406009605,26.85,126.8932,4567.2809,684.5281,2012/4/5 10:49:38,F-4
267676,267676,R2019081303584406009605,26.8366,126.8908,4513.4642,679.3968,2012/4/5 10:49:48,F-4
267766,267766,R2019081303584406009605,25.4139,126.1115,4754.3928,692.1443,2012/4/5 11:05:08,F-4
267803,267803,R2019081303584406009605,24.7591,125.6763,4797.5833,702.406,2012/4/5 11:11:28,F-4
267816,267816,R2019081303584406009605,24.6191,125.5432,4960.833,651.4319,2012/4/5 11:13:48,F-4
267839,267839,R2019081303584406009605,24.3042,125.2549,4823.8939,656.6939,2012/4/5 11:17:48,F-4
267858,267858,R2019081303584406009605,24.0591,125.0387,4760.8052,709.9123,2012/4/5 11:20:58,F-4
267866,267866,R2019081303584406009605,23.913,124.916,5263.2319,700.4169,2012/4/5 11:22:18,F-4
267889,267889,R2019081303584406000985,30.9644,129.7737,4824.5212,697.3628,2012/4/13 10:05:31,F-4
267907,267907,R2019081303584406000985,30.701,129.4338,4595.3568,734.9288,2012/4/13 10:08:41,F-4
267913,267913,R2019081303584406000985,30.6452,129.3399,5178.5658,698.8627,2012/4/13 10:09:41,F-4
267923,267923,R2019081303584406000985,30.4383,129.2673,5313.7784,690.0082,2012/4/13 10:11:21,F-4
267924,267924,R2019081303584406000985,30.4182,129.2622,5341.7883,701.8086,2012/4/13 10:11:31,F-4
267925,267925,R2019081303584406000985,30.4221,129.2647,4574.6362,657.8662,2012/4/13 10:11:41,F-4
267932,267932,R2019081303584406000985,30.3475,129.1386,5098.6284,668.4142,2012/4/13 10:12:51,F-4
267942,267942,R2019081303584406000985,30.213,129.0099,5310.8742,708.0627,2012/4/13 10:14:31,F-4
267949,267949,R2019081303584406000985,30.1996,128.8547,5380.8704,669.491,2012/4/13 10:15:51,F-4
267950,267950,R2019081303584406000985,30.1973,128.8509,4700.2622,692.1327,2012/4/13 10:16:01,F-4
267951,267951,R2019081303584406000985,30.1939,128.8485,4873.5111,749.9939,2012/4/13 10:16:11,F-4
267954,267954,R2019081303584406000985,30.1715,128.8334,5477.2051,710.6708,2012/4/13 10:16:41,F-4
267955,267955,R2019081303584406000985,30.1541,128.8295,5113.7023,721.6827,2012/4/13 10:16:51,F-4
267975,267975,R2019081303584406000985,30.0355,128.5521,4658.8008,691.5586,2012/4/13 10:20:11,F-4
268019,268019,R2019081303584406000985,29.5675,127.7086,4671.1519,663.0503,2012/4/13 10:27:41,F-4
268064,268064,R2019081303584406000985,28.7805,127.5275,4835.7457,680.556,2012/4/13 10:35:21,F-4
268083,268083,R2019081303584406000985,28.3615,127.4005,5410.2747,740.1224,2012/4/13 10:38:41,F-4
268123,268123,R2019081303584406000985,27.7463,127.3359,4804.5139,672.6247,2012/4/13 10:45:21,F-4
268140,268140,R2019081303584406000985,27.4588,127.2829,5229.0114,654.6456,2012/4/13 10:48:11,F-4
268146,268146,R2019081303584406000985,27.3076,127.2357,5035.625,667.1493,2012/4/13 10:49:21,F-4
268152,268152,R2019081303584406000985,27.1746,127.1256,5428.4784,720.3668,2012/4/13 10:50:21,F-4
268161,268161,R2019081303584406000985,27.0421,127.0076,4508.6764,748.7296,2012/4/13 10:51:51,F-4
268193,268193,R2019081303584406000985,26.5226,126.7472,4740.4689,728.0216,2012/4/13 10:57:21,F-4
268208,268208,R2019081303584406000985,26.2639,126.5702,4815.37,723.8368,2012/4/13 10:59:51,F-4
268246,268246,R2019081303584406000985,25.6032,126.2523,4797.154,712.0608,2012/4/13 11:06:21,F-4
268250,268250,R2019081303584406000985,25.5496,126.2232,5435.662,689.0571,2012/4/13 11:07:01,F-4
268264,268264,R2019081303584406000985,25.3185,126.0311,5363.9555,695.5842,2012/4/13 11:09:31,F-4
268302,268302,R2019081303584406000985,24.8016,125.6996,5473.3603,723.3354,2012/4/13 11:15:51,F-4
268320,268320,R2019081303584406000985,24.5034,125.5193,5467.4384,691.433,2012/4/13 11:19:01,F-4
