,Unnamed: 0,ID,WD,JD,GD,SD,SJ,target
273952,273952,R2019081303584412304271,33.0696,122.5377,5290.8643,663.2274,2012/3/20 10:12:59,F-6
273964,273964,R2019081303584412304271,32.8691,122.6222,4853.5738,724.6193,2012/3/20 10:15:09,F-6
273985,273985,R2019081303584412304271,32.5997,122.6879,5347.9744,736.6705,2012/3/20 10:18:39,F-6
273986,273986,R2019081303584412304271,32.5924,122.705,4899.7054,713.4461,2012/3/20 10:18:49,F-6
273991,273991,R2019081303584412304271,32.5135,122.758,4598.6333,677.6876,2012/3/20 10:19:39,F-6
273994,273994,R2019081303584412304271,32.4529,122.7856,4518.1899,726.6132,2012/3/20 10:20:09,F-6
273997,273997,R2019081303584412304271,32.3886,122.7825,4967.8732,655.5289,2012/3/20 10:20:39,F-6
274013,274013,R2019081303584412304271,32.117,122.8801,5217.1757,737.1989,2012/3/20 10:23:19,F-6
274022,274022,R2019081303584412304271,31.9399,122.9285,5072.7211,700.9028,2012/3/20 10:24:59,F-6
274026,274026,R2019081303584412304271,31.8315,122.9223,5050.853,669.7605,2012/3/20 10:25:39,F-6
274031,274031,R2019081303584412304271,31.7517,122.9687,5047.804,679.003,2012/3/20 10:26:29,F-6
274043,274043,R2019081303584412304271,31.5342,123.0387,4541.9201,708.3206,2012/3/20 10:28:29,F-6
274055,274055,R2019081303584412304271,31.3559,123.0833,4773.4468,714.3169,2012/3/20 10:30:29,F-6
274062,274062,R2019081303584412304271,31.2177,123.1179,5231.7275,746.8392,2012/3/20 10:31:39,F-6
274068,274068,R2019081303584412304271,31.1398,123.1411,4793.6012,737.9659,2012/3/20 10:32:39,F-6
274079,274079,R2019081303584412304271,30.9714,123.1355,5074.7004,740.7974,2012/3/20 10:34:39,F-6
274154,274154,R2019081303584412304271,29.6689,123.2103,4671.8127,717.2544,2012/3/20 10:47:29,F-6
274156,274156,R2019081303584412304271,29.6397,123.1925,4869.0774,730.9185,2012/3/20 10:47:49,F-6
274179,274179,R2019081303584412304271,29.2301,123.2517,5387.5644,672.3184,2012/3/20 10:51:49,F-6
274223,274223,R2019081303584412304271,28.5376,123.3478,4894.4497,650.5994,2012/3/20 10:59:09,F-6
274224,274224,R2019081303584412304271,28.5246,123.3508,5350.3769,675.7404,2012/3/20 10:59:19,F-6
274235,274235,R2019081303584412304271,28.3119,123.4076,4851.8119,702.424,2012/3/20 11:01:09,F-6
274274,274274,R2019081303584412304271,27.7898,123.7392,5090.4744,668.8705,2012/3/20 11:07:49,F-6
274275,274275,R2019081303584412304271,27.7605,123.7719,5408.9632,718.6847,2012/3/20 11:08:09,F-6
274296,274296,R2019081303584412304271,27.48,123.9991,5267.2203,720.0365,2012/3/20 11:11:39,F-6
274302,274302,R2019081303584412304271,27.3989,124.0426,5225.5674,740.3439,2012/3/20 11:12:39,F-6
274310,274310,R2019081303584412304271,27.2662,124.1176,4922.4508,693.3059,2012/3/20 11:13:59,F-6
274316,274316,R2019081303584412304271,27.2378,124.1847,5374.3701,654.7519,2012/3/20 11:14:59,F-6
274323,274323,R2019081303584412304271,27.1573,124.2613,5335.3202,709.5672,2012/3/20 11:16:09,F-6
274346,274346,R2019081303584412304271,26.8254,124.5214,4663.9881,659.9459,2012/3/20 11:20:09,F-6
274370,274370,R2019081303584412303014,34.1457,122.086,5102.2052,708.5302,2012/3/28 10:04:57,F-6
274390,274390,R2019081303584412303014,33.8579,122.0563,4867.1943,665.1406,2012/3/28 10:08:17,F-6
274400,274400,R2019081303584412303014,33.6792,122.1742,4724.9001,703.9341,2012/3/28 10:10:07,F-6
274403,274403,R2019081303584412303014,33.6183,122.2294,5446.4566,670.1118,2012/3/28 10:10:37,F-6
274404,274404,R2019081303584412303014,33.6019,122.2551,5355.1701,686.7709,2012/3/28 10:10:47,F-6
274406,274406,R2019081303584412303014,33.5771,122.2406,5138.1022,719.8586,2012/3/28 10:11:07,F-6
274428,274428,R2019081303584412303014,33.1233,122.5341,5126.049,729.9001,2012/3/28 10:14:47,F-6
274449,274449,R2019081303584412303014,32.7971,122.5964,5278.4469,735.2567,2012/3/28 10:18:27,F-6
274463,274463,R2019081303584412303014,32.5808,122.6406,5167.4941,664.7581,2012/3/28 10:20:47,F-6
274467,274467,R2019081303584412303014,32.5182,122.6822,5057.6938,717.0629,2012/3/28 10:21:27,F-6
274471,274471,R2019081303584412303014,32.4763,122.6693,4996.8492,687.4917,2012/3/28 10:22:07,F-6
274489,274489,R2019081303584412303014,32.1833,122.8812,5467.2092,703.7986,2012/3/28 10:25:07,F-6
274498,274498,R2019081303584412303014,32.0763,122.88,4758.7759,738.8653,2012/3/28 10:26:47,F-6
274507,274507,R2019081303584412303014,31.8642,122.9073,5351.7763,692.665,2012/3/28 10:28:17,F-6
274511,274511,R2019081303584412303014,31.7964,122.9709,5139.7261,663.9429,2012/3/28 10:28:57,F-6
274513,274513,R2019081303584412303014,31.7853,123.0008,5267.2845,714.8238,2012/3/28 10:29:17,F-6
274525,274525,R2019081303584412303014,31.605,123.0259,5121.3048,729.2233,2012/3/28 10:31:17,F-6
274527,274527,R2019081303584412303014,31.5617,123.0324,4942.1048,666.1862,2012/3/28 10:31:37,F-6
274529,274529,R2019081303584412303014,31.4943,123.0475,5355.2298,652.2412,2012/3/28 10:31:57,F-6
274559,274559,R2019081303584412303014,31.0114,123.1465,4783.026,658.1752,2012/3/28 10:37:07,F-6
274561,274561,R2019081303584412303014,30.9749,123.128,4538.3284,660.6882,2012/3/28 10:37:27,F-6
274581,274581,R2019081303584412303014,30.559,123.2118,4894.8047,683.9496,2012/3/28 10:40:57,F-6
274582,274582,R2019081303584412303014,30.543,123.2285,5425.8492,653.3724,2012/3/28 10:41:07,F-6
274583,274583,R2019081303584412303014,30.5072,123.241,5349.5131,731.5025,2012/3/28 10:41:17,F-6
274590,274590,R2019081303584412303014,30.4373,123.2484,4633.1585,690.0516,2012/3/28 10:42:27,F-6
274604,274604,R2019081303584412303014,30.2324,123.2302,5012.8529,712.1344,2012/3/28 10:44:47,F-6
274610,274610,R2019081303584412303014,30.1342,123.2475,4996.7314,655.9348,2012/3/28 10:45:47,F-6
274633,274633,R2019081303584412303014,29.7237,123.2669,5227.9454,659.6433,2012/3/28 10:49:47,F-6
274636,274636,R2019081303584412303014,29.6874,123.2655,4958.0548,730.0474,2012/3/28 10:50:17,F-6
274639,274639,R2019081303584412303014,29.6506,123.2493,5105.1617,694.6084,2012/3/28 10:50:47,F-6
274649,274649,R2019081303584412303014,29.5134,123.2564,4824.7105,677.0996,2012/3/28 10:52:27,F-6
274650,274650,R2019081303584412303014,29.4959,123.2727,5211.0132,702.7549,2012/3/28 10:52:37,F-6
274657,274657,R2019081303584412303014,29.4277,123.2753,5486.7888,659.359,2012/3/28 10:53:47,F-6
274660,274660,R2019081303584412303014,29.382,123.249,5118.8862,675.7226,2012/3/28 10:54:17,F-6
274661,274661,R2019081303584412303014,29.3471,123.2628,5146.8307,726.435,2012/3/28 10:54:27,F-6
274684,274684,R2019081303584412303014,28.9929,123.3488,4648.2825,672.9405,2012/3/28 10:58:27,F-6
274708,274708,R2019081303584412303014,28.5782,123.5064,5237.2653,683.8924,2012/3/28 11:02:27,F-6
274741,274741,R2019081303584412303014,28.0485,123.6056,5216.6125,676.0542,2012/3/28 11:08:07,F-6
274748,274748,R2019081303584412303014,27.8706,123.6821,5304.544,680.1162,2012/3/28 11:09:17,F-6
274749,274749,R2019081303584412303014,27.8445,123.6973,4798.3268,697.0749,2012/3/28 11:09:27,F-6
274763,274763,R2019081303584412303014,27.5984,123.8553,5231.6427,687.821,2012/3/28 11:11:57,F-6
274775,274775,R2019081303584412303014,27.4539,124.0019,5489.887,707.0842,2012/3/28 11:13:57,F-6
274791,274791,R2019081303584412303014,27.2037,124.2335,4558.7107,670.4308,2012/3/28 11:16:37,F-6
274807,274807,R2019081303584412303014,27.0409,124.4077,5142.5066,668.3238,2012/3/28 11:19:27,F-6
274808,274808,R2019081303584412303014,27.0238,124.421,4635.3448,718.6803,2012/3/28 11:19:37,F-6
274811,274811,R2019081303584412303014,26.976,124.4373,5371.1688,659.0101,2012/3/28 11:20:07,F-6
274816,274816,R2019081303584412303014,26.9394,124.499,5329.1678,691.0169,2012/3/28 11:20:57,F-6
274838,274838,R2019081303584412306323,34.3143,122.0622,4853.0633,721.0779,2012/4/5 9:55:37,F-6
274848,274848,R2019081303584412306323,34.1451,122.06,5039.5215,693.4639,2012/4/5 9:57:17,F-6
274851,274851,R2019081303584412306323,34.1398,122.0959,4907.7152,723.8745,2012/4/5 9:57:47,F-6
274866,274866,R2019081303584412306323,33.9087,122.0901,4685.7561,679.8229,2012/4/5 10:00:17,F-6
274875,274875,R2019081303584412306323,33.7224,122.1527,5370.9698,737.5869,2012/4/5 10:01:57,F-6
274876,274876,R2019081303584412306323,33.7077,122.1731,5267.1308,745.8653,2012/4/5 10:02:07,F-6
274877,274877,R2019081303584412306323,33.6782,122.1997,5396.731,690.6274,2012/4/5 10:02:17,F-6
274882,274882,R2019081303584412306323,33.5964,122.2198,4521.4418,738.9171,2012/4/5 10:03:07,F-6
274889,274889,R2019081303584412306323,33.4657,122.3135,5133.7546,741.7426,2012/4/5 10:04:17,F-6
274890,274890,R2019081303584412306323,33.4503,122.3023,4876.0188,663.9562,2012/4/5 10:04:27,F-6
274921,274921,R2019081303584412306323,32.8778,122.6243,5300.0229,727.1626,2012/4/5 10:09:47,F-6
274945,274945,R2019081303584412306323,32.4308,122.7447,4686.2051,745.6333,2012/4/5 10:13:47,F-6
274957,274957,R2019081303584412306323,32.2871,122.8528,5167.3841,709.8331,2012/4/5 10:15:47,F-6
274971,274971,R2019081303584412306323,32.0442,122.8841,5405.4172,728.5031,2012/4/5 10:18:17,F-6
274975,274975,R2019081303584412306323,32.0359,122.9198,5378.7885,743.1237,2012/4/5 10:18:57,F-6
274979,274979,R2019081303584412306323,31.9655,122.9344,5291.4586,690.9265,2012/4/5 10:19:37,F-6
274985,274985,R2019081303584412306323,31.8883,122.9294,5008.199,688.2483,2012/4/5 10:20:37,F-6
274991,274991,R2019081303584412306323,31.792,122.9424,5068.6482,683.0136,2012/4/5 10:21:37,F-6
275014,275014,R2019081303584412306323,31.4221,122.9939,4632.5063,721.3035,2012/4/5 10:25:27,F-6
275037,275037,R2019081303584412306323,31.0512,123.1446,5160.1622,653.9275,2012/4/5 10:29:27,F-6
275039,275039,R2019081303584412306323,30.9915,123.1336,5243.6418,728.9129,2012/4/5 10:29:47,F-6
275049,275049,R2019081303584412306323,30.8056,123.1655,4515.8222,745.3401,2012/4/5 10:31:27,F-6
275056,275056,R2019081303584412306323,30.6343,123.1944,5313.7659,669.771,2012/4/5 10:32:47,F-6
275058,275058,R2019081303584412306323,30.5822,123.2294,5330.6568,702.4457,2012/4/5 10:33:07,F-6
275060,275060,R2019081303584412306323,30.5416,123.2253,4577.6089,659.1688,2012/4/5 10:33:27,F-6
275076,275076,R2019081303584412306323,30.2405,123.23,5149.9144,699.3695,2012/4/5 10:36:07,F-6
275080,275080,R2019081303584412306323,30.1885,123.249,4900.2664,677.1826,2012/4/5 10:36:47,F-6
275084,275084,R2019081303584412306323,30.1344,123.2512,4854.1275,705.8615,2012/4/5 10:37:27,F-6
275086,275086,R2019081303584412306323,30.1135,123.2806,4815.212,719.872,2012/4/5 10:37:47,F-6
275128,275128,R2019081303584412306323,29.4601,123.2597,4841.1829,722.32,2012/4/5 10:44:57,F-6
275158,275158,R2019081303584412306323,28.9927,123.3055,5441.3753,701.9111,2012/4/5 10:50:07,F-6
275167,275167,R2019081303584412306323,28.8609,123.3419,5050.3032,722.2616,2012/4/5 10:51:37,F-6
275174,275174,R2019081303584412306323,28.7695,123.3744,4701.0561,711.8621,2012/4/5 10:52:47,F-6
275177,275177,R2019081303584412306323,28.7398,123.3862,5465.6461,713.3801,2012/4/5 10:53:17,F-6
275188,275188,R2019081303584412306323,28.6218,123.3837,5218.5278,698.0368,2012/4/5 10:55:07,F-6
275204,275204,R2019081303584412306323,28.3194,123.4499,4980.5718,685.8418,2012/4/5 10:57:47,F-6
275210,275210,R2019081303584412306323,28.2076,123.4619,5036.6165,741.5659,2012/4/5 10:58:47,F-6
275224,275224,R2019081303584412306323,27.9798,123.51,5356.6241,736.1173,2012/4/5 11:01:17,F-6
275226,275226,R2019081303584412306323,27.9619,123.5182,5217.0528,663.2889,2012/4/5 11:01:37,F-6
275238,275238,R2019081303584412306323,27.8917,123.661,5011.7199,714.5874,2012/4/5 11:03:37,F-6
275239,275239,R2019081303584412306323,27.8583,123.673,5284.2896,707.7779,2012/4/5 11:03:47,F-6
275260,275260,R2019081303584412306323,27.5149,123.9145,5210.7164,725.6535,2012/4/5 11:07:27,F-6
275267,275267,R2019081303584412306323,27.443,123.9949,4554.312,673.3854,2012/4/5 11:08:37,F-6
275270,275270,R2019081303584412306323,27.4277,124.0097,4859.4803,659.6749,2012/4/5 11:09:07,F-6
275276,275276,R2019081303584412306323,27.3849,124.0419,4822.7178,701.1949,2012/4/5 11:10:07,F-6
275279,275279,R2019081303584412306323,27.3168,124.0676,5051.5549,717.8149,2012/4/5 11:10:37,F-6
275282,275282,R2019081303584412306323,27.2562,124.1179,5381.7659,668.3341,2012/4/5 11:11:07,F-6
275289,275289,R2019081303584412306323,27.1548,124.2031,4640.2271,734.9931,2012/4/5 11:12:17,F-6
275297,275297,R2019081303584412306323,27.1147,124.3156,5197.3064,707.6193,2012/4/5 11:13:37,F-6
275299,275299,R2019081303584412306323,27.0814,124.368,5185.0137,681.175,2012/4/5 11:14:07,F-6
275302,275302,R2019081303584412306323,27.0375,124.4355,5487.9333,682.9388,2012/4/5 11:14:37,F-6
275304,275304,R2019081303584412306323,26.9944,124.4262,4868.3694,652.2613,2012/4/5 11:14:57,F-6
275323,275323,R2019081303584412306323,26.6863,124.6074,4887.9777,659.0954,2012/4/5 11:18:07,F-6
275351,275351,R2019081303584413800563,33.9233,122.0395,4674.4564,736.6593,2012/4/13 10:05:05,F-6
275366,275366,R2019081303584413800563,33.7219,122.1914,5311.2007,733.4675,2012/4/13 10:07:45,F-6
275377,275377,R2019081303584413800563,33.5262,122.2399,4847.1992,663.642,2012/4/13 10:09:35,F-6
275386,275386,R2019081303584413800563,33.3785,122.3163,5298.6139,737.1587,2012/4/13 10:11:05,F-6
275402,275402,R2019081303584413800563,33.1542,122.4651,4620.3231,683.9547,2012/4/13 10:13:45,F-6
275404,275404,R2019081303584413800563,33.1305,122.4765,5058.6943,703.3856,2012/4/13 10:14:05,F-6
275409,275409,R2019081303584413800563,33.0535,122.5174,4868.7626,744.7338,2012/4/13 10:14:55,F-6
275432,275432,R2019081303584413800563,32.671,122.7976,5240.8137,684.8278,2012/4/13 10:18:55,F-6
275451,275451,R2019081303584413800563,32.4081,122.839,4507.4083,727.1211,2012/4/13 10:22:05,F-6
275462,275462,R2019081303584413800563,32.227,122.8506,4918.7176,740.7795,2012/4/13 10:23:55,F-6
275463,275463,R2019081303584413800563,32.2275,122.8645,4919.2925,713.6932,2012/4/13 10:24:05,F-6
275472,275472,R2019081303584413800563,32.0946,122.8744,5479.3129,747.0945,2012/4/13 10:25:35,F-6
275479,275479,R2019081303584413800563,31.9784,122.9265,5189.9859,656.7916,2012/4/13 10:26:55,F-6
275506,275506,R2019081303584413800563,31.4893,123.0259,4696.1931,743.028,2012/4/13 10:31:25,F-6
275509,275509,R2019081303584413800563,31.4388,123.0481,5191.7863,727.5651,2012/4/13 10:31:55,F-6
275524,275524,R2019081303584413800563,31.1766,123.1128,5114.7023,655.8439,2012/4/13 10:34:25,F-6
275539,275539,R2019081303584413800563,30.9523,123.1458,4932.1187,731.7541,2012/4/13 10:37:05,F-6
275546,275546,R2019081303584413800563,30.8787,123.1736,4580.2888,703.3868,2012/4/13 10:38:15,F-6
275548,275548,R2019081303584413800563,30.8454,123.1774,4761.6956,734.5431,2012/4/13 10:38:35,F-6
275558,275558,R2019081303584413800563,30.6426,123.1861,5217.5441,650.2841,2012/4/13 10:40:25,F-6
275571,275571,R2019081303584413800563,30.462,123.1933,4991.3217,676.3404,2012/4/13 10:42:35,F-6
275573,275573,R2019081303584413800563,30.4179,123.2025,5082.3038,725.096,2012/4/13 10:42:55,F-6
275574,275574,R2019081303584413800563,30.396,123.2148,4605.0074,696.1765,2012/4/13 10:43:05,F-6
275596,275596,R2019081303584413800563,30.0112,123.2723,5240.2278,746.8264,2012/4/13 10:46:45,F-6
275603,275603,R2019081303584413800563,29.8854,123.3084,4928.9823,653.1612,2012/4/13 10:47:55,F-6
275609,275609,R2019081303584413800563,29.804,123.2893,5381.7215,696.9312,2012/4/13 10:48:55,F-6
275613,275613,R2019081303584413800563,29.7647,123.2918,4692.1082,713.1696,2012/4/13 10:49:45,F-6
275617,275617,R2019081303584413800563,29.6747,123.2632,5131.0289,731.7648,2012/4/13 10:50:25,F-6
275632,275632,R2019081303584413800563,29.437,123.217,5143.5143,676.2567,2012/4/13 10:52:55,F-6
275641,275641,R2019081303584413800563,29.3279,123.2558,5289.2889,650.0637,2012/4/13 10:54:25,F-6
275642,275642,R2019081303584413800563,29.3205,123.2731,4793.8498,665.0924,2012/4/13 10:54:35,F-6
275655,275655,R2019081303584413800563,29.1175,123.3227,5167.3624,739.6033,2012/4/13 10:56:55,F-6
275665,275665,R2019081303584413800563,28.9817,123.3298,5136.2257,680.1314,2012/4/13 10:58:35,F-6
275672,275672,R2019081303584413800563,28.8696,123.3713,5466.5399,717.8916,2012/4/13 10:59:45,F-6
275673,275673,R2019081303584413800563,28.8399,123.3723,5152.5106,718.1249,2012/4/13 10:59:55,F-6
275674,275674,R2019081303584413800563,28.8049,123.3599,4582.4531,692.0137,2012/4/13 11:00:05,F-6
275692,275692,R2019081303584413800563,28.396,123.4784,5402.4931,728.2683,2012/4/13 11:03:05,F-6
275693,275693,R2019081303584413800563,28.3638,123.4848,5049.8186,695.7045,2012/4/13 11:03:15,F-6
275694,275694,R2019081303584413800563,28.3609,123.4887,4623.3721,684.6002,2012/4/13 11:03:25,F-6
275708,275708,R2019081303584413800563,28.0625,123.4702,5278.5663,696.3001,2012/4/13 11:05:55,F-6
275709,275709,R2019081303584413800563,28.0667,123.4842,5341.1578,697.3323,2012/4/13 11:06:05,F-6
275717,275717,R2019081303584413800563,27.972,123.6132,4841.7792,666.6369,2012/4/13 11:07:25,F-6
275752,275752,R2019081303584413800563,27.4975,124.015,5231.8021,689.4424,2012/4/13 11:13:25,F-6
275767,275767,R2019081303584413800563,27.2937,124.1925,5297.3608,717.4312,2012/4/13 11:15:55,F-6
275781,275781,R2019081303584413800563,27.1436,124.3372,4559.3398,662.6331,2012/4/13 11:18:15,F-6
275791,275791,R2019081303584413800563,26.936,124.4486,5079.2138,674.0224,2012/4/13 11:20:05,F-6
275796,275796,R2019081303584413800563,26.8698,124.5307,4537.702,688.5277,2012/4/13 11:20:55,F-6
275801,275801,R2019081303584413800563,26.7963,124.6061,4543.3824,712.7349,2012/4/13 11:21:45,F-6
