,Unnamed: 0,ID,WD,JD,GD,SD,SJ,target
193969,193969,R2019081303584340501632,36.5601,128.7885,5136.7368,663.1081,2012/8/11 10:17:21,F-3
194341,194341,R2019081303584340501632,35.2998,124.8702,4930.1985,744.7813,2012/8/11 11:22:31,F-3
194482,194482,R2019081303584340501632,35.6032,123.5685,4937.2052,735.9267,2012/8/11 11:47:31,F-3
194513,194513,R2019081303584340501632,35.7801,124.0945,5408.9753,744.1183,2012/8/11 11:53:01,F-3
194858,194858,R2019081303584340504930,36.507,129.3233,4895.0405,702.9616,2012/8/19 10:11:33,F-3
194966,194966,R2019081303584340504930,36.7329,127.2172,5208.1529,674.7707,2012/8/19 10:30:03,F-3
194969,194969,R2019081303584340504930,36.7203,127.1525,5274.6192,670.8864,2012/8/19 10:30:33,F-3
195102,195102,R2019081303584340504930,36.941,124.2097,4743.191,692.583,2012/8/19 10:53:33,F-3
195137,195137,R2019081303584340504930,36.8221,123.5206,4861.748,676.8545,2012/8/19 10:59:43,F-3
195159,195159,R2019081303584340504930,36.5064,123.3124,5463.2626,730.4947,2012/8/19 11:03:33,F-3
195171,195171,R2019081303584340504930,36.2655,123.2822,5159.0379,743.0908,2012/8/19 11:05:43,F-3
195378,195378,R2019081303584340504930,34.9123,123.3449,4675.7898,741.0363,2012/8/19 11:42:23,F-3
195435,195435,R2019081303584340504930,35.6222,123.667,4550.9928,740.1875,2012/8/19 11:52:33,F-3
195474,195474,R2019081303584340504930,35.9502,124.3596,4804.0275,680.7939,2012/8/19 11:59:33,F-3
195582,195582,R2019081303584340504930,37.6241,123.978,4773.3929,676.0841,2012/8/19 12:18:33,F-3
195632,195632,R2019081303584340504930,38.4821,124.292,4643.0251,723.7242,2012/8/19 12:27:13,F-3
195641,195641,R2019081303584340504930,38.6304,124.4219,5309.5477,667.1708,2012/8/19 12:28:53,F-3
195761,195761,R2019081303584342109903,36.4035,129.7435,4556.8097,739.2603,2012/8/27 10:06:58,F-3
195861,195861,R2019081303584342109903,36.7269,127.4428,5366.3335,689.9812,2012/8/27 10:24:08,F-3
195897,195897,R2019081303584342109903,36.802,126.637,4572.9426,742.8805,2012/8/27 10:30:28,F-3
195975,195975,R2019081303584342109903,36.9586,125.0292,5466.6857,735.1854,2012/8/27 10:43:48,F-3
196130,196130,R2019081303584342109903,35.782,124.0092,5345.614,717.2856,2012/8/27 11:11:18,F-3
196131,196131,R2019081303584342109903,35.7676,124.0135,5130.9134,724.6213,2012/8/27 11:11:28,F-3
196410,196410,R2019081303584342109903,36.3545,124.6196,5492.9302,653.4864,2012/8/27 12:00:48,F-3
196530,196530,R2019081303584342109903,38.4303,124.2307,5254.6753,722.0146,2012/8/27 12:21:58,F-3
196531,196531,R2019081303584342109903,38.4524,124.2371,4678.3607,743.8403,2012/8/27 12:22:08,F-3
196559,196559,R2019081303584342109903,38.8242,124.698,4771.9255,693.2256,2012/8/27 12:27:08,F-3
196659,196659,R2019081303584342100283,36.4002,129.8987,4697.679,680.9699,2012/9/4 10:07:26,F-3
196676,196676,R2019081303584342100283,36.4534,129.5862,5259.0696,721.0256,2012/9/4 10:10:16,F-3
196797,196797,R2019081303584342100283,36.7468,127.0416,4901.7081,716.3625,2012/9/4 10:31:06,F-3
196881,196881,R2019081303584342100283,36.89,125.3911,5370.0626,700.6049,2012/9/4 10:45:36,F-3
196960,196960,R2019081303584342100283,36.8775,123.7341,5232.1594,689.6835,2012/9/4 10:59:16,F-3
197019,197019,R2019081303584342100283,36.0921,123.3409,4921.5825,672.7564,2012/9/4 11:09:46,F-3
197039,197039,R2019081303584342100283,35.8797,123.7685,4862.17,710.9982,2012/9/4 11:13:26,F-3
197096,197096,R2019081303584342100283,35.3367,124.7754,5312.4472,744.0217,2012/9/4 11:23:36,F-3
197102,197102,R2019081303584342100283,35.2967,124.8741,5321.1636,665.7897,2012/9/4 11:24:36,F-3
197162,197162,R2019081303584342100283,34.7127,124.0873,4857.5128,700.7579,2012/9/4 11:35:16,F-3
197209,197209,R2019081303584342100283,34.9482,123.2082,5424.836,713.0477,2012/9/4 11:43:26,F-3
197253,197253,R2019081303584342100283,35.6158,123.633,4876.2458,655.5267,2012/9/4 11:51:16,F-3
197339,197339,R2019081303584342100283,36.602,124.5917,4939.9065,660.8895,2012/9/4 12:06:36,F-3
197429,197429,R2019081303584342100283,38.1107,124.0496,5160.652,699.4819,2012/9/4 12:22:26,F-3
197447,197447,R2019081303584342100283,38.4601,124.262,5236.0011,722.6884,2012/9/4 12:25:36,F-3
197526,197526,R2019081303584343602782,36.175,130.8882,4904.6923,736.8504,2012/9/12 10:00:32,F-3
197802,197802,R2019081303584343602782,36.9493,125.2381,4659.7911,667.1892,2012/9/12 10:48:02,F-3
197912,197912,R2019081303584343602782,36.5611,123.342,4919.6529,698.1411,2012/9/12 11:07:12,F-3
197935,197935,R2019081303584343602782,36.1688,123.2533,5066.0702,739.1083,2012/9/12 11:11:22,F-3
198223,198223,R2019081303584343602782,35.8366,124.1421,5045.5706,698.1706,2012/9/12 12:02:22,F-3
198292,198292,R2019081303584343602782,36.8427,124.5518,4753.903,670.214,2012/9/12 12:14:32,F-3
198310,198310,R2019081303584343602782,37.1166,124.3367,5484.4506,656.5206,2012/9/12 12:17:42,F-3
198468,198468,R2019081303584343602782,39.0236,125.2085,5400.2483,747.7776,2012/9/12 12:45:22,F-3
198509,198509,R2019081303584343603873,36.3298,130.6441,5357.7572,719.107,2012/9/20 10:06:43,F-3
198560,198560,R2019081303584343603873,36.4781,129.5671,5103.1869,681.292,2012/9/20 10:15:33,F-3
198586,198586,R2019081303584343603873,36.5221,129.1336,4892.0601,709.4555,2012/9/20 10:20:03,F-3
198718,198718,R2019081303584343603873,36.8737,126.2276,4934.6251,689.0988,2012/9/20 10:42:43,F-3
198838,198838,R2019081303584343603873,36.8115,123.5127,5102.8131,690.257,2012/9/20 11:03:43,F-3
198871,198871,R2019081303584343603873,36.1696,123.2387,4876.5556,716.0968,2012/9/20 11:09:33,F-3
198876,198876,R2019081303584343603873,36.1206,123.3574,5431.6791,654.7861,2012/9/20 11:10:33,F-3
199094,199094,R2019081303584343603873,35.3559,123.2172,4873.1249,674.3367,2012/9/20 11:49:13,F-3
199405,199405,R2019081303584343603873,39.1048,125.3069,5356.1674,650.5848,2012/9/20 12:43:53,F-3
199803,199803,R2019081303584345205981,36.1782,123.2661,4758.9749,734.7838,2012/9/28 11:11:12,F-3
199836,199836,R2019081303584345205981,35.8553,123.8458,4774.8886,733.3224,2012/9/28 11:17:12,F-3
199837,199837,R2019081303584345205981,35.8633,123.8605,5445.7721,661.0485,2012/9/28 11:17:22,F-3
199870,199870,R2019081303584345205981,35.5507,124.578,4759.572,728.9712,2012/9/28 11:23:22,F-3
199921,199921,R2019081303584345205981,34.8237,124.7467,4902.4934,745.8397,2012/9/28 11:32:32,F-3
200054,200054,R2019081303584345205981,35.7199,123.9524,5020.9948,694.7144,2012/9/28 11:56:02,F-3
200063,200063,R2019081303584345205981,35.7934,124.1052,4797.8113,690.0281,2012/9/28 11:57:32,F-3
200179,200179,R2019081303584345205981,37.4937,124.0748,4824.9056,746.8992,2012/9/28 12:18:02,F-3
200287,200287,R2019081303584345205981,38.9681,124.9727,5240.1134,712.9625,2012/9/28 12:37:02,F-3
200288,200288,R2019081303584345205981,38.9605,124.9837,4952.1729,666.68,2012/9/28 12:37:12,F-3
200464,200464,R2019081303584345206227,36.6515,127.7618,5046.1115,686.9828,2012/10/6 10:28:40,F-3
200734,200734,R2019081303584345206227,35.9591,123.6512,5288.8922,663.8407,2012/10/6 11:15:40,F-3
200840,200840,R2019081303584345206227,34.7864,124.6268,4958.5973,740.2402,2012/10/6 11:34:40,F-3
200904,200904,R2019081303584345206227,34.955,123.2135,5071.7868,692.5693,2012/10/6 11:45:50,F-3
200948,200948,R2019081303584345206227,35.5777,123.5208,5347.1557,704.8003,2012/10/6 11:53:40,F-3
201053,201053,R2019081303584345206227,37.0111,124.3908,4606.6616,735.3266,2012/10/6 12:12:20,F-3
201129,201129,R2019081303584345206227,38.0781,124.0706,4681.7718,670.108,2012/10/6 12:25:40,F-3
201159,201159,R2019081303584345206227,38.4511,124.2727,5055.8763,719.4946,2012/10/6 12:30:50,F-3
201271,201271,R2019081303584346807287,36.3782,130.3827,4696.334,701.5256,2012/10/14 10:08:36,F-3
201419,201419,R2019081303584346807287,36.7269,127.4279,5198.1936,740.3771,2012/10/14 10:33:56,F-3
201450,201450,R2019081303584346807287,36.8354,126.8118,5424.5046,680.6236,2012/10/14 10:39:16,F-3
201739,201739,R2019081303584346807287,35.3378,124.7785,5335.4691,695.2471,2012/10/14 11:30:06,F-3
201790,201790,R2019081303584346807287,34.7371,124.5221,4590.7045,713.2008,2012/10/14 11:39:06,F-3
201792,201792,R2019081303584346807287,34.7087,124.4632,4749.1387,706.9644,2012/10/14 11:39:26,F-3
201824,201824,R2019081303584346807287,34.7116,123.7521,5073.5354,691.4425,2012/10/14 11:45:06,F-3
201857,201857,R2019081303584346807287,34.9755,123.1979,4924.2664,728.0963,2012/10/14 11:50:46,F-3
201900,201900,R2019081303584346807287,35.5762,123.5939,4907.8692,707.4397,2012/10/14 11:58:26,F-3
201949,201949,R2019081303584346807287,36.0021,124.423,5092.1769,707.4561,2012/10/14 12:07:16,F-3
202128,202128,R2019081303584346807287,38.8666,124.8322,4948.5435,740.8806,2012/10/14 12:38:56,F-3
202237,202237,R2019081303584346808375,36.4388,129.7361,5318.7667,726.9019,2012/10/22 10:14:42,F-3
202277,202277,R2019081303584346808375,36.5338,128.9225,4918.9976,673.7091,2012/10/22 10:21:32,F-3
202296,202296,R2019081303584346808375,36.5908,128.4999,5220.7957,666.5727,2012/10/22 10:24:52,F-3
202550,202550,R2019081303584346808375,36.747,123.4318,4786.8419,696.9129,2012/10/22 11:08:42,F-3
202638,202638,R2019081303584346808375,35.797,123.9996,5355.801,735.7157,2012/10/22 11:24:12,F-3
202831,202831,R2019081303584346808375,35.4266,123.377,5212.4988,690.4912,2012/10/22 11:58:22,F-3
202971,202971,R2019081303584346808375,37.0429,124.424,5017.4481,663.4508,2012/10/22 12:23:02,F-3
203080,203080,R2019081303584346808375,38.8836,124.8318,5184.6907,668.3827,2012/10/22 12:42:32,F-3
203165,203165,R2019081303584348306455,36.3916,129.9983,5274.1814,694.84,2012/10/30 10:08:50,F-3
203253,203253,R2019081303584348306455,36.646,127.9643,5403.4193,712.3199,2012/10/30 10:24:10,F-3
203294,203294,R2019081303584348306455,36.7567,127.0744,4935.5317,731.2625,2012/10/30 10:31:10,F-3
203366,203366,R2019081303584348306455,36.909,125.8346,4585.488,713.8084,2012/10/30 10:43:30,F-3
203397,203397,R2019081303584348306455,36.9326,125.0141,5171.8228,661.8501,2012/10/30 10:48:50,F-3
203663,203663,R2019081303584348306455,34.6991,124.2,4989.7929,679.3178,2012/10/30 11:36:00,F-3
203674,203674,R2019081303584348306455,34.708,124.0012,5405.5804,651.0623,2012/10/30 11:37:50,F-3
203796,203796,R2019081303584348306455,35.7361,123.9804,4917.0467,688.0353,2012/10/30 11:59:20,F-3
204020,204020,R2019081303584348306455,38.722,124.5658,4877.0024,710.1459,2012/10/30 12:38:30,F-3
204214,204214,R2019081303584348301117,36.6592,127.6494,4643.6252,729.114,2012/11/7 10:30:16,F-3
204342,204342,R2019081303584348301117,36.9548,124.8351,4930.6148,700.1663,2012/11/7 10:52:26,F-3
204352,204352,R2019081303584348301117,36.9622,124.6247,5487.6776,665.1077,2012/11/7 10:54:06,F-3
204365,204365,R2019081303584348301117,36.9696,124.23,4560.0971,714.0396,2012/11/7 10:56:26,F-3
204493,204493,R2019081303584348301117,35.7871,123.9952,4572.9454,747.8334,2012/11/7 11:18:56,F-3
204502,204502,R2019081303584348301117,35.699,124.3006,5100.556,730.9434,2012/11/7 11:20:46,F-3
204505,204505,R2019081303584348301117,35.6566,124.3843,4584.8383,719.2791,2012/11/7 11:21:16,F-3
204550,204550,R2019081303584348301117,35.0008,124.9155,4877.7842,735.3542,2012/11/7 11:29:16,F-3
204693,204693,R2019081303584348301117,35.6614,123.8365,5391.5986,741.2287,2012/11/7 11:54:36,F-3
204874,204874,R2019081303584348301117,38.2618,124.1327,5317.0883,653.4902,2012/11/7 12:26:26,F-3
204925,204925,R2019081303584348301117,38.8918,124.8385,4630.9542,717.8642,2012/11/7 12:35:36,F-3
205101,205101,R2019081303584349905584,36.6058,128.1736,4707.8129,667.5419,2012/11/15 10:29:13,F-3
205144,205144,R2019081303584349905584,36.7391,127.1385,5223.1707,673.0474,2012/11/15 10:36:43,F-3
205257,205257,R2019081303584349905584,36.9743,124.6792,4543.8029,734.684,2012/11/15 10:56:13,F-3
205310,205310,R2019081303584349905584,36.8065,123.5356,4782.8661,707.5946,2012/11/15 11:05:33,F-3
205323,205323,R2019081303584349905584,36.6767,123.3585,4567.2517,675.2702,2012/11/15 11:07:53,F-3
205428,205428,R2019081303584349905584,35.5949,124.5213,4854.3363,666.8483,2012/11/15 11:26:23,F-3
205438,205438,R2019081303584349905584,35.4979,124.6361,4990.7921,733.7768,2012/11/15 11:28:13,F-3
205477,205477,R2019081303584349905584,34.8833,124.8177,5266.5538,721.4016,2012/11/15 11:35:13,F-3
205535,205535,R2019081303584349905584,34.7615,123.5618,5281.1115,736.5059,2012/11/15 11:45:23,F-3
205553,205553,R2019081303584349905584,34.9386,123.2129,5113.374,724.4174,2012/11/15 11:48:33,F-3
205592,205592,R2019081303584349905584,35.4633,123.3729,5397.5962,723.5207,2012/11/15 11:55:23,F-3
205688,205688,R2019081303584349905584,36.6769,124.5657,5364.528,735.9243,2012/11/15 12:12:33,F-3
205692,205692,R2019081303584349905584,36.7711,124.5749,4783.1731,748.8404,2012/11/15 12:13:23,F-3
205758,205758,R2019081303584349905584,37.9714,123.9875,5260.9779,720.4157,2012/11/15 12:24:53,F-3
206010,206010,R2019081303584349904181,36.6215,127.9726,5308.6825,656.9283,2012/11/23 10:24:03,F-3
206111,206111,R2019081303584349904181,36.893,125.9308,5344.6067,674.5321,2012/11/23 10:41:23,F-3
206400,206400,R2019081303584349904181,34.7167,124.3295,5304.987,674.3015,2012/11/23 11:32:33,F-3
206444,206444,R2019081303584349904181,34.8693,123.3455,4691.4713,709.7158,2012/11/23 11:40:13,F-3
206492,206492,R2019081303584349904181,35.5789,123.5332,5425.8397,748.0138,2012/11/23 11:48:43,F-3
206504,206504,R2019081303584349904181,35.6769,123.7719,4871.1606,715.274,2012/11/23 11:50:53,F-3
206720,206720,R2019081303584349904181,38.7399,124.5007,4847.7484,716.5195,2012/11/23 12:28:53,F-3
206804,206804,R2019081303584351404610,36.4029,130.3696,5281.9204,703.7647,2012/12/1 10:01:12,F-3
206899,206899,R2019081303584351404610,36.5728,128.4007,4998.7652,739.5945,2012/12/1 10:17:32,F-3
207023,207023,R2019081303584351404610,36.9211,125.6155,5087.4478,693.3579,2012/12/1 10:38:52,F-3
207117,207117,R2019081303584351404610,36.831,123.5835,5439.0964,696.9473,2012/12/1 10:55:22,F-3
207283,207283,R2019081303584351404610,34.8067,124.7202,4651.8341,731.289,2012/12/1 11:25:02,F-3
207413,207413,R2019081303584351404610,35.6922,123.7959,5020.5314,731.0693,2012/12/1 11:47:52,F-3
207421,207421,R2019081303584351404610,35.6928,123.9604,5477.4955,673.0248,2012/12/1 11:49:22,F-3
207423,207423,R2019081303584351404610,35.7197,123.9901,4922.5198,744.035,2012/12/1 11:49:42,F-3
207539,207539,R2019081303584351404610,37.3553,124.1589,4674.338,712.2706,2012/12/1 12:10:02,F-3
207735,207735,R2019081303584351402614,36.4122,129.7764,4568.6818,701.9845,2012/12/9 10:16:04,F-3
207924,207924,R2019081303584351402614,36.8747,125.7449,4864.2628,749.5513,2012/12/9 10:48:34,F-3
207932,207932,R2019081303584351402614,36.9041,125.5882,4611.9762,706.7632,2012/12/9 10:49:54,F-3
208091,208091,R2019081303584351402614,35.8492,123.8542,4798.4551,684.8036,2012/12/9 11:18:04,F-3
208354,208354,R2019081303584351402614,36.2474,124.5919,4698.9566,672.9651,2012/12/9 12:04:54,F-3
208425,208425,R2019081303584351402614,37.3609,124.1711,5485.8285,681.88,2012/12/9 12:17:14,F-3
208466,208466,R2019081303584351402614,37.8604,123.9996,4731.4351,721.3268,2012/12/9 12:24:24,F-3
208819,208819,R2019081303584353001606,36.8695,126.0001,4948.2498,701.4878,2012/12/17 10:43:25,F-3
209043,209043,R2019081303584353001606,35.4688,124.6692,5298.898,697.2396,2012/12/17 11:22:55,F-3
209093,209093,R2019081303584353001606,34.7629,124.6127,5025.8834,680.4311,2012/12/17 11:31:55,F-3
209192,209192,R2019081303584353001606,35.2347,123.1941,4504.9461,654.8548,2012/12/17 11:49:05,F-3
209489,209489,R2019081303584353004812,36.1681,130.8286,5219.0872,691.8634,2012/12/25 10:03:59,F-3
209561,209561,R2019081303584353004812,36.4842,129.3712,4601.9659,737.413,2012/12/25 10:16:29,F-3
209626,209626,R2019081303584353004812,36.6264,127.9932,4576.3383,726.1717,2012/12/25 10:27:39,F-3
209679,209679,R2019081303584353004812,36.8203,126.7597,5341.7684,668.4501,2012/12/25 10:36:39,F-3
209812,209812,R2019081303584353004812,36.8533,123.7601,4924.0456,659.7649,2012/12/25 10:59:49,F-3
210028,210028,R2019081303584353004812,34.6898,123.9006,5255.0023,717.4887,2012/12/25 11:38:09,F-3
210039,210039,R2019081303584353004812,34.7246,123.656,5387.6204,678.7322,2012/12/25 11:40:09,F-3
210042,210042,R2019081303584353004812,34.7654,123.5992,5117.5558,698.1039,2012/12/25 11:40:39,F-3
210071,210071,R2019081303584353004812,35.0025,123.1733,5055.0819,666.4809,2012/12/25 11:45:49,F-3
210255,210255,R2019081303584353004812,37.5609,124.0288,5244.1114,712.6513,2012/12/25 12:18:19,F-3
210490,210490,R2019081303584354605049,36.5878,128.6397,4642.6832,651.8103,2013/1/2 10:20:52,F-3
210633,210633,R2019081303584354605049,36.9337,125.3483,4722.2463,665.647,2013/1/2 10:45:32,F-3
210749,210749,R2019081303584354605049,36.4394,123.3045,5492.2501,741.6977,2013/1/2 11:05:52,F-3
210869,210869,R2019081303584354605049,34.9418,124.9045,5277.9595,722.931,2013/1/2 11:27:22,F-3
211046,211046,R2019081303584354605049,35.962,124.4016,5095.5199,696.7213,2013/1/2 11:58:42,F-3
211062,211062,R2019081303584354605049,36.1493,124.5391,4779.991,668.227,2013/1/2 12:01:32,F-3
211169,211169,R2019081303584354605049,37.8713,123.9837,5133.0884,675.7411,2013/1/2 12:20:12,F-3
211254,211254,R2019081303584354605049,39.0349,125.1103,5115.4349,702.918,2013/1/2 12:35:22,F-3
211337,211337,R2019081303584354608661,36.4518,129.5481,5247.6492,707.4548,2013/1/10 10:15:15,F-3
211517,211517,R2019081303584354608661,36.9149,125.6606,5088.3735,695.6341,2013/1/10 10:46:15,F-3
211654,211654,R2019081303584354608661,36.155,123.2635,5359.947,688.0639,2013/1/10 11:10:25,F-3
211724,211724,R2019081303584354608661,35.6139,124.4728,5304.4414,733.3087,2013/1/10 11:22:45,F-3
211836,211836,R2019081303584354608661,34.7248,123.645,5428.2659,657.9691,2013/1/10 11:42:35,F-3
211927,211927,R2019081303584354608661,35.7487,123.9809,4503.3338,670.2934,2013/1/10 11:58:45,F-3
211956,211956,R2019081303584354608661,36.084,124.5435,5237.2165,688.0978,2013/1/10 12:04:05,F-3
211984,211984,R2019081303584354608661,36.5034,124.6299,4511.7249,664.9979,2013/1/10 12:08:55,F-3
212058,212058,R2019081303584354608661,37.6428,123.9806,4909.6107,673.8433,2013/1/10 12:21:55,F-3
212095,212095,R2019081303584354608661,38.2751,124.1011,4561.1258,709.0724,2013/1/10 12:28:15,F-3
212204,212204,R2019081303584356105265,36.3333,130.6757,5069.7684,686.3273,2013/1/18 10:02:37,F-3
212245,212245,R2019081303584356105265,36.4342,129.7171,5396.076,687.5542,2013/1/18 10:09:47,F-3
212277,212277,R2019081303584356105265,36.6168,129.1067,4909.8846,674.0853,2013/1/18 10:15:17,F-3
212303,212303,R2019081303584356105265,36.6056,128.6923,4733.7282,693.9613,2013/1/18 10:19:37,F-3
212306,212306,R2019081303584356105265,36.5854,128.6262,5132.6941,693.5779,2013/1/18 10:20:17,F-3
212405,212405,R2019081303584356105265,36.8392,126.5116,4509.0765,747.2338,2013/1/18 10:37:17,F-3
212452,212452,R2019081303584356105265,36.947,125.3887,4843.6679,651.7433,2013/1/18 10:45:27,F-3
212555,212555,R2019081303584356105265,36.4525,123.3311,5260.3968,718.1287,2013/1/18 11:03:27,F-3
212628,212628,R2019081303584356105265,35.5922,124.4673,5111.0495,714.5717,2013/1/18 11:16:37,F-3
212648,212648,R2019081303584356105265,35.3846,124.7423,5447.4029,681.0803,2013/1/18 11:20:17,F-3
212709,212709,R2019081303584356105265,34.7118,124.3706,4557.9821,747.6519,2013/1/18 11:30:57,F-3
212760,212760,R2019081303584356105265,34.8358,123.3854,5248.7689,709.2161,2013/1/18 11:39:57,F-3
212857,212857,R2019081303584356105265,35.8593,124.1876,4753.7927,727.7164,2013/1/18 11:57:07,F-3
212931,212931,R2019081303584356105265,37.0518,124.3616,4756.8392,696.8708,2013/1/18 12:10:07,F-3
213057,213057,R2019081303584356105265,38.8357,124.7115,4955.5559,700.9,2013/1/18 12:32:17,F-3
213164,213164,R2019081303584356107253,36.4511,129.6561,5389.6259,678.3126,2013/1/26 10:07:24,F-3
213259,213259,R2019081303584356107253,36.6672,127.5324,4586.0184,728.1985,2013/1/26 10:23:44,F-3
213288,213288,R2019081303584356107253,36.743,126.8575,4536.8529,706.8717,2013/1/26 10:28:44,F-3
213309,213309,R2019081303584356107253,36.8388,126.3402,4899.0226,668.3488,2013/1/26 10:32:24,F-3
213447,213447,R2019081303584356107253,36.6701,123.3367,4810.1124,748.7999,2013/1/26 10:56:34,F-3
213578,213578,R2019081303584356107253,35.0011,124.9208,5233.8652,741.2544,2013/1/26 11:19:54,F-3
213602,213602,R2019081303584356107253,34.7147,124.4931,5025.9428,691.5045,2013/1/26 11:24:14,F-3
213729,213729,R2019081303584356107253,35.7681,124.0686,4971.0738,717.3597,2013/1/26 11:46:44,F-3
213742,213742,R2019081303584356107253,35.9051,124.2889,5237.6385,724.3001,2013/1/26 11:49:14,F-3
213787,213787,R2019081303584356107253,36.5262,124.6165,4523.7988,718.9986,2013/1/26 11:57:04,F-3
213971,213971,R2019081303584357704117,36.1643,130.9841,4744.3605,736.6416,2013/2/3 10:04:20,F-3
214057,214057,R2019081303584357704117,36.4759,129.4282,4763.2799,734.3068,2013/2/3 10:19:10,F-3
214197,214197,R2019081303584357704117,36.8373,126.3923,4842.1017,741.1141,2013/2/3 10:43:10,F-3
214296,214296,R2019081303584357704117,36.9681,124.2633,5001.937,719.9764,2013/2/3 11:00:20,F-3
214342,214342,R2019081303584357704117,36.7841,123.4229,4572.4843,658.5026,2013/2/3 11:08:20,F-3
214449,214449,R2019081303584357704117,35.4612,124.6776,5054.9245,742.8315,2013/2/3 11:27:30,F-3
214503,214503,R2019081303584357704117,34.7808,124.5041,4697.6177,725.576,2013/2/3 11:37:10,F-3
214515,214515,R2019081303584357704117,34.7216,124.2835,4508.5516,676.631,2013/2/3 11:39:20,F-3
214672,214672,R2019081303584357704117,36.1644,124.5657,4902.1025,708.7174,2013/2/3 12:07:10,F-3
214799,214799,R2019081303584357704117,38.4534,124.2308,4814.8546,743.4689,2013/2/3 12:29:30,F-3
214825,214825,R2019081303584357704117,38.7766,124.5886,5314.3145,696.3021,2013/2/3 12:34:10,F-3
214846,214846,R2019081303584357704117,38.9277,124.92,5341.962,704.4381,2013/2/3 12:37:50,F-3
214865,214865,R2019081303584357704117,39.1029,125.3495,5288.89,733.162,2013/2/3 12:41:10,F-3
214867,214867,R2019081303584357704117,39.1286,125.3877,4901.4961,735.9147,2013/2/3 12:41:30,F-3
214946,214946,R2019081303584357708697,36.485,129.415,5488.3104,680.5981,2013/2/11 10:14:50,F-3
215012,215012,R2019081303584357708697,36.6338,128.0274,5250.8021,745.1187,2013/2/11 10:26:10,F-3
215032,215032,R2019081303584357708697,36.7167,127.5035,4952.633,724.1492,2013/2/11 10:29:30,F-3
215113,215113,R2019081303584357708697,36.9434,125.7275,5342.6222,681.8787,2013/2/11 10:43:30,F-3
215124,215124,R2019081303584357708697,36.933,125.4715,5145.3821,667.7314,2013/2/11 10:45:30,F-3
215276,215276,R2019081303584357708697,35.9226,123.6687,4667.7079,704.1082,2013/2/11 11:12:10,F-3
215501,215501,R2019081303584357708697,35.6233,123.6318,5360.287,728.1571,2013/2/11 11:52:00,F-3
215503,215503,R2019081303584357708697,35.6064,123.6932,5097.6597,734.7204,2013/2/11 11:52:30,F-3
215581,215581,R2019081303584357708697,36.6274,124.6066,5275.899,734.1186,2013/2/11 12:06:20,F-3
215596,215596,R2019081303584357708697,36.9473,124.4844,5459.7381,652.141,2013/2/11 12:09:00,F-3
215613,215613,R2019081303584357708697,37.0781,124.3577,4694.1463,722.3607,2013/2/11 12:11:50,F-3
215788,215788,R2019081303584359205759,36.3326,130.6033,4906.6919,703.7116,2013/2/19 10:07:10,F-3
215795,215795,R2019081303584359205759,36.37,130.4993,5085.2358,712.949,2013/2/19 10:08:30,F-3
215798,215798,R2019081303584359205759,36.389,130.4442,5484.2957,727.8801,2013/2/19 10:09:00,F-3
215938,215938,R2019081303584359205759,36.6999,127.4116,4526.2471,687.4694,2013/2/19 10:33:00,F-3
215998,215998,R2019081303584359205759,36.8647,126.1143,5000.9951,652.5519,2013/2/19 10:43:30,F-3
216129,216129,R2019081303584359205759,36.7829,123.4628,4780.9403,666.477,2013/2/19 11:06:10,F-3
216151,216151,R2019081303584359205759,36.5179,123.3226,5357.2793,736.0346,2013/2/19 11:10:00,F-3
216208,216208,R2019081303584359205759,35.86,123.8711,5116.8475,684.0545,2013/2/19 11:20:10,F-3
216302,216302,R2019081303584359205759,34.7778,124.6532,5315.4587,742.5582,2013/2/19 11:37:00,F-3
216415,216415,R2019081303584359205759,35.5898,123.5686,5459.6451,652.579,2013/2/19 11:56:50,F-3
216421,216421,R2019081303584359205759,35.6387,123.7674,4934.471,715.3349,2013/2/19 11:58:00,F-3
216470,216470,R2019081303584359205759,36.0591,124.5398,5355.1704,673.9447,2013/2/19 12:06:40,F-3
216559,216559,R2019081303584359205759,37.403,124.1257,4597.8307,650.1882,2013/2/19 12:22:20,F-3
216611,216611,R2019081303584359205759,38.2519,124.1609,4540.6509,736.3495,2013/2/19 12:31:20,F-3
216652,216652,R2019081303584359205759,38.8107,124.6491,4902.2419,690.8747,2013/2/19 12:38:40,F-3
216668,216668,R2019081303584359205759,38.9137,124.9376,4905.017,694.9971,2013/2/19 12:41:30,F-3
216781,216781,R2019081303584359201426,36.4829,129.2808,4869.4954,705.7905,2013/2/27 10:18:11,F-3
216919,216919,R2019081303584359201426,36.8553,126.3319,4894.5712,740.6049,2013/2/27 10:41:51,F-3
216927,216927,R2019081303584359201426,36.9005,126.1345,4672.6659,680.5412,2013/2/27 10:43:21,F-3
217022,217022,R2019081303584359201426,36.939,124.252,4925.3173,701.444,2013/2/27 10:59:41,F-3
217080,217080,R2019081303584359201426,36.6039,123.2926,5172.4683,699.5395,2013/2/27 11:09:51,F-3
217110,217110,R2019081303584359201426,36.1304,123.2847,5299.8601,739.983,2013/2/27 11:15:11,F-3
217185,217185,R2019081303584359201426,35.4683,124.68,4605.1611,733.1997,2013/2/27 11:28:31,F-3
217359,217359,R2019081303584359201426,35.6362,123.7125,5168.9095,724.936,2013/2/27 11:59:21,F-3
217360,217360,R2019081303584359201426,35.6482,123.7356,4690.0689,719.0701,2013/2/27 11:59:31,F-3
