,Unnamed: 0,ID,WD,JD,GD,SD,SJ,target
106559,106559,R2019081303584248508094,31.7646,124.6104,5170.9295,650.5526,2012/7/18 11:14:16,F-2
106597,106597,R2019081303584248508094,31.7404,123.8926,5208.9232,689.1919,2012/7/18 11:21:36,F-2
106635,106635,R2019081303584248508094,31.3939,123.4505,5056.8618,704.3758,2012/7/18 11:28:36,F-2
106661,106661,R2019081303584248508094,31.0297,123.2738,5239.398,715.0396,2012/7/18 11:33:26,F-2
106915,106915,R2019081303584248508094,28.5233,126.4503,4812.327,663.6594,2012/7/18 12:19:06,F-2
107060,107060,R2019081303584248502678,32.2001,126.1549,4828.3256,693.1423,2012/7/26 10:16:30,F-2
107151,107151,R2019081303584248502678,31.8415,124.5407,4666.0022,659.937,2012/7/26 10:32:10,F-2
107166,107166,R2019081303584248502678,31.8304,124.2182,4801.9524,664.9953,2012/7/26 10:34:50,F-2
107167,107167,R2019081303584248502678,31.8332,124.191,5352.518,728.8143,2012/7/26 10:35:00,F-2
107272,107272,R2019081303584248502678,30.4574,124.0485,5123.9325,747.9641,2012/7/26 10:54:00,F-2
107282,107282,R2019081303584248502678,30.3966,124.1822,4699.7759,687.7514,2012/7/26 10:55:40,F-2
107468,107468,R2019081303584248502678,31.5981,123.5984,4834.9769,749.4683,2012/7/26 11:29:50,F-2
107481,107481,R2019081303584248502678,31.3461,123.4372,5299.722,695.3981,2012/7/26 11:32:20,F-2
107585,107585,R2019081303584248502678,29.8454,123.3032,5382.899,663.9488,2012/7/26 11:51:00,F-2
107607,107607,R2019081303584248502678,29.4258,123.4511,5199.1891,683.9163,2012/7/26 11:55:10,F-2
107950,107950,R2019081303584250007483,31.9353,125.4568,4610.8985,723.1683,2012/8/3 10:27:39,F-2
107985,107985,R2019081303584250007483,31.8916,124.7694,5371.8025,733.9722,2012/8/3 10:33:39,F-2
108058,108058,R2019081303584250007483,31.2487,123.6528,4647.4952,749.115,2012/8/3 10:46:49,F-2
108193,108193,R2019081303584250007483,31.1645,125.287,4883.5267,656.1248,2012/8/3 11:11:09,F-2
108203,108203,R2019081303584250007483,31.3534,125.2312,4626.8326,713.5495,2012/8/3 11:12:49,F-2
108217,108217,R2019081303584250007483,31.5582,125.1143,4545.0402,694.7315,2012/8/3 11:15:19,F-2
108300,108300,R2019081303584250007483,31.6648,123.6231,4942.891,736.6691,2012/8/3 11:30:59,F-2
108331,108331,R2019081303584250007483,31.236,123.3444,5122.4737,694.751,2012/8/3 11:36:49,F-2
108335,108335,R2019081303584250007483,31.1859,123.2922,4596.7595,669.1403,2012/8/3 11:37:29,F-2
108426,108426,R2019081303584250007483,29.5807,123.3212,5103.7892,713.66,2012/8/3 11:53:59,F-2
108562,108562,R2019081303584250007483,28.5391,125.6845,4539.228,722.3657,2012/8/3 12:18:19,F-2
108718,108718,R2019081303584250009442,32.3393,126.5231,5342.684,703.2631,2012/8/11 10:11:00,F-2
108723,108723,R2019081303584250009442,32.3085,126.4178,5398.9284,724.2372,2012/8/11 10:11:50,F-2
108831,108831,R2019081303584250009442,31.8551,124.5847,5483.3639,739.9301,2012/8/11 10:30:30,F-2
109004,109004,R2019081303584250009442,30.6399,125.0445,4734.6891,680.3742,2012/8/11 11:01:40,F-2
109016,109016,R2019081303584250009442,30.7572,125.166,5368.2878,728.2096,2012/8/11 11:03:40,F-2
109038,109038,R2019081303584250009442,31.0922,125.31,5017.1846,668.1402,2012/8/11 11:07:40,F-2
109101,109101,R2019081303584250009442,31.7965,124.5093,4740.6021,720.4369,2012/8/11 11:19:00,F-2
109154,109154,R2019081303584250009442,31.5826,123.5773,5159.5665,709.5248,2012/8/11 11:29:10,F-2
109275,109275,R2019081303584250009442,29.6328,123.3156,4963.7015,704.6629,2012/8/11 11:51:10,F-2
109352,109352,R2019081303584250009442,28.8818,124.4693,4510.3128,712.981,2012/8/11 12:04:50,F-2
109378,109378,R2019081303584250009442,28.6887,124.9404,4843.2132,660.2423,2012/8/11 12:09:30,F-2
109417,109417,R2019081303584250009442,28.5268,125.7957,5266.6026,706.7999,2012/8/11 12:16:30,F-2
109418,109418,R2019081303584250009442,28.5074,125.8061,4528.5996,737.1466,2012/8/11 12:16:40,F-2
109537,109537,R2019081303584251604135,32.3729,127.2073,4932.6538,732.8564,2012/8/19 10:05:12,F-2
109550,109550,R2019081303584251604135,32.3906,127.0028,4993.9019,704.0552,2012/8/19 10:07:22,F-2
109562,109562,R2019081303584251604135,32.3646,126.7053,5019.116,725.9004,2012/8/19 10:09:32,F-2
109679,109679,R2019081303584251604135,31.8343,124.3494,5476.9422,656.8811,2012/8/19 10:29:52,F-2
109742,109742,R2019081303584251604135,31.1415,123.6314,5242.0707,673.7925,2012/8/19 10:41:02,F-2
109794,109794,R2019081303584251604135,30.4836,124.005,5039.1812,659.2748,2012/8/19 10:50:22,F-2
109932,109932,R2019081303584251604135,31.774,124.692,5492.3657,713.2419,2012/8/19 11:15:12,F-2
109954,109954,R2019081303584251604135,31.8055,124.2381,4874.1896,724.0082,2012/8/19 11:19:22,F-2
109977,109977,R2019081303584251604135,31.6818,123.7025,4641.8633,686.8803,2012/8/19 11:24:02,F-2
109979,109979,R2019081303584251604135,31.6393,123.6492,5431.8798,715.4295,2012/8/19 11:24:22,F-2
110063,110063,R2019081303584251604135,30.3836,123.3067,5361.2564,688.7452,2012/8/19 11:39:52,F-2
110110,110110,R2019081303584251604135,29.4163,123.4393,4587.7069,718.3927,2012/8/19 11:48:32,F-2
110147,110147,R2019081303584251604135,29.085,124.0555,4901.4269,675.6421,2012/8/19 11:55:02,F-2
110178,110178,R2019081303584251604135,28.8776,124.5395,5385.596,680.9414,2012/8/19 12:00:32,F-2
110226,110226,R2019081303584251604135,28.5875,125.5033,5177.096,694.8362,2012/8/19 12:09:02,F-2
110454,110454,R2019081303584253200266,31.964,125.4704,4943.465,717.07,2012/8/27 10:27:14,F-2
110530,110530,R2019081303584253200266,31.7922,124.1478,5085.9038,673.8368,2012/8/27 10:40:24,F-2
110688,110688,R2019081303584253200266,30.7097,125.0861,4656.6867,712.6025,2012/8/27 11:08:54,F-2
110802,110802,R2019081303584253200266,31.7877,123.9239,5410.69,707.9791,2012/8/27 11:29:44,F-2
110808,110808,R2019081303584253200266,31.7398,123.7832,4849.819,744.37,2012/8/27 11:31:04,F-2
111020,111020,R2019081303584253200266,28.8414,124.5223,4814.9464,716.6743,2012/8/27 12:09:34,F-2
111163,111163,R2019081303584253207500,32.4422,127.9314,4687.6988,656.7346,2012/9/4 9:58:43,F-2
111220,111220,R2019081303584253207500,32.3729,126.7977,5466.5833,659.8729,2012/9/4 10:08:33,F-2
111353,111353,R2019081303584253207500,31.8275,124.2374,5047.7938,697.4104,2012/9/4 10:31:43,F-2
111420,111420,R2019081303584253207500,30.9052,123.5874,5163.4664,697.5106,2012/9/4 10:43:43,F-2
111507,111507,R2019081303584253207500,30.5526,124.9359,4519.2223,708.8856,2012/9/4 10:59:23,F-2
111604,111604,R2019081303584253207500,31.7494,124.7534,4959.2932,711.6314,2012/9/4 11:16:33,F-2
111623,111623,R2019081303584253207500,31.7892,124.4233,4535.5005,695.5832,2012/9/4 11:20:03,F-2
111811,111811,R2019081303584253207500,29.2757,123.6526,4555.7704,677.649,2012/9/4 11:55:03,F-2
111812,111812,R2019081303584253207500,29.267,123.657,4897.6,729.8585,2012/9/4 11:55:13,F-2
111851,111851,R2019081303584253207500,28.8979,124.42,5356.3034,719.7461,2012/9/4 12:02:03,F-2
111875,111875,R2019081303584253207500,28.7394,124.825,4768.746,651.1805,2012/9/4 12:06:23,F-2
111899,111899,R2019081303584253207500,28.6921,125.0847,5247.171,718.547,2012/9/4 12:10:23,F-2
111984,111984,R2019081303584253207500,28.5182,126.7926,5409.0873,682.4145,2012/9/4 12:25:53,F-2
112144,112144,R2019081303584254704246,31.9823,125.5488,4832.6324,680.9136,2012/9/12 10:27:37,F-2
112154,112154,R2019081303584254704246,31.9173,125.3832,5056.383,735.2921,2012/9/12 10:29:27,F-2
112199,112199,R2019081303584254704246,31.8166,124.3271,5227.9366,726.2896,2012/9/12 10:37:17,F-2
112270,112270,R2019081303584254704246,30.7036,123.623,4546.6347,719.5258,2012/9/12 10:50:07,F-2
112394,112394,R2019081303584254704246,31.405,125.2427,4986.0198,742.7425,2012/9/12 11:12:27,F-2
112399,112399,R2019081303584254704246,31.4646,125.1831,4931.2946,720.2992,2012/9/12 11:13:17,F-2
112410,112410,R2019081303584254704246,31.6215,125.0813,5332.824,651.2196,2012/9/12 11:15:17,F-2
112482,112482,R2019081303584254704246,31.6561,123.6812,5328.8552,733.9595,2012/9/12 11:28:57,F-2
112602,112602,R2019081303584254704246,29.6262,123.3088,5093.0244,743.9232,2012/9/12 11:50:57,F-2
112626,112626,R2019081303584254704246,29.3233,123.5946,4638.9023,705.2901,2012/9/12 11:55:17,F-2
112729,112729,R2019081303584254704246,28.595,125.3896,4900.0351,677.9019,2012/9/12 12:13:37,F-2
112775,112775,R2019081303584254704246,28.4841,126.467,5324.7718,659.6578,2012/9/12 12:21:57,F-2
112804,112804,R2019081303584254704246,28.5448,126.9666,4910.608,675.386,2012/9/12 12:27:07,F-2
112860,112860,R2019081303584254702828,32.3769,127.2571,4707.0864,701.3975,2012/9/20 10:03:51,F-2
112861,112861,R2019081303584254702828,32.3917,127.2392,5053.9447,657.1321,2012/9/20 10:04:01,F-2
112880,112880,R2019081303584254702828,32.3359,126.8972,5221.4225,689.1348,2012/9/20 10:07:11,F-2
112936,112936,R2019081303584254702828,32.1111,125.9314,4765.9757,729.7426,2012/9/20 10:16:51,F-2
112992,112992,R2019081303584254702828,31.8466,124.6871,5210.3402,701.0893,2012/9/20 10:26:41,F-2
113022,113022,R2019081303584254702828,31.7351,124.033,5029.2828,658.8619,2012/9/20 10:32:01,F-2
113082,113082,R2019081303584254702828,30.729,123.5959,5489.5182,711.5132,2012/9/20 10:42:51,F-2
113112,113112,R2019081303584254702828,30.4707,123.9999,5016.0641,701.3837,2012/9/20 10:48:11,F-2
113273,113273,R2019081303584254702828,31.8137,124.1381,5477.4439,674.0161,2012/9/20 11:17:21,F-2
113278,113278,R2019081303584254702828,31.7946,124.0251,4554.9247,652.7536,2012/9/20 11:18:31,F-2
113296,113296,R2019081303584254702828,31.6516,123.6618,5252.8725,685.084,2012/9/20 11:22:01,F-2
113348,113348,R2019081303584254702828,30.8489,123.2798,5442.2859,652.7772,2012/9/20 11:31:41,F-2
113369,113369,R2019081303584254702828,30.5032,123.3142,4768.9028,681.8336,2012/9/20 11:35:31,F-2
113451,113451,R2019081303584254702828,29.213,123.7774,5393.3695,698.5542,2012/9/20 11:50:21,F-2
113489,113489,R2019081303584254702828,28.8918,124.4628,5276.4627,693.5278,2012/9/20 11:57:01,F-2
113609,113609,R2019081303584254702828,28.4972,126.612,5269.3859,655.571,2012/9/20 12:18:31,F-2
113677,113677,R2019081303584256301043,32.38,127.2987,5415.777,735.984,2012/9/28 10:04:57,F-2
113773,113773,R2019081303584256301043,31.9218,125.3522,5187.9468,733.7122,2012/9/28 10:21:37,F-2
113910,113910,R2019081303584256301043,30.6058,123.7954,4762.5053,696.0701,2012/9/28 10:45:57,F-2
113986,113986,R2019081303584256301043,30.8219,125.2316,5486.5395,701.4911,2012/9/28 10:59:47,F-2
114319,114319,R2019081303584256301043,28.7618,124.8774,4929.3123,673.0674,2012/9/28 12:00:37,F-2
114373,114373,R2019081303584256301043,28.5081,125.8449,5435.3249,663.7435,2012/9/28 12:10:07,F-2
114375,114375,R2019081303584256301043,28.5013,125.9259,4631.3143,687.8037,2012/9/28 12:10:37,F-2
114398,114398,R2019081303584256301043,28.4836,126.3671,5136.2237,745.6905,2012/9/28 12:14:47,F-2
114460,114460,R2019081303584257805770,32.469,127.8293,4760.4127,696.6156,2012/10/6 10:03:39,F-2
114744,114744,R2019081303584257805770,30.4693,124.0462,4535.7487,735.6456,2012/10/6 10:53:49,F-2
114757,114757,R2019081303584257805770,30.3794,124.3155,4802.0234,726.6249,2012/10/6 10:56:09,F-2
114795,114795,R2019081303584257805770,30.5809,124.987,4602.4978,739.0593,2012/10/6 11:02:59,F-2
115033,115033,R2019081303584257805770,29.8744,123.2745,5487.295,655.1643,2012/10/6 11:46:49,F-2
115071,115071,R2019081303584257805770,29.3685,123.5219,5361.0446,717.3851,2012/10/6 11:53:39,F-2
115074,115074,R2019081303584257805770,29.33,123.5522,5319.8367,709.7215,2012/10/6 11:54:09,F-2
115189,115189,R2019081303584257805770,28.5935,125.4758,5298.2475,665.6605,2012/10/6 12:14:29,F-2
115318,115318,R2019081303584257804956,32.4397,127.514,5394.1169,657.3256,2012/10/14 10:09:05,F-2
115380,115380,R2019081303584257804956,32.2594,126.3395,5089.895,717.6939,2012/10/14 10:19:45,F-2
115417,115417,R2019081303584257804956,31.969,125.6558,5247.095,680.6131,2012/10/14 10:26:15,F-2
115538,115538,R2019081303584257804956,31.2533,123.655,5365.1864,741.1576,2012/10/14 10:47:35,F-2
115554,115554,R2019081303584257804956,31.0356,123.5654,4994.3069,695.1147,2012/10/14 10:50:25,F-2
115685,115685,R2019081303584257804956,30.978,125.2398,4847.9324,651.9866,2012/10/14 11:13:45,F-2
115725,115725,R2019081303584257804956,31.6925,124.9213,4725.309,652.2208,2012/10/14 11:20:55,F-2
115789,115789,R2019081303584257804956,31.6865,123.6762,5449.1841,734.8643,2012/10/14 11:33:15,F-2
115813,115813,R2019081303584257804956,31.3673,123.3831,4803.5741,733.8748,2012/10/14 11:37:45,F-2
116000,116000,R2019081303584257804956,28.8103,124.6057,4591.5025,651.2728,2012/10/14 12:11:25,F-2
116064,116064,R2019081303584257804956,28.5871,125.5802,4628.71,675.9055,2012/10/14 12:22:35,F-2
116096,116096,R2019081303584257804956,28.4978,126.1382,5110.1691,696.5361,2012/10/14 12:28:25,F-2
116255,116255,R2019081303584259405959,32.0974,125.8743,4670.8277,662.7174,2012/10/22 10:20:26,F-2
116379,116379,R2019081303584259405959,31.4006,123.7164,5022.3886,735.3789,2012/10/22 10:42:16,F-2
116413,116413,R2019081303584259405959,30.8967,123.5889,5453.3607,695.6645,2012/10/22 10:48:16,F-2
116468,116468,R2019081303584259405959,30.417,124.2522,4738.9212,654.2108,2012/10/22 10:58:06,F-2
116491,116491,R2019081303584259405959,30.4223,124.6549,5340.9249,714.4592,2012/10/22 11:02:16,F-2
116493,116493,R2019081303584259405959,30.4408,124.7094,4615.9733,707.8577,2012/10/22 11:02:36,F-2
116552,116552,R2019081303584259405959,31.1796,125.2678,5382.9352,684.9709,2012/10/22 11:13:06,F-2
116648,116648,R2019081303584259405959,31.7385,123.8091,5139.1738,669.4213,2012/10/22 11:30:56,F-2
116721,116721,R2019081303584259405959,30.5396,123.3033,5156.8989,749.3387,2012/10/22 11:44:36,F-2
116793,116793,R2019081303584259405959,29.4615,123.4,4913.306,721.3353,2012/10/22 11:57:26,F-2
116804,116804,R2019081303584259405959,29.2939,123.6144,4601.8883,745.9722,2012/10/22 11:59:26,F-2
116871,116871,R2019081303584259405959,28.7407,124.7574,4550.5065,730.4338,2012/10/22 12:11:26,F-2
117102,117102,R2019081303584259403951,32.1565,126.0052,4883.4072,671.5716,2012/10/30 10:24:25,F-2
117186,117186,R2019081303584259403951,31.8383,124.2247,4941.1673,717.2494,2012/10/30 10:39:05,F-2
117206,117206,R2019081303584259403951,31.6424,123.904,5283.0893,694.1782,2012/10/30 10:42:35,F-2
117251,117251,R2019081303584259403951,30.9304,123.5928,5033.2214,667.5984,2012/10/30 10:50:45,F-2
117338,117338,R2019081303584259403951,30.6713,125.0866,5199.6757,692.2688,2012/10/30 11:06:35,F-2
117365,117365,R2019081303584259403951,31.0174,125.2824,5419.2569,724.9963,2012/10/30 11:11:15,F-2
117514,117514,R2019081303584259403951,31.1223,123.3158,5041.1843,726.8426,2012/10/30 11:39:05,F-2
117526,117526,R2019081303584259403951,30.9221,123.2742,5007.9286,671.1319,2012/10/30 11:41:15,F-2
117701,117701,R2019081303584259403951,28.6497,125.2397,4642.9677,706.0028,2012/10/30 12:12:45,F-2
117704,117704,R2019081303584259403951,28.6424,125.3038,5435.2575,688.0914,2012/10/30 12:13:15,F-2
117827,117827,R2019081303584261008892,32.474,127.7313,5307.2776,699.6433,2012/11/7 10:04:42,F-2
117876,117876,R2019081303584261008892,32.3276,126.675,5331.4528,699.1767,2012/11/7 10:13:22,F-2
117935,117935,R2019081303584261008892,31.9469,125.5427,4526.0887,650.2814,2012/11/7 10:23:32,F-2
118102,118102,R2019081303584261008892,30.5513,123.8221,5031.2431,684.0186,2012/11/7 10:53:02,F-2
118138,118138,R2019081303584261008892,30.4382,124.3895,4904.3896,654.1261,2012/11/7 10:59:32,F-2
118154,118154,R2019081303584261008892,30.3971,124.5622,4662.901,705.8607,2012/11/7 11:02:22,F-2
118338,118338,R2019081303584261008892,31.4916,123.5315,4853.1088,704.9407,2012/11/7 11:35:52,F-2
118354,118354,R2019081303584261008892,31.2982,123.3898,4948.5219,655.4154,2012/11/7 11:38:52,F-2
118356,118356,R2019081303584261008892,31.2557,123.3668,4859.5824,697.7052,2012/11/7 11:39:22,F-2
118396,118396,R2019081303584261008892,30.7027,123.28,5187.7571,705.357,2012/11/7 11:46:32,F-2
118485,118485,R2019081303584261008892,29.2716,123.6056,5061.2648,692.1653,2012/11/7 12:02:32,F-2
118583,118583,R2019081303584261008892,28.6094,125.4815,4794.8113,658.6311,2012/11/7 12:20:02,F-2
118589,118589,R2019081303584261008892,28.5744,125.5891,5351.0917,702.3562,2012/11/7 12:21:02,F-2
118685,118685,R2019081303584262503062,32.4948,128.0485,4714.9401,687.1185,2012/11/15 10:01:52,F-2
118703,118703,R2019081303584262503062,32.4417,127.7105,4875.382,742.0561,2012/11/15 10:04:52,F-2
118718,118718,R2019081303584262503062,32.3958,127.4094,4517.621,717.9113,2012/11/15 10:07:32,F-2
118789,118789,R2019081303584262503062,32.0372,125.9163,5020.6193,666.3232,2012/11/15 10:19:52,F-2
118816,118816,R2019081303584262503062,31.9412,125.393,4677.6116,695.6521,2012/11/15 10:24:32,F-2
118884,118884,R2019081303584262503062,31.6617,123.9658,4691.4427,733.8751,2012/11/15 10:36:32,F-2
118968,118968,R2019081303584262503062,30.4652,124.0417,5443.7662,696.3476,2012/11/15 10:51:52,F-2
119016,119016,R2019081303584262503062,30.562,124.9608,4816.3413,653.1715,2012/11/15 11:00:22,F-2
119089,119089,R2019081303584262503062,31.6867,124.9864,5161.0191,721.7972,2012/11/15 11:13:22,F-2
119093,119093,R2019081303584262503062,31.7173,124.9393,4743.9514,681.3889,2012/11/15 11:14:02,F-2
119138,119138,R2019081303584262503062,31.8112,124.0312,5188.1634,706.5366,2012/11/15 11:22:42,F-2
119243,119243,R2019081303584262503062,30.2852,123.2877,4921.4041,671.0936,2012/11/15 11:42:12,F-2
119315,119315,R2019081303584262503062,29.2085,123.8329,5096.5856,738.2748,2012/11/15 11:55:12,F-2
119459,119459,R2019081303584262503062,28.4899,126.4617,4850.7786,727.2082,2012/11/15 12:20:52,F-2
119525,119525,R2019081303584262504329,32.4568,127.6135,4842.8766,654.135,2012/11/23 10:08:31,F-2
119643,119643,R2019081303584262504329,31.8918,125.2848,4784.4513,688.5847,2012/11/23 10:29:01,F-2
119655,119655,R2019081303584262504329,31.8871,125.062,4540.2776,671.4426,2012/11/23 10:31:01,F-2
119695,119695,R2019081303584262504329,31.843,124.3532,4776.574,730.3567,2012/11/23 10:38:01,F-2
119730,119730,R2019081303584262504329,31.5455,123.8475,4577.9826,683.2462,2012/11/23 10:44:11,F-2
119867,119867,R2019081303584262504329,30.5247,124.9153,4541.1761,706.813,2012/11/23 11:08:41,F-2
119944,119944,R2019081303584262504329,31.6873,124.9569,5132.0461,730.6989,2012/11/23 11:22:21,F-2
119975,119975,R2019081303584262504329,31.8282,124.3035,5232.5569,670.8975,2012/11/23 11:28:11,F-2
120093,120093,R2019081303584262504329,30.3033,123.3071,5146.6878,730.1405,2012/11/23 11:50:21,F-2
120113,120113,R2019081303584262504329,29.9033,123.3029,5420.343,687.7027,2012/11/23 11:54:01,F-2
120257,120257,R2019081303584262504329,28.6193,125.4024,4997.8941,711.4908,2012/11/23 12:19:41,F-2
120294,120294,R2019081303584262504329,28.4955,126.1341,4847.8371,677.8116,2012/11/23 12:26:21,F-2
120421,120421,R2019081303584264102400,32.3565,126.7045,4814.4006,743.6408,2012/12/1 10:09:45,F-2
120527,120527,R2019081303584264102400,31.8974,124.7478,5313.7969,701.5686,2012/12/1 10:27:55,F-2
120675,120675,R2019081303584264102400,30.4689,124.7342,5026.7415,687.0102,2012/12/1 10:54:45,F-2
120746,120746,R2019081303584264102400,31.5318,125.1497,4684.7542,686.8585,2012/12/1 11:07:25,F-2
120754,120754,R2019081303584264102400,31.6542,125.0365,5282.6722,688.9789,2012/12/1 11:08:55,F-2
120821,120821,R2019081303584264102400,31.7389,123.758,5239.1665,667.3678,2012/12/1 11:21:35,F-2
120968,120968,R2019081303584264102400,29.2872,123.6422,5448.5592,654.3836,2012/12/1 11:48:45,F-2
121089,121089,R2019081303584264102400,28.5359,125.8183,4643.9947,689.4882,2012/12/1 12:10:05,F-2
121101,121101,R2019081303584264102400,28.5097,125.9825,4875.049,656.9117,2012/12/1 12:12:15,F-2
121111,121111,R2019081303584264102400,28.5022,126.0779,4927.4696,662.7875,2012/12/1 12:13:55,F-2
121152,121152,R2019081303584264102400,28.5434,126.7877,4967.0795,737.3054,2012/12/1 12:21:25,F-2
121215,121215,R2019081303584264108279,32.3804,127.3288,4974.8836,699.0189,2012/12/9 10:05:45,F-2
121310,121310,R2019081303584264108279,32.0314,125.5887,5371.7603,723.8354,2012/12/9 10:22:15,F-2
121578,121578,R2019081303584264108279,31.3354,125.2443,4842.2085,686.1099,2012/12/9 11:09:55,F-2
121619,121619,R2019081303584264108279,31.7768,124.6778,5066.3111,685.3516,2012/12/9 11:17:25,F-2
121640,121640,R2019081303584264108279,31.8149,124.3008,5133.3282,707.2979,2012/12/9 11:21:15,F-2
121802,121802,R2019081303584264108279,29.4605,123.429,5095.1547,707.1083,2012/12/9 11:51:25,F-2
121946,121946,R2019081303584264108279,28.5461,125.8149,5428.8883,736.0218,2012/12/9 12:16:55,F-2
121962,121962,R2019081303584264108279,28.505,126.0555,4911.794,716.5724,2012/12/9 12:19:45,F-2
122131,122131,R2019081303584265602889,32.0216,125.7631,5221.2339,727.3956,2012/12/17 10:18:34,F-2
122290,122290,R2019081303584265602889,30.7735,123.5945,4908.829,743.497,2012/12/17 10:46:34,F-2
122342,122342,R2019081303584265602889,30.421,124.538,4580.7988,692.9052,2012/12/17 10:55:54,F-2
122377,122377,R2019081303584265602889,30.7318,125.161,4585.2082,734.5826,2012/12/17 11:02:14,F-2
122439,122439,R2019081303584265602889,31.7625,124.7575,4621.3803,710.3306,2012/12/17 11:13:24,F-2
122458,122458,R2019081303584265602889,31.7945,124.5282,5083.3294,662.5692,2012/12/17 11:16:54,F-2
122476,122476,R2019081303584265602889,31.7852,124.2466,5194.4621,715.1943,2012/12/17 11:20:14,F-2
122511,122511,R2019081303584265602889,31.5874,123.5725,4963.0399,721.7675,2012/12/17 11:27:04,F-2
122707,122707,R2019081303584265602889,28.9215,124.4325,4554.7763,737.875,2012/12/17 12:02:24,F-2
122879,122879,R2019081303584265603536,32.4496,127.5049,4604.8213,695.7562,2012/12/25 10:04:15,F-2
122890,122890,R2019081303584265603536,32.3746,127.2948,4857.7517,690.3161,2012/12/25 10:06:15,F-2
122895,122895,R2019081303584265603536,32.3598,127.2139,4819.4481,700.5357,2012/12/25 10:07:05,F-2
123241,123241,R2019081303584265603536,31.1924,125.2496,5447.8647,707.0402,2012/12/25 11:08:15,F-2
123376,123376,R2019081303584265603536,31.1959,123.3321,5375.1477,736.0219,2012/12/25 11:33:25,F-2
123427,123427,R2019081303584265603536,30.4157,123.3036,5362.2966,745.416,2012/12/25 11:42:45,F-2
123457,123457,R2019081303584265603536,29.9653,123.2885,4903.8344,704.2039,2012/12/25 11:48:05,F-2
123517,123517,R2019081303584265603536,29.1288,123.9916,5089.8812,720.0981,2012/12/25 11:58:55,F-2
123531,123531,R2019081303584265603536,29.0041,124.1937,4638.3157,652.6089,2012/12/25 12:01:25,F-2
123547,123547,R2019081303584265603536,28.8785,124.5293,5400.0558,654.8013,2012/12/25 12:04:15,F-2
123583,123583,R2019081303584265603536,28.662,125.1869,4723.6141,697.4643,2012/12/25 12:10:35,F-2
123745,123745,R2019081303584267205336,32.3421,127.0556,4939.3447,720.3507,2013/1/2 10:08:24,F-2
123896,123896,R2019081303584267205336,31.781,124.1111,4855.2427,655.6966,2013/1/2 10:34:44,F-2
123917,123917,R2019081303584267205336,31.5922,123.8558,4732.0902,665.7331,2013/1/2 10:38:24,F-2
123933,123933,R2019081303584267205336,31.267,123.6516,5380.5991,685.791,2013/1/2 10:41:24,F-2
123997,123997,R2019081303584267205336,30.4779,123.9852,4722.6806,713.2136,2013/1/2 10:52:44,F-2
124025,124025,R2019081303584267205336,30.3909,124.535,5098.0958,728.763,2013/1/2 10:57:44,F-2
124133,124133,R2019081303584267205336,31.7701,124.6052,5191.6817,730.3201,2013/1/2 11:17:14,F-2
124159,124159,R2019081303584267205336,31.8169,124.175,5157.3552,665.3701,2013/1/2 11:22:04,F-2
124251,124251,R2019081303584267205336,30.6474,123.2645,5181.0689,682.161,2013/1/2 11:39:34,F-2
124260,124260,R2019081303584267205336,30.4982,123.2898,4846.3714,747.5593,2013/1/2 11:41:04,F-2
124319,124319,R2019081303584267205336,29.4632,123.4337,4570.497,729.6782,2013/1/2 11:51:44,F-2
124500,124500,R2019081303584267205336,28.5366,126.7311,5015.9033,735.8099,2013/1/2 12:24:14,F-2
124545,124545,R2019081303584267202989,32.4834,127.6969,4790.7367,683.0449,2013/1/10 10:02:08,F-2
124657,124657,R2019081303584267202989,31.9454,125.2967,4833.1559,716.0662,2013/1/10 10:21:48,F-2
124690,124690,R2019081303584267202989,31.8677,124.5234,5431.3341,692.3015,2013/1/10 10:27:28,F-2
124705,124705,R2019081303584267202989,31.8279,124.1954,4948.9787,687.4686,2013/1/10 10:30:08,F-2
124722,124722,R2019081303584267202989,31.6118,123.8652,5210.2465,724.8823,2013/1/10 10:33:18,F-2
124768,124768,R2019081303584267202989,30.8892,123.5695,5245.7806,694.3807,2013/1/10 10:41:28,F-2
124897,124897,R2019081303584267202989,31.2511,125.2829,4776.6604,745.1899,2013/1/10 11:04:38,F-2
124943,124943,R2019081303584267202989,31.7998,124.6994,4640.8677,713.9949,2013/1/10 11:12:58,F-2
124963,124963,R2019081303584267202989,31.8177,124.3201,4679.4885,698.3982,2013/1/10 11:16:38,F-2
125002,125002,R2019081303584267202989,31.6292,123.5876,4941.5292,749.0677,2013/1/10 11:24:08,F-2
125236,125236,R2019081303584267202989,28.6635,125.0921,4652.0182,680.9663,2013/1/10 12:06:28,F-2
125275,125275,R2019081303584267202989,28.5232,125.8391,4674.767,671.8507,2013/1/10 12:13:18,F-2
125280,125280,R2019081303584267202989,28.4737,125.9116,5103.571,688.6198,2013/1/10 12:14:18,F-2
125283,125283,R2019081303584267202989,28.4949,125.9676,4901.7458,745.5124,2013/1/10 12:14:48,F-2
125317,125317,R2019081303584267202989,28.5125,126.6227,4502.2762,692.1093,2013/1/10 12:20:58,F-2
125595,125595,R2019081303584268803905,31.343,123.6711,4944.3205,685.6711,2013/1/18 10:46:55,F-2
125633,125633,R2019081303584268803905,30.7877,123.626,4624.7032,708.4554,2013/1/18 10:53:45,F-2
125668,125668,R2019081303584268803905,30.4595,124.1014,5176.4522,730.1464,2013/1/18 11:00:05,F-2
