,Unnamed: 0,ID,WD,JD,GD,SD,SJ,target
20125,20125,R2019081303584151804561,29.4584,123.5817,4739.6813,699.2358,2012/7/26 11:47:20,F-1
20203,20203,R2019081303584151804561,28.557,122.5808,4572.7027,705.2854,2012/7/26 12:02:00,F-1
20242,20242,R2019081303584151804561,27.9081,122.6373,4895.1449,747.7025,2012/7/26 12:09:30,F-1
20294,20294,R2019081303584151804561,27.4127,122.4376,4999.6302,693.7019,2012/7/26 12:19:00,F-1
20318,20318,R2019081303584151804561,27.3253,121.8649,4856.7065,707.5236,2012/7/26 12:23:40,F-1
20369,20369,R2019081303584151804561,26.719,121.3324,4930.5629,681.9923,2012/7/26 12:33:00,F-1
20381,20381,R2019081303584151804561,26.5211,121.3211,5232.9689,677.2912,2012/7/26 12:35:10,F-1
20403,20403,R2019081303584151804561,26.1561,121.3879,5182.0496,701.7604,2012/7/26 12:39:10,F-1
20755,20755,R2019081303584153305161,32.5317,123.4835,5388.1197,729.5321,2012/8/3 10:51:49,F-1
20843,20843,R2019081303584153305161,31.475,124.6966,5478.6406,684.8971,2012/8/3 11:08:09,F-1
21214,21214,R2019081303584153305161,27.2117,121.8088,5214.63,748.851,2012/8/3 12:18:09,F-1
21256,21256,R2019081303584153305161,26.7412,121.3482,4627.12,683.7981,2012/8/3 12:25:59,F-1
21258,21258,R2019081303584153305161,26.7265,121.3668,5371.7596,724.3641,2012/8/3 12:26:19,F-1
21439,21439,R2019081303584154901839,33.0961,127.4692,5155.2977,671.6401,2012/8/11 10:14:57,F-1
21565,21565,R2019081303584154901839,32.7691,124.8838,5330.2234,739.1372,2012/8/11 10:36:17,F-1
21589,21589,R2019081303584154901839,32.8781,124.2865,4712.6235,746.4721,2012/8/11 10:40:27,F-1
21711,21711,R2019081303584154901839,31.5724,124.6367,5433.5107,656.0879,2012/8/11 11:02:47,F-1
21834,21834,R2019081303584154901839,30.2081,123.833,4780.9814,716.8976,2012/8/11 11:25:57,F-1
21881,21881,R2019081303584154901839,29.5526,124.0729,5119.7404,685.3444,2012/8/11 11:34:47,F-1
21932,21932,R2019081303584154901839,29.2904,123.1452,4923.9326,673.3788,2012/8/11 11:44:07,F-1
21933,21933,R2019081303584154901839,29.2781,123.1447,5038.4519,670.1861,2012/8/11 11:44:17,F-1
22041,22041,R2019081303584154901839,27.6021,122.7407,4917.3496,660.2614,2012/8/11 12:04:57,F-1
22053,22053,R2019081303584154901839,27.4254,122.5679,5439.8009,662.0069,2012/8/11 12:07:17,F-1
22054,22054,R2019081303584154901839,27.4165,122.5586,4996.2921,746.3871,2012/8/11 12:07:27,F-1
22077,22077,R2019081303584154901839,27.3572,122.0788,5211.1619,726.5016,2012/8/11 12:11:37,F-1
22080,22080,R2019081303584154901839,27.3455,122.0454,5140.3022,740.6594,2012/8/11 12:12:17,F-1
22083,22083,R2019081303584154901839,27.3571,122.006,5314.9885,716.2129,2012/8/11 12:12:47,F-1
22100,22100,R2019081303584154901839,27.1351,121.7262,5395.7981,713.9775,2012/8/11 12:15:57,F-1
22123,22123,R2019081303584154901839,26.8233,121.3654,4748.8022,686.465,2012/8/11 12:20:17,F-1
22128,22128,R2019081303584154901839,26.763,121.344,5246.3277,740.1959,2012/8/11 12:21:17,F-1
22363,22363,R2019081303584154906599,32.8282,126.0365,5426.8887,684.9317,2012/8/19 10:25:06,F-1
22369,22369,R2019081303584154906599,32.7806,125.9542,4517.3034,673.7078,2012/8/19 10:26:06,F-1
22714,22714,R2019081303584154906599,30.1532,123.974,5290.1059,657.7779,2012/8/19 11:28:46,F-1
22896,22896,R2019081303584154906599,28.0125,122.5929,5198.779,689.8114,2012/8/19 12:02:56,F-1
22930,22930,R2019081303584154906599,27.4485,122.6364,5451.7277,720.4771,2012/8/19 12:09:16,F-1
22931,22931,R2019081303584154906599,27.4359,122.6046,5410.7274,713.0155,2012/8/19 12:09:26,F-1
22932,22932,R2019081303584154906599,27.4448,122.5764,5489.9247,689.5508,2012/8/19 12:09:36,F-1
23262,23262,R2019081303584156404843,32.7888,125.8683,5027.8414,675.933,2012/8/27 10:27:57,F-1
23353,23353,R2019081303584156404843,32.8034,123.8964,4554.4011,720.5427,2012/8/27 10:43:37,F-1
23480,23480,R2019081303584156404843,31.3863,124.6979,5061.5429,700.1148,2012/8/27 11:06:47,F-1
23509,23509,R2019081303584156404843,31.0372,124.3796,4981.5019,727.7926,2012/8/27 11:12:07,F-1
23577,23577,R2019081303584156404843,30.4796,123.5423,5142.081,732.0543,2012/8/27 11:24:47,F-1
23644,23644,R2019081303584156404843,29.6054,124.1823,5115.9068,656.1307,2012/8/27 11:37:27,F-1
23724,23724,R2019081303584156404843,28.9745,122.8518,5015.6908,650.3865,2012/8/27 11:52:17,F-1
23749,23749,R2019081303584156404843,28.5681,122.6046,5019.8902,675.2834,2012/8/27 11:56:57,F-1
23802,23802,R2019081303584156404843,27.7295,122.7174,5300.7538,674.0699,2012/8/27 12:07:17,F-1
23812,23812,R2019081303584156404843,27.5666,122.7043,5193.0983,742.7707,2012/8/27 12:09:07,F-1
23896,23896,R2019081303584156404843,26.9856,121.4751,5168.6935,681.8136,2012/8/27 12:24:37,F-1
24247,24247,R2019081303584158004466,32.8576,124.0506,5294.4823,725.0277,2012/9/4 10:45:21,F-1
24289,24289,R2019081303584158004466,32.4381,123.4803,5422.9183,689.7233,2012/9/4 10:52:41,F-1
24309,24309,R2019081303584158004466,32.0889,123.5473,4862.4772,705.8844,2012/9/4 10:56:11,F-1
24334,24334,R2019081303584158004466,31.7801,124.0372,4736.1977,745.8534,2012/9/4 11:01:01,F-1
24361,24361,R2019081303584158004466,31.6272,124.5728,5280.795,701.5008,2012/9/4 11:06:01,F-1
24545,24545,R2019081303584158004466,29.4562,123.5982,4528.5975,713.5635,2012/9/4 11:40:51,F-1
24579,24579,R2019081303584158004466,29.1009,122.9447,5479.7757,730.7129,2012/9/4 11:47:21,F-1
24644,24644,R2019081303584158004466,28.192,122.5016,4979.5486,652.4228,2012/9/4 11:59:41,F-1
24701,24701,R2019081303584158004466,27.4318,122.4817,5082.2107,683.0198,2012/9/4 12:10:21,F-1
24724,24724,R2019081303584158004466,27.3351,121.9096,5310.4974,724.7118,2012/9/4 12:14:41,F-1
24727,24727,R2019081303584158004466,27.2932,121.8673,5267.4442,657.1484,2012/9/4 12:15:21,F-1
24871,24871,R2019081303584158004957,33.2223,128.7934,5003.1537,728.113,2012/9/12 10:07:59,F-1
25033,25033,R2019081303584158004957,32.795,125.6012,5302.5924,655.4452,2012/9/12 10:35:29,F-1
25062,25062,R2019081303584158004957,32.8417,124.9588,4751.9155,696.163,2012/9/12 10:40:19,F-1
25069,25069,R2019081303584158004957,32.8013,124.8677,4514.9795,671.4954,2012/9/12 10:41:29,F-1
25236,25236,R2019081303584158004957,31.6107,124.6464,4916.2406,710.3648,2012/9/12 11:11:29,F-1
25275,25275,R2019081303584158004957,31.0011,124.2777,4549.8087,663.7065,2012/9/12 11:18:49,F-1
25396,25396,R2019081303584158004957,29.5574,124.1154,5194.4801,744.7183,2012/9/12 11:41:49,F-1
25443,25443,R2019081303584158004957,29.4278,123.2582,5466.7411,693.6178,2012/9/12 11:50:19,F-1
25599,25599,R2019081303584158004957,27.3643,122.2478,4894.5188,700.6157,2012/9/12 12:19:39,F-1
25613,25613,R2019081303584158004957,27.3468,121.9331,4896.5178,674.7343,2012/9/12 12:22:19,F-1
25614,25614,R2019081303584158004957,27.3344,121.9045,4927.3991,689.2844,2012/9/12 12:22:29,F-1
25664,25664,R2019081303584158004957,26.6433,121.3451,5073.0579,733.7887,2012/9/12 12:31:49,F-1
25767,25767,R2019081303584159604705,33.2123,128.7169,4538.9764,744.8305,2012/9/20 10:00:54,F-1
25789,25789,R2019081303584159604705,33.0983,128.2844,4865.1266,746.2826,2012/9/20 10:04:44,F-1
25984,25984,R2019081303584159604705,32.8431,124.4016,4904.0923,717.5467,2012/9/20 10:37:44,F-1
25998,25998,R2019081303584159604705,32.8703,124.0871,5385.632,682.8194,2012/9/20 10:40:14,F-1
26066,26066,R2019081303584159604705,32.0446,123.6157,5122.8485,718.8054,2012/9/20 10:52:04,F-1
26114,26114,R2019081303584159604705,31.5461,124.677,4798.814,701.089,2012/9/20 11:01:24,F-1
26121,26121,R2019081303584159604705,31.4141,124.6912,4792.8838,708.3411,2012/9/20 11:02:44,F-1
26216,26216,R2019081303584159604705,30.2747,123.7095,5123.2662,666.7805,2012/9/20 11:20:54,F-1
26450,26450,R2019081303584159604705,27.5375,122.6567,4697.869,655.7611,2012/9/20 12:04:44,F-1
26499,26499,R2019081303584159604705,27.1441,121.7132,4857.2163,683.0883,2012/9/20 12:13:54,F-1
26585,26585,R2019081303584159604705,25.7405,121.5022,4984.2166,661.4206,2012/9/20 12:29:54,F-1
26639,26639,R2019081303584159608776,33.187,128.7119,4754.5141,726.4637,2012/9/28 10:03:53,F-1
26740,26740,R2019081303584159608776,32.9321,126.5112,4881.8427,653.0023,2012/9/28 10:21:03,F-1
26975,26975,R2019081303584159608776,31.7531,124.2392,5222.1153,702.3549,2012/9/28 11:02:03,F-1
26977,26977,R2019081303584159608776,31.7249,124.2894,5481.9796,738.2936,2012/9/28 11:02:23,F-1
26992,26992,R2019081303584159608776,31.6014,124.6032,4530.6923,684.5237,2012/9/28 11:05:23,F-1
27255,27255,R2019081303584159608776,28.5275,122.5868,4803.5882,684.1663,2012/9/28 11:54:53,F-1
27405,27405,R2019081303584159608776,26.741,121.3627,5140.8952,728.8235,2012/9/28 12:23:13,F-1
27460,27460,R2019081303584159608776,25.8683,121.4358,4867.7919,717.6063,2012/9/28 12:33:13,F-1
27488,27488,R2019081303584161103486,33.2136,129.0951,5174.1178,746.4789,2012/10/6 10:04:27,F-1
27704,27704,R2019081303584161103486,32.8008,124.5826,4982.3426,724.8384,2012/10/6 10:41:07,F-1
27866,27866,R2019081303584161103486,31.3655,124.7088,5268.6274,650.6272,2012/10/6 11:10:17,F-1
27969,27969,R2019081303584161103486,30.281,123.7397,5213.1886,691.3244,2012/10/6 11:29:47,F-1
28019,28019,R2019081303584161103486,29.6859,124.2121,5049.8911,708.7037,2012/10/6 11:39:07,F-1
28083,28083,R2019081303584161103486,29.2372,123.0782,5128.737,725.6299,2012/10/6 11:50:47,F-1
28312,28312,R2019081303584161103486,26.4569,121.32,5321.913,676.6371,2012/10/6 12:33:37,F-1
28363,28363,R2019081303584161103486,25.649,121.5935,5235.6976,680.7499,2012/10/6 12:42:57,F-1
28640,28640,R2019081303584162702982,32.8684,124.0516,4969.7301,660.1409,2012/10/14 10:49:56,F-1
28767,28767,R2019081303584162702982,31.4957,124.6971,5365.1097,688.0358,2012/10/14 11:12:56,F-1
28807,28807,R2019081303584162702982,30.974,124.1761,5175.5525,689.3865,2012/10/14 11:20:36,F-1
28821,28821,R2019081303584162702982,30.8773,123.8755,5284.8999,676.0665,2012/10/14 11:23:06,F-1
29035,29035,R2019081303584162702982,28.5944,122.6591,4728.0624,716.7803,2012/10/14 12:03:06,F-1
29060,29060,R2019081303584162702982,28.1649,122.4811,5355.7432,736.148,2012/10/14 12:08:06,F-1
29064,29064,R2019081303584162702982,28.0968,122.5585,4826.901,728.6263,2012/10/14 12:08:56,F-1
29163,29163,R2019081303584162702982,27.08,121.593,4803.1546,693.3178,2012/10/14 12:27:26,F-1
29420,29420,R2019081303584162708122,32.8055,126.0667,4608.081,704.8655,2012/10/22 10:28:45,F-1
29505,29505,R2019081303584162708122,32.871,124.1189,5242.4773,679.9799,2012/10/22 10:43:25,F-1
29765,29765,R2019081303584162708122,30.1808,123.8888,5495.5771,652.156,2012/10/22 11:31:15,F-1
29840,29840,R2019081303584162708122,29.5025,123.6754,4934.1318,713.8777,2012/10/22 11:45:05,F-1
29887,29887,R2019081303584162708122,29.1695,123.0251,4959.7025,696.4277,2012/10/22 11:53:35,F-1
29893,29893,R2019081303584162708122,29.0627,122.9064,5132.5636,730.1559,2012/10/22 11:54:45,F-1
29973,29973,R2019081303584162708122,27.6317,122.7037,4751.8146,689.3455,2012/10/22 12:10:25,F-1
30131,30131,R2019081303584162708122,25.6688,121.539,4540.4244,723.2839,2012/10/22 12:39:35,F-1
30165,30165,R2019081303584164209804,33.2342,128.8705,4718.0394,653.5842,2012/10/30 10:03:40,F-1
30522,30522,R2019081303584164209804,31.5265,124.6829,5429.4309,704.0896,2012/10/30 11:05:50,F-1
30646,30646,R2019081303584164209804,30.2795,123.7579,5125.2435,668.5602,2012/10/30 11:29:00,F-1
30732,30732,R2019081303584164209804,29.456,123.6802,5419.7644,676.4317,2012/10/30 11:44:50,F-1
30773,30773,R2019081303584164209804,29.1664,122.9891,5052.6228,690.9774,2012/10/30 11:52:20,F-1
30855,30855,R2019081303584164209804,27.8622,122.7059,4759.1567,683.9724,2012/10/30 12:08:10,F-1
30925,30925,R2019081303584164209804,27.2255,121.7835,5135.806,720.2545,2012/10/30 12:21:10,F-1
31001,31001,R2019081303584164209804,26.0089,121.4355,4584.1726,724.6968,2012/10/30 12:35:20,F-1
31096,31096,R2019081303584164207013,33.1147,127.972,5125.2236,671.7081,2012/11/7 10:10:01,F-1
31152,31152,R2019081303584164207013,32.9067,126.9374,5230.3744,662.4659,2012/11/7 10:19:21,F-1
31272,31272,R2019081303584164207013,32.8723,124.2178,5179.8922,704.3719,2012/11/7 10:39:51,F-1
31381,31381,R2019081303584164207013,31.7122,124.3817,5486.6205,746.3593,2012/11/7 10:59:41,F-1
31491,31491,R2019081303584164207013,30.6,123.4922,4939.336,668.615,2012/11/7 11:20:01,F-1
31499,31499,R2019081303584164207013,30.485,123.5186,4809.2154,654.9438,2012/11/7 11:21:41,F-1
31540,31540,R2019081303584164207013,30.0221,124.2055,5092.3475,724.4543,2012/11/7 11:29:31,F-1
31545,31545,R2019081303584164207013,29.9542,124.2839,5140.1621,658.5643,2012/11/7 11:30:31,F-1
31644,31644,R2019081303584164207013,28.96,122.8234,5477.9094,650.2398,2012/11/7 11:48:51,F-1
31660,31660,R2019081303584164207013,28.6937,122.6887,4728.3232,712.1703,2012/11/7 11:51:51,F-1
31674,31674,R2019081303584164207013,28.506,122.5399,4636.2068,699.9354,2012/11/7 11:54:31,F-1
31718,31718,R2019081303584164207013,27.8717,122.6942,5289.5565,739.3894,2012/11/7 12:03:01,F-1
31923,31923,R2019081303584165808508,33.2538,129.18,5487.7357,675.1705,2012/11/15 9:59:57,F-1
31946,31946,R2019081303584165808508,33.1921,128.8132,5287.6166,728.2618,2012/11/15 10:03:47,F-1
31966,31966,R2019081303584165808508,33.1564,128.4651,4982.9236,687.6184,2012/11/15 10:07:17,F-1
32160,32160,R2019081303584165808508,32.7658,124.615,4728.2246,689.8751,2012/11/15 10:40:07,F-1
32219,32219,R2019081303584165808508,32.6737,123.6217,5419.5258,673.1216,2012/11/15 10:50:17,F-1
32304,32304,R2019081303584165808508,31.7224,124.3934,4694.1567,680.9161,2012/11/15 11:05:47,F-1
32328,32328,R2019081303584165808508,31.3349,124.6863,4887.7894,715.1867,2012/11/15 11:10:27,F-1
32349,32349,R2019081303584165808508,31.0489,124.3861,5286.3437,674.9673,2012/11/15 11:14:17,F-1
32351,32351,R2019081303584165808508,30.9928,124.3809,4719.3914,741.1005,2012/11/15 11:14:37,F-1
32368,32368,R2019081303584165808508,30.9637,124.0241,5033.0921,712.5489,2012/11/15 11:17:47,F-1
32379,32379,R2019081303584165808508,30.8632,123.7674,5147.0434,692.8635,2012/11/15 11:19:57,F-1
32501,32501,R2019081303584165808508,29.4664,123.6146,4923.0623,662.5056,2012/11/15 11:42:57,F-1
32540,32540,R2019081303584165808508,29.1379,122.9565,5121.6089,664.2277,2012/11/15 11:50:07,F-1
32554,32554,R2019081303584165808508,28.9364,122.8311,4983.0323,699.7439,2012/11/15 11:52:47,F-1
32652,32652,R2019081303584165808508,27.4286,122.5579,4786.9325,665.1792,2012/11/15 12:11:37,F-1
32669,32669,R2019081303584165808508,27.3654,122.3125,5205.6719,708.4733,2012/11/15 12:14:37,F-1
32672,32672,R2019081303584165808508,27.3733,122.2302,4892.9213,683.7986,2012/11/15 12:15:07,F-1
32823,32823,R2019081303584167401826,33.2825,129.2445,4819.3947,707.6957,2012/11/23 10:00:29,F-1
32922,32922,R2019081303584167401826,33.029,127.1537,4954.038,709.9662,2012/11/23 10:17:09,F-1
33000,33000,R2019081303584167401826,32.8144,125.6189,4834.3174,687.5529,2012/11/23 10:30:29,F-1
33176,33176,R2019081303584167401826,31.7995,124.0294,4511.1462,662.7814,2012/11/23 11:01:19,F-1
33209,33209,R2019081303584167401826,31.5492,124.7009,5264.4682,652.803,2012/11/23 11:07:29,F-1
33341,33341,R2019081303584167401826,30.0207,124.2104,4924.8225,685.1204,2012/11/23 11:32:29,F-1
33421,33421,R2019081303584167401826,29.2842,123.1292,4706.8725,652.6861,2012/11/23 11:47:19,F-1
33538,33538,R2019081303584167401826,27.6779,122.7408,4772.6977,692.232,2012/11/23 12:09:19,F-1
33680,33680,R2019081303584167401826,25.9674,121.4351,4698.0938,690.6606,2012/11/23 12:35:39,F-1
33694,33694,R2019081303584167401826,25.6863,121.5118,5217.8727,662.9582,2012/11/23 12:38:19,F-1
33733,33733,R2019081303584167406731,33.1901,128.6421,5220.0217,688.8112,2012/12/1 10:05:55,F-1
34074,34074,R2019081303584167406731,31.6562,124.5234,4918.7437,731.6998,2012/12/1 11:05:15,F-1
34224,34224,R2019081303584167406731,30.1401,124.0717,5498.5599,663.8599,2012/12/1 11:33:15,F-1
34457,34457,R2019081303584167406731,27.4202,122.5068,5192.5146,654.844,2012/12/1 12:16:45,F-1
34556,34556,R2019081303584167406731,26.5854,121.3571,4673.6669,725.9053,2012/12/1 12:34:55,F-1
34679,34679,R2019081303584168902648,33.1578,128.383,4896.5362,727.7108,2012/12/9 10:12:16,F-1
34921,34921,R2019081303584168902648,32.3707,123.4967,5033.0255,669.3643,2012/12/9 10:53:36,F-1
35031,35031,R2019081303584168902648,31.0711,124.4821,5014.7822,681.3696,2012/12/9 11:14:06,F-1
35086,35086,R2019081303584168902648,30.8404,123.6748,4576.0246,694.4336,2012/12/9 11:23:56,F-1
35153,35153,R2019081303584168902648,30.1177,124.0667,4658.6579,657.5134,2012/12/9 11:36:36,F-1
35294,35294,R2019081303584168902648,28.5367,122.5938,5006.3224,706.4327,2012/12/9 12:02:56,F-1
35328,35328,R2019081303584168902648,28.0324,122.5682,4500.5763,739.5062,2012/12/9 12:09:26,F-1
35461,35461,R2019081303584168902648,26.4965,121.2914,4643.7932,731.8271,2012/12/9 12:34:16,F-1
35493,35493,R2019081303584168902648,25.9877,121.4501,5198.1116,692.0652,2012/12/9 12:40:06,F-1
35816,35816,R2019081303584170507949,32.7119,123.6424,4595.0125,747.4294,2012/12/17 10:54:30,F-1
35845,35845,R2019081303584170507949,32.2976,123.4887,5189.7196,667.9594,2012/12/17 10:59:30,F-1
36135,36135,R2019081303584170507949,29.468,123.5396,4997.0018,737.2039,2012/12/17 11:53:20,F-1
36136,36136,R2019081303584170507949,29.4526,123.5353,5087.1237,692.5445,2012/12/17 11:53:30,F-1
36206,36206,R2019081303584170507949,28.6663,122.6914,4683.58,722.9775,2012/12/17 12:06:30,F-1
36211,36211,R2019081303584170507949,28.6336,122.6383,4915.9975,676.4299,2012/12/17 12:07:30,F-1
36312,36312,R2019081303584170507949,27.3672,122.1295,4766.4411,719.2565,2012/12/17 12:26:40,F-1
36337,36337,R2019081303584170507949,27.2005,121.7698,5459.532,673.1587,2012/12/17 12:31:20,F-1
36413,36413,R2019081303584170507949,26.0929,121.4046,5089.3932,699.2685,2012/12/17 12:45:20,F-1
36451,36451,R2019081303584170507949,25.5407,121.6755,4540.9599,685.4451,2012/12/17 12:52:10,F-1
36496,36496,R2019081303584170509072,33.1412,128.4098,5449.5719,726.1463,2012/12/25 10:10:11,F-1
36507,36507,R2019081303584170509072,33.0952,128.2127,4719.7702,683.1376,2012/12/25 10:12:01,F-1
36529,36529,R2019081303584170509072,33.0287,127.7813,4848.1394,742.7956,2012/12/25 10:15:41,F-1
36574,36574,R2019081303584170509072,32.9123,126.8322,4919.5386,716.5285,2012/12/25 10:23:21,F-1
36592,36592,R2019081303584170509072,32.8441,126.4975,5175.1312,672.5438,2012/12/25 10:26:21,F-1
36669,36669,R2019081303584170509072,32.779,124.8504,4803.1927,682.1963,2012/12/25 10:39:21,F-1
36731,36731,R2019081303584170509072,32.707,123.6304,5424.4363,696.1053,2012/12/25 10:50:11,F-1
36814,36814,R2019081303584170509072,31.7355,124.2237,5289.181,654.1954,2012/12/25 11:05:11,F-1
36872,36872,R2019081303584170509072,31.1269,124.5218,4516.8695,707.9721,2012/12/25 11:15:51,F-1
36988,36988,R2019081303584170509072,29.9313,124.2593,5465.2625,690.2777,2012/12/25 11:37:51,F-1
37042,37042,R2019081303584170509072,29.4217,123.3755,5167.2574,726.6891,2012/12/25 11:47:51,F-1
37086,37086,R2019081303584170509072,28.82,122.8041,4892.3008,729.3354,2012/12/25 11:56:11,F-1
37197,37197,R2019081303584170509072,27.3585,122.0876,5074.8724,721.2965,2012/12/25 12:17:21,F-1
37402,37402,R2019081303584172007983,33.0141,127.8604,4817.9953,657.4502,2013/1/2 10:07:19,F-1
37467,37467,R2019081303584172007983,32.8394,126.3759,4667.8239,659.1793,2013/1/2 10:18:19,F-1
37512,37512,R2019081303584172007983,32.7226,125.4819,5435.5589,674.0352,2013/1/2 10:25:59,F-1
37550,37550,R2019081303584172007983,32.766,124.6604,4963.6881,658.7799,2013/1/2 10:32:29,F-1
37600,37600,R2019081303584172007983,32.7553,123.6871,5084.2557,668.6013,2013/1/2 10:40:59,F-1
37680,37680,R2019081303584172007983,31.7259,124.364,5124.1292,673.4956,2013/1/2 10:55:49,F-1
37770,37770,R2019081303584172007983,30.7261,123.5644,5104.7855,657.6037,2013/1/2 11:12:39,F-1
37821,37821,R2019081303584172007983,30.0901,124.0648,5059.821,723.1861,2013/1/2 11:22:29,F-1
37993,37993,R2019081303584172007983,28.0348,122.5673,4791.6654,729.4065,2013/1/2 11:54:49,F-1
38035,38035,R2019081303584172007983,27.3896,122.4818,4826.9727,725.781,2013/1/2 12:02:49,F-1
38039,38039,R2019081303584172007983,27.3929,122.3929,5321.8392,700.7826,2013/1/2 12:03:39,F-1
38066,38066,R2019081303584172007983,27.3186,121.9083,4729.2142,727.3656,2013/1/2 12:08:29,F-1
38088,38088,R2019081303584172007983,27.072,121.5204,5457.9,739.2527,2013/1/2 12:12:39,F-1
38259,38259,R2019081303584172003635,33.0328,127.5938,4633.2446,661.1597,2013/1/10 10:13:00,F-1
38376,38376,R2019081303584172003635,32.8138,124.7267,4601.5726,686.4892,2013/1/10 10:33:00,F-1
38409,38409,R2019081303584172003635,32.8531,124.0183,4997.904,722.746,2013/1/10 10:38:40,F-1
38535,38535,R2019081303584172003635,31.2209,124.6303,4802.237,687.9286,2013/1/10 11:01:50,F-1
38570,38570,R2019081303584172003635,30.9799,124.1016,4734.7741,741.9622,2013/1/10 11:08:20,F-1
38605,38605,R2019081303584172003635,30.6389,123.5218,5448.5218,651.0401,2013/1/10 11:14:50,F-1
38636,38636,R2019081303584172003635,30.1541,123.9722,5247.2677,665.496,2013/1/10 11:21:10,F-1
38713,38713,R2019081303584172003635,29.4741,123.6136,4714.4255,742.1548,2013/1/10 11:35:10,F-1
39087,39087,R2019081303584173605449,33.0407,127.7961,4640.1848,685.2995,2013/1/18 10:11:30,F-1
39122,39122,R2019081303584173605449,32.9353,127.1245,4702.995,701.5792,2013/1/18 10:17:20,F-1
39132,39132,R2019081303584173605449,32.9301,126.9302,5448.6963,688.613,2013/1/18 10:19:00,F-1
39224,39224,R2019081303584173605449,32.7742,125.0286,4687.7449,683.1608,2013/1/18 10:34:40,F-1
39262,39262,R2019081303584173605449,32.8807,124.2003,5388.172,723.065,2013/1/18 10:41:10,F-1
39336,39336,R2019081303584173605449,32.0159,123.6483,4942.2545,721.202,2013/1/18 10:54:20,F-1
39432,39432,R2019081303584173605449,31.1468,124.5564,5102.8873,701.0755,2013/1/18 11:12:00,F-1
39483,39483,R2019081303584173605449,30.8017,123.6148,5013.8392,654.3254,2013/1/18 11:21:20,F-1
39616,39616,R2019081303584173605449,29.4181,123.5665,5122.7647,677.4683,2013/1/18 11:46:10,F-1
39631,39631,R2019081303584173605449,29.4373,123.3424,4804.1867,699.8652,2013/1/18 11:48:50,F-1
39657,39657,R2019081303584173605449,29.1623,122.9791,5495.9115,698.6047,2013/1/18 11:53:40,F-1
39664,39664,R2019081303584173605449,29.0341,122.883,5476.2227,673.7889,2013/1/18 11:55:00,F-1
39758,39758,R2019081303584173605449,27.6785,122.7164,5454.1515,749.5904,2013/1/18 12:12:50,F-1
39991,39991,R2019081303584173607703,33.0711,128.1574,4803.2135,726.391,2013/1/26 10:07:38,F-1
40028,40028,R2019081303584173607703,32.9337,127.2536,4976.0004,686.3473,2013/1/26 10:13:48,F-1
40216,40216,R2019081303584173607703,32.3454,123.5092,5401.3655,657.508,2013/1/26 10:46:08,F-1
40342,40342,R2019081303584173607703,31.0587,124.4601,5419.6379,700.5025,2013/1/26 11:09:18,F-1
40377,40377,R2019081303584173607703,30.8966,123.8006,5439.953,681.1642,2013/1/26 11:15:38,F-1
40387,40387,R2019081303584173607703,30.7991,123.6526,5479.8057,699.7389,2013/1/26 11:17:28,F-1
40388,40388,R2019081303584173607703,30.8068,123.6535,4604.5322,747.1603,2013/1/26 11:17:38,F-1
40420,40420,R2019081303584173607703,30.3076,123.6997,5484.3213,680.8749,2013/1/26 11:23:58,F-1
40481,40481,R2019081303584173607703,29.5029,123.8853,5299.1324,741.4663,2013/1/26 11:35:38,F-1
40504,40504,R2019081303584173607703,29.4411,123.5649,5363.1875,672.4354,2013/1/26 11:39:38,F-1
40508,40508,R2019081303584173607703,29.3875,123.4479,5127.3076,707.6518,2013/1/26 11:40:28,F-1
40561,40561,R2019081303584173607703,28.7895,122.7575,5001.8177,672.3711,2013/1/26 11:50:28,F-1
40602,40602,R2019081303584173607703,28.1847,122.4919,4865.0999,655.8879,2013/1/26 11:58:18,F-1
40766,40766,R2019081303584173607703,26.4832,121.329,4612.0557,735.5516,2013/1/26 12:28:28,F-1
40850,40850,R2019081303584175202399,33.2539,129.0227,5375.1701,672.7254,2013/2/3 9:58:59,F-1
40856,40856,R2019081303584175202399,33.2351,128.905,4698.2185,705.2627,2013/2/3 9:59:59,F-1
40879,40879,R2019081303584175202399,33.1777,128.5789,5172.7326,712.3922,2013/2/3 10:03:59,F-1
40903,40903,R2019081303584175202399,33.1287,128.103,4889.0633,684.8718,2013/2/3 10:07:59,F-1
40968,40968,R2019081303584175202399,32.9331,126.6858,5447.3236,713.6785,2013/2/3 10:18:59,F-1
41004,41004,R2019081303584175202399,32.8187,125.923,4850.8604,664.1997,2013/2/3 10:24:59,F-1
41086,41086,R2019081303584175202399,32.8453,124.2967,5436.4388,742.0648,2013/2/3 10:38:59,F-1
41131,41131,R2019081303584175202399,32.4671,123.5147,5187.9071,702.7588,2013/2/3 10:46:59,F-1
41159,41159,R2019081303584175202399,31.9672,123.6637,5193.3393,706.3118,2013/2/3 10:52:09,F-1
41201,41201,R2019081303584175202399,31.7202,124.4182,5196.8807,703.0384,2013/2/3 10:59:49,F-1
41212,41212,R2019081303584175202399,31.6199,124.5941,5404.5827,716.454,2013/2/3 11:01:49,F-1
41476,41476,R2019081303584175202399,28.8108,122.7417,4681.8132,700.6939,2013/2/3 11:51:09,F-1
41508,41508,R2019081303584175202399,28.3391,122.4391,5463.7582,685.8848,2013/2/3 11:57:19,F-1
41531,41531,R2019081303584175202399,27.9353,122.6339,5185.3477,720.6856,2013/2/3 12:01:49,F-1
