,Unnamed: 0,ID,WD,JD,GD,SD,SJ,target
270846,270846,R2019081303584409207606,38.3177,124.2758,5062.1783,698.403,2012/4/13 10:02:55,F-5
270853,270853,R2019081303584409207606,38.1841,124.2142,5384.6494,695.2849,2012/4/13 10:04:05,F-5
270858,270858,R2019081303584409207606,38.0811,124.1643,5305.0225,706.2321,2012/4/13 10:04:55,F-5
270869,270869,R2019081303584409207606,37.93,124.1791,4989.1792,720.1829,2012/4/13 10:06:55,F-5
270888,270888,R2019081303584409207606,37.6419,124.5297,5179.875,711.5071,2012/4/13 10:10:15,F-5
270907,270907,R2019081303584409207606,37.2518,124.5819,4907.9859,668.2945,2012/4/13 10:13:25,F-5
270912,270912,R2019081303584409207606,37.1404,124.5996,4524.0039,668.1974,2012/4/13 10:14:25,F-5
270913,270913,R2019081303584409207606,37.1224,124.6138,5317.789,694.8323,2012/4/13 10:14:35,F-5
270944,270944,R2019081303584409207606,36.5966,124.8285,5441.8639,699.2167,2012/4/13 10:19:55,F-5
270946,270946,R2019081303584409207606,36.5951,124.8888,5350.5907,671.7391,2012/4/13 10:20:15,F-5
270981,270981,R2019081303584409207606,36.0834,125.342,4550.0503,746.6859,2012/4/13 10:26:15,F-5
270986,270986,R2019081303584409207606,35.9988,125.3831,5106.2598,695.3196,2012/4/13 10:27:05,F-5
270990,270990,R2019081303584409207606,35.9065,125.395,5360.4735,704.9579,2012/4/13 10:27:45,F-5
270991,270991,R2019081303584409207606,35.8797,125.3977,5125.392,731.8144,2012/4/13 10:27:55,F-5
270999,270999,R2019081303584409207606,35.7592,125.3789,5277.207,693.6773,2012/4/13 10:29:15,F-5
271002,271002,R2019081303584409207606,35.7207,125.4135,4500.303,702.3612,2012/4/13 10:29:45,F-5
271004,271004,R2019081303584409207606,35.6925,125.4023,4655.2035,741.5966,2012/4/13 10:30:05,F-5
271004,271004,R2019081303584409207606,35.6925,125.4023,4655.2035,741.5966,2012/4/13 10:30:05,F-5
271004,271004,R2019081303584409207606,35.6925,125.4023,4655.2035,741.5966,2012/4/13 10:30:05,F-5
271004,271004,R2019081303584409207606,35.6925,125.4023,4655.2035,741.5966,2012/4/13 10:30:05,F-5
271006,271006,R2019081303584409207606,35.6483,125.4248,4967.0953,729.609,2012/4/13 10:30:25,F-5
271011,271011,R2019081303584409207606,35.6013,125.404,5271.2198,664.4746,2012/4/13 10:31:15,F-5
271015,271015,R2019081303584409207606,35.5684,125.3839,5404.4019,708.6198,2012/4/13 10:31:55,F-5
271026,271026,R2019081303584409207606,35.3441,125.4159,5041.5671,715.0163,2012/4/13 10:33:55,F-5
271026,271026,R2019081303584409207606,35.3441,125.4159,5041.5671,715.0163,2012/4/13 10:33:55,F-5
271030,271030,R2019081303584409207606,35.2439,125.4245,4980.8895,690.1006,2012/4/13 10:34:35,F-5
271036,271036,R2019081303584409207606,35.1497,125.3915,4501.314,703.5765,2012/4/13 10:35:35,F-5
271048,271048,R2019081303584409207606,34.9377,125.453,5263.0123,728.5746,2012/4/13 10:37:45,F-5
271054,271054,R2019081303584409207606,34.8505,125.4334,5285.7554,662.6699,2012/4/13 10:38:45,F-5
271056,271056,R2019081303584409207606,34.8089,125.4558,5351.5997,661.5165,2012/4/13 10:39:05,F-5
