Unnamed: 0,Unnamed: 0.1,ID,WD,JD,GD,SD,SJ,target,new
102696,102696,R2019081303584243806078,28.4947,126.4163,4924.1713,682.2357,2012/6/8 12:24:26,F-2,"126.4163,28.4947"
102732,102732,R2019081303584243806078,28.4998,127.0526,4742.1097,694.951,2012/6/8 12:30:56,F-2,"127.0526,28.4998"
102739,102739,R2019081303584243808440,32.5009,128.1491,5143.5125,704.3467,2012/6/16 10:03:39,F-2,"128.1491,32.5009"
102807,102807,R2019081303584243808440,32.3468,126.8086,5423.5837,689.2746,2012/6/16 10:15:19,F-2,"126.8086,32.3468"
102862,102862,R2019081303584243808440,32.1086,125.9597,5492.8369,664.5078,2012/6/16 10:24:49,F-2,"125.9597,32.1086"
102921,102921,R2019081303584243808440,31.9003,124.8873,4922.9029,740.4648,2012/6/16 10:34:59,F-2,"124.8873,31.9003"
103089,103089,R2019081303584243808440,30.5416,124.9463,5199.6544,654.8452,2012/6/16 11:05:19,F-2,"124.9463,30.5416"
103125,103125,R2019081303584243808440,30.9377,125.2642,4509.8113,674.6414,2012/6/16 11:11:39,F-2,"125.2642,30.9377"
103190,103190,R2019081303584243808440,31.7712,124.6958,5463.1665,710.8486,2012/6/16 11:23:19,F-2,"124.6958,31.7712"
103247,103247,R2019081303584243808440,31.4989,123.5353,5020.8307,655.6729,2012/6/16 11:34:19,F-2,"123.5353,31.4989"
103313,103313,R2019081303584243808440,30.6272,123.2621,4689.1589,723.5232,2012/6/16 11:46:29,F-2,"123.2621,30.6272"
103339,103339,R2019081303584243808440,30.3293,123.3209,4957.6633,705.2278,2012/6/16 11:50:59,F-2,"123.3209,30.3293"
103350,103350,R2019081303584243808440,30.1756,123.2948,4634.752,699.5631,2012/6/16 11:52:59,F-2,"123.2948,30.1756"
103439,103439,R2019081303584243808440,28.9374,124.4537,5063.7765,731.1918,2012/6/16 12:08:59,F-2,"124.4537,28.9374"
103455,103455,R2019081303584243808440,28.7888,124.6821,5147.1957,749.0857,2012/6/16 12:11:49,F-2,"124.6821,28.7888"
103654,103654,R2019081303584245402860,32.3853,126.9617,5035.1679,714.0204,2012/6/24 10:11:53,F-2,"126.9617,32.3853"
103704,103704,R2019081303584245402860,32.0986,125.9281,5036.8317,698.2947,2012/6/24 10:20:33,F-2,"125.9281,32.0986"
103736,103736,R2019081303584245402860,31.9405,125.3752,4793.5138,728.8525,2012/6/24 10:26:13,F-2,"125.3752,31.9405"
103947,103947,R2019081303584245402860,30.7747,125.1911,5360.2772,712.4778,2012/6/24 11:03:53,F-2,"125.1911,30.7747"
103975,103975,R2019081303584245402860,31.2818,125.2251,4598.7685,735.079,2012/6/24 11:08:53,F-2,"125.2251,31.2818"
103978,103978,R2019081303584245402860,31.3434,125.2445,5464.2841,670.2731,2012/6/24 11:09:23,F-2,"125.2445,31.3434"
104135,104135,R2019081303584245402860,30.8247,123.2429,4595.0351,712.4547,2012/6/24 11:38:33,F-2,"123.2429,30.8247"
104137,104137,R2019081303584245402860,30.8092,123.2471,4936.2204,714.1223,2012/6/24 11:38:53,F-2,"123.2471,30.8092"
104266,104266,R2019081303584245402860,29.066,124.0152,5435.3449,659.2333,2012/6/24 12:02:03,F-2,"124.0152,29.066"
104384,104384,R2019081303584245402860,28.5278,125.9569,5172.0673,700.6058,2012/6/24 12:22:53,F-2,"125.9569,28.5278"
104387,104387,R2019081303584245402860,28.5185,126.0297,5186.4128,690.5108,2012/6/24 12:23:23,F-2,"126.0297,28.5185"
104432,104432,R2019081303584245402860,28.5318,126.973,5084.2126,738.4598,2012/6/24 12:31:33,F-2,"126.973,28.5318"
104495,104495,R2019081303584246903247,32.417,127.2117,4911.8721,658.6766,2012/7/2 10:09:05,F-2,"127.2117,32.417"
104519,104519,R2019081303584246903247,32.3631,126.7664,5485.8579,684.529,2012/7/2 10:13:15,F-2,"126.7664,32.3631"
104528,104528,R2019081303584246903247,32.3439,126.5495,5115.47,707.1149,2012/7/2 10:14:45,F-2,"126.5495,32.3439"
104845,104845,R2019081303584246903247,30.9321,125.2084,4708.4472,734.0248,2012/7/2 11:10:45,F-2,"125.2084,30.9321"
104911,104911,R2019081303584246903247,31.745,124.6202,4586.3026,714.2798,2012/7/2 11:22:35,F-2,"124.6202,31.745"
104970,104970,R2019081303584246903247,31.6443,123.6136,5267.718000000001,719.3668,2012/7/2 11:33:45,F-2,"123.6136,31.6443"
105238,105238,R2019081303584246903247,28.5447,125.7703,4673.2125,700.4679,2012/7/2 12:22:05,F-2,"125.7703,28.5447"
105250,105250,R2019081303584246903247,28.4917,125.9472,5035.7132,697.0747,2012/7/2 12:24:15,F-2,"125.9472,28.4917"
105269,105269,R2019081303584246903247,28.5,126.2425,5199.1644,721.5484,2012/7/2 12:27:35,F-2,"126.2425,28.5"
105440,105440,R2019081303584246905634,32.0397,125.8734,4906.2833,692.0765,2012/7/10 10:16:13,F-2,"125.8734,32.0397"
105498,105498,R2019081303584246905634,31.8792,124.6875,4967.0268,650.1304,2012/7/10 10:26:23,F-2,"124.6875,31.8792"
105562,105562,R2019081303584246905634,31.2345,123.635,5029.4253,681.9004,2012/7/10 10:37:53,F-2,"123.635,31.2345"
105629,105629,R2019081303584246905634,30.3981,124.4501,4660.6707,689.2418,2012/7/10 10:50:03,F-2,"124.4501,30.3981"
105691,105691,R2019081303584246905634,31.1385,125.2807,4801.7271,669.4591,2012/7/10 11:01:13,F-2,"125.2807,31.1385"
105736,105736,R2019081303584246905634,31.7835,124.6999,4861.1397,731.1931,2012/7/10 11:09:23,F-2,"124.6999,31.7835"
105874,105874,R2019081303584246905634,30.2638,123.2947,5468.7411,726.4979,2012/7/10 11:35:23,F-2,"123.2947,30.2638"
105885,105885,R2019081303584246905634,30.0749,123.289,5276.2892,696.7611,2012/7/10 11:37:13,F-2,"123.289,30.0749"
105904,105904,R2019081303584246905634,29.7579,123.2678,4914.9511,661.6059,2012/7/10 11:40:43,F-2,"123.2678,29.7579"
106084,106084,R2019081303584246905634,28.5181,126.5222,5284.723000000001,651.2811,2012/7/10 12:12:53,F-2,"126.5222,28.5181"
106309,106309,R2019081303584248508094,31.8139,124.2404,5353.4857,688.7842,2012/7/18 10:29:26,F-2,"124.2404,31.8139"
106325,106325,R2019081303584248508094,31.6673,123.9483,5428.9762,703.5239999999999,2012/7/18 10:32:16,F-2,"123.9483,31.6673"
106502,106502,R2019081303584248508094,31.0017,125.301,4887.6683,662.1489,2012/7/18 11:03:56,F-2,"125.301,31.0017"
106559,106559,R2019081303584248508094,31.7646,124.6104,5170.9295,650.5526,2012/7/18 11:14:16,F-2,"124.6104,31.7646"
106597,106597,R2019081303584248508094,31.7404,123.8926,5208.9232,689.1919,2012/7/18 11:21:36,F-2,"123.8926,31.7404"
106635,106635,R2019081303584248508094,31.3939,123.4505,5056.8618,704.3758,2012/7/18 11:28:36,F-2,"123.4505,31.3939"
106661,106661,R2019081303584248508094,31.0297,123.2738,5239.398,715.0396,2012/7/18 11:33:26,F-2,"123.2738,31.0297"
106915,106915,R2019081303584248508094,28.5233,126.4503,4812.327,663.6594,2012/7/18 12:19:06,F-2,"126.4503,28.5233"
107060,107060,R2019081303584248502678,32.2001,126.1549,4828.3256,693.1423,2012/7/26 10:16:30,F-2,"126.1549,32.2001"
107151,107151,R2019081303584248502678,31.8415,124.5407,4666.0022,659.937,2012/7/26 10:32:10,F-2,"124.5407,31.8415"
107166,107166,R2019081303584248502678,31.8304,124.2182,4801.9524,664.9953,2012/7/26 10:34:50,F-2,"124.2182,31.8304"
107167,107167,R2019081303584248502678,31.8332,124.191,5352.518,728.8143,2012/7/26 10:35:00,F-2,"124.191,31.8332"
107272,107272,R2019081303584248502678,30.4574,124.0485,5123.9325,747.9641,2012/7/26 10:54:00,F-2,"124.0485,30.4574"
107282,107282,R2019081303584248502678,30.3966,124.1822,4699.7759,687.7514,2012/7/26 10:55:40,F-2,"124.1822,30.3966"
107468,107468,R2019081303584248502678,31.5981,123.5984,4834.9769,749.4683,2012/7/26 11:29:50,F-2,"123.5984,31.5981"
107481,107481,R2019081303584248502678,31.3461,123.4372,5299.722,695.3981,2012/7/26 11:32:20,F-2,"123.4372,31.3461"
107585,107585,R2019081303584248502678,29.8454,123.3032,5382.899,663.9488,2012/7/26 11:51:00,F-2,"123.3032,29.8454"
107607,107607,R2019081303584248502678,29.4258,123.4511,5199.1891,683.9163,2012/7/26 11:55:10,F-2,"123.4511,29.4258"
107950,107950,R2019081303584250007483,31.9353,125.4568,4610.8985,723.1683,2012/8/3 10:27:39,F-2,"125.4568,31.9353"
107985,107985,R2019081303584250007483,31.8916,124.7694,5371.8025,733.9722,2012/8/3 10:33:39,F-2,"124.7694,31.8916"
108058,108058,R2019081303584250007483,31.2487,123.6528,4647.4952,749.115,2012/8/3 10:46:49,F-2,"123.6528,31.2487"
108193,108193,R2019081303584250007483,31.1645,125.287,4883.5267,656.1248,2012/8/3 11:11:09,F-2,"125.287,31.1645"
108203,108203,R2019081303584250007483,31.3534,125.2312,4626.8326,713.5495,2012/8/3 11:12:49,F-2,"125.2312,31.3534"
108217,108217,R2019081303584250007483,31.5582,125.1143,4545.0402,694.7315,2012/8/3 11:15:19,F-2,"125.1143,31.5582"
108300,108300,R2019081303584250007483,31.6648,123.6231,4942.891,736.6691,2012/8/3 11:30:59,F-2,"123.6231,31.6648"
108331,108331,R2019081303584250007483,31.236,123.3444,5122.4737,694.7510000000001,2012/8/3 11:36:49,F-2,"123.3444,31.236"
108335,108335,R2019081303584250007483,31.1859,123.2922,4596.7595,669.1403,2012/8/3 11:37:29,F-2,"123.2922,31.1859"
108426,108426,R2019081303584250007483,29.5807,123.3212,5103.7892,713.66,2012/8/3 11:53:59,F-2,"123.3212,29.5807"
108562,108562,R2019081303584250007483,28.5391,125.6845,4539.228,722.3657,2012/8/3 12:18:19,F-2,"125.6845,28.5391"
108718,108718,R2019081303584250009442,32.3393,126.5231,5342.684,703.2631,2012/8/11 10:11:00,F-2,"126.5231,32.3393"
108723,108723,R2019081303584250009442,32.3085,126.4178,5398.9284,724.2372,2012/8/11 10:11:50,F-2,"126.4178,32.3085"
108831,108831,R2019081303584250009442,31.8551,124.5847,5483.3639,739.9301,2012/8/11 10:30:30,F-2,"124.5847,31.8551"
109004,109004,R2019081303584250009442,30.6399,125.0445,4734.6891,680.3742,2012/8/11 11:01:40,F-2,"125.0445,30.6399"
109016,109016,R2019081303584250009442,30.7572,125.166,5368.2878,728.2096,2012/8/11 11:03:40,F-2,"125.166,30.7572"
109038,109038,R2019081303584250009442,31.0922,125.31,5017.1846,668.1402,2012/8/11 11:07:40,F-2,"125.31,31.0922"
109101,109101,R2019081303584250009442,31.7965,124.5093,4740.6021,720.4369,2012/8/11 11:19:00,F-2,"124.5093,31.7965"
109154,109154,R2019081303584250009442,31.5826,123.5773,5159.5665,709.5248,2012/8/11 11:29:10,F-2,"123.5773,31.5826"
109275,109275,R2019081303584250009442,29.6328,123.3156,4963.7015,704.6629,2012/8/11 11:51:10,F-2,"123.3156,29.6328"
109352,109352,R2019081303584250009442,28.8818,124.4693,4510.3128,712.9810000000001,2012/8/11 12:04:50,F-2,"124.4693,28.8818"
109378,109378,R2019081303584250009442,28.6887,124.9404,4843.2132,660.2423,2012/8/11 12:09:30,F-2,"124.9404,28.6887"
109417,109417,R2019081303584250009442,28.5268,125.7957,5266.6026,706.7999,2012/8/11 12:16:30,F-2,"125.7957,28.5268"
109418,109418,R2019081303584250009442,28.5074,125.8061,4528.5996,737.1466,2012/8/11 12:16:40,F-2,"125.8061,28.5074"
109537,109537,R2019081303584251604135,32.3729,127.2073,4932.6538,732.8564,2012/8/19 10:05:12,F-2,"127.2073,32.3729"
109550,109550,R2019081303584251604135,32.3906,127.0028,4993.9019,704.0552,2012/8/19 10:07:22,F-2,"127.0028,32.3906"
109562,109562,R2019081303584251604135,32.3646,126.7053,5019.116,725.9004,2012/8/19 10:09:32,F-2,"126.7053,32.3646"
109679,109679,R2019081303584251604135,31.8343,124.3494,5476.9422,656.8811,2012/8/19 10:29:52,F-2,"124.3494,31.8343"
109742,109742,R2019081303584251604135,31.1415,123.6314,5242.0707,673.7925,2012/8/19 10:41:02,F-2,"123.6314,31.1415"
109794,109794,R2019081303584251604135,30.4836,124.005,5039.1812,659.2748,2012/8/19 10:50:22,F-2,"124.005,30.4836"
109932,109932,R2019081303584251604135,31.774,124.69200000000001,5492.3657,713.2419,2012/8/19 11:15:12,F-2,"124.69200000000001,31.774"
109954,109954,R2019081303584251604135,31.8055,124.2381,4874.1896,724.0082,2012/8/19 11:19:22,F-2,"124.2381,31.8055"
109977,109977,R2019081303584251604135,31.6818,123.7025,4641.8633,686.8803,2012/8/19 11:24:02,F-2,"123.7025,31.6818"
109979,109979,R2019081303584251604135,31.6393,123.6492,5431.8798,715.4295,2012/8/19 11:24:22,F-2,"123.6492,31.6393"
110063,110063,R2019081303584251604135,30.3836,123.3067,5361.2564,688.7452,2012/8/19 11:39:52,F-2,"123.3067,30.3836"
110110,110110,R2019081303584251604135,29.4163,123.4393,4587.7069,718.3927,2012/8/19 11:48:32,F-2,"123.4393,29.4163"
110147,110147,R2019081303584251604135,29.085,124.0555,4901.4269,675.6421,2012/8/19 11:55:02,F-2,"124.0555,29.085"
110178,110178,R2019081303584251604135,28.8776,124.5395,5385.596,680.9414,2012/8/19 12:00:32,F-2,"124.5395,28.8776"
110226,110226,R2019081303584251604135,28.5875,125.5033,5177.096,694.8362,2012/8/19 12:09:02,F-2,"125.5033,28.5875"
110454,110454,R2019081303584253200266,31.964000000000002,125.4704,4943.465,717.07,2012/8/27 10:27:14,F-2,"125.4704,31.964000000000002"
110530,110530,R2019081303584253200266,31.7922,124.1478,5085.9038,673.8368,2012/8/27 10:40:24,F-2,"124.1478,31.7922"
110688,110688,R2019081303584253200266,30.7097,125.0861,4656.6867,712.6025,2012/8/27 11:08:54,F-2,"125.0861,30.7097"
110802,110802,R2019081303584253200266,31.7877,123.9239,5410.69,707.9791,2012/8/27 11:29:44,F-2,"123.9239,31.7877"
110808,110808,R2019081303584253200266,31.7398,123.7832,4849.819,744.37,2012/8/27 11:31:04,F-2,"123.7832,31.7398"
111020,111020,R2019081303584253200266,28.8414,124.5223,4814.9464,716.6743,2012/8/27 12:09:34,F-2,"124.5223,28.8414"
111163,111163,R2019081303584253207500,32.4422,127.9314,4687.6988,656.7346,2012/9/4 9:58:43,F-2,"127.9314,32.4422"
111220,111220,R2019081303584253207500,32.3729,126.7977,5466.5833,659.8729,2012/9/4 10:08:33,F-2,"126.7977,32.3729"
111353,111353,R2019081303584253207500,31.8275,124.2374,5047.7938,697.4104,2012/9/4 10:31:43,F-2,"124.2374,31.8275"
111420,111420,R2019081303584253207500,30.9052,123.5874,5163.4664,697.5106,2012/9/4 10:43:43,F-2,"123.5874,30.9052"
111507,111507,R2019081303584253207500,30.5526,124.9359,4519.2223,708.8856,2012/9/4 10:59:23,F-2,"124.9359,30.5526"
111604,111604,R2019081303584253207500,31.7494,124.7534,4959.2932,711.6314,2012/9/4 11:16:33,F-2,"124.7534,31.7494"
111623,111623,R2019081303584253207500,31.7892,124.4233,4535.5005,695.5832,2012/9/4 11:20:03,F-2,"124.4233,31.7892"
111811,111811,R2019081303584253207500,29.2757,123.6526,4555.7704,677.6489999999999,2012/9/4 11:55:03,F-2,"123.6526,29.2757"
111812,111812,R2019081303584253207500,29.267,123.65700000000001,4897.6,729.8585,2012/9/4 11:55:13,F-2,"123.65700000000001,29.267"
111851,111851,R2019081303584253207500,28.8979,124.42,5356.3034,719.7461,2012/9/4 12:02:03,F-2,"124.42,28.8979"
111875,111875,R2019081303584253207500,28.7394,124.825,4768.746,651.1805,2012/9/4 12:06:23,F-2,"124.825,28.7394"
111899,111899,R2019081303584253207500,28.6921,125.0847,5247.170999999999,718.547,2012/9/4 12:10:23,F-2,"125.0847,28.6921"
111984,111984,R2019081303584253207500,28.5182,126.7926,5409.0873,682.4145,2012/9/4 12:25:53,F-2,"126.7926,28.5182"
112144,112144,R2019081303584254704246,31.9823,125.5488,4832.6324,680.9136,2012/9/12 10:27:37,F-2,"125.5488,31.9823"
112154,112154,R2019081303584254704246,31.9173,125.3832,5056.383,735.2921,2012/9/12 10:29:27,F-2,"125.3832,31.9173"
112199,112199,R2019081303584254704246,31.8166,124.3271,5227.9366,726.2896,2012/9/12 10:37:17,F-2,"124.3271,31.8166"
112270,112270,R2019081303584254704246,30.7036,123.62299999999999,4546.6347,719.5258,2012/9/12 10:50:07,F-2,"123.62299999999999,30.7036"
112394,112394,R2019081303584254704246,31.405,125.2427,4986.0198,742.7425,2012/9/12 11:12:27,F-2,"125.2427,31.405"
112399,112399,R2019081303584254704246,31.4646,125.1831,4931.2946,720.2992,2012/9/12 11:13:17,F-2,"125.1831,31.4646"
112410,112410,R2019081303584254704246,31.6215,125.0813,5332.8240000000005,651.2196,2012/9/12 11:15:17,F-2,"125.0813,31.6215"
112482,112482,R2019081303584254704246,31.6561,123.6812,5328.8552,733.9595,2012/9/12 11:28:57,F-2,"123.6812,31.6561"
112602,112602,R2019081303584254704246,29.6262,123.3088,5093.0244,743.9232,2012/9/12 11:50:57,F-2,"123.3088,29.6262"
112626,112626,R2019081303584254704246,29.3233,123.5946,4638.9023,705.2901,2012/9/12 11:55:17,F-2,"123.5946,29.3233"
112729,112729,R2019081303584254704246,28.595,125.3896,4900.0351,677.9019,2012/9/12 12:13:37,F-2,"125.3896,28.595"
112775,112775,R2019081303584254704246,28.4841,126.46700000000001,5324.7718,659.6578,2012/9/12 12:21:57,F-2,"126.46700000000001,28.4841"
112804,112804,R2019081303584254704246,28.5448,126.9666,4910.608,675.3860000000001,2012/9/12 12:27:07,F-2,"126.9666,28.5448"
112860,112860,R2019081303584254702828,32.3769,127.2571,4707.0864,701.3975,2012/9/20 10:03:51,F-2,"127.2571,32.3769"
112861,112861,R2019081303584254702828,32.3917,127.2392,5053.9447,657.1321,2012/9/20 10:04:01,F-2,"127.2392,32.3917"
112880,112880,R2019081303584254702828,32.3359,126.8972,5221.4225,689.1348,2012/9/20 10:07:11,F-2,"126.8972,32.3359"
112936,112936,R2019081303584254702828,32.1111,125.9314,4765.9757,729.7426,2012/9/20 10:16:51,F-2,"125.9314,32.1111"
112992,112992,R2019081303584254702828,31.8466,124.6871,5210.3402,701.0893,2012/9/20 10:26:41,F-2,"124.6871,31.8466"
113022,113022,R2019081303584254702828,31.7351,124.03299999999999,5029.2828,658.8619,2012/9/20 10:32:01,F-2,"124.03299999999999,31.7351"
113082,113082,R2019081303584254702828,30.729,123.5959,5489.5182,711.5132,2012/9/20 10:42:51,F-2,"123.5959,30.729"
113112,113112,R2019081303584254702828,30.4707,123.9999,5016.0641,701.3837,2012/9/20 10:48:11,F-2,"123.9999,30.4707"
113273,113273,R2019081303584254702828,31.8137,124.1381,5477.4439,674.0161,2012/9/20 11:17:21,F-2,"124.1381,31.8137"
113278,113278,R2019081303584254702828,31.7946,124.0251,4554.9247,652.7536,2012/9/20 11:18:31,F-2,"124.0251,31.7946"
113296,113296,R2019081303584254702828,31.6516,123.6618,5252.8725,685.084,2012/9/20 11:22:01,F-2,"123.6618,31.6516"
113348,113348,R2019081303584254702828,30.8489,123.2798,5442.2859,652.7772,2012/9/20 11:31:41,F-2,"123.2798,30.8489"
113369,113369,R2019081303584254702828,30.5032,123.3142,4768.9028,681.8336,2012/9/20 11:35:31,F-2,"123.3142,30.5032"
113451,113451,R2019081303584254702828,29.213,123.7774,5393.3695,698.5542,2012/9/20 11:50:21,F-2,"123.7774,29.213"
113489,113489,R2019081303584254702828,28.8918,124.4628,5276.4627,693.5278,2012/9/20 11:57:01,F-2,"124.4628,28.8918"
113609,113609,R2019081303584254702828,28.4972,126.61200000000001,5269.3859,655.571,2012/9/20 12:18:31,F-2,"126.61200000000001,28.4972"
113677,113677,R2019081303584256301043,32.38,127.2987,5415.776999999999,735.9839999999999,2012/9/28 10:04:57,F-2,"127.2987,32.38"
113773,113773,R2019081303584256301043,31.9218,125.3522,5187.9468,733.7122,2012/9/28 10:21:37,F-2,"125.3522,31.9218"
113910,113910,R2019081303584256301043,30.6058,123.7954,4762.5053,696.0701,2012/9/28 10:45:57,F-2,"123.7954,30.6058"
113986,113986,R2019081303584256301043,30.8219,125.2316,5486.5395,701.4911,2012/9/28 10:59:47,F-2,"125.2316,30.8219"
114319,114319,R2019081303584256301043,28.7618,124.8774,4929.3123,673.0674,2012/9/28 12:00:37,F-2,"124.8774,28.7618"
114373,114373,R2019081303584256301043,28.5081,125.8449,5435.3249,663.7435,2012/9/28 12:10:07,F-2,"125.8449,28.5081"
114375,114375,R2019081303584256301043,28.5013,125.9259,4631.3143,687.8037,2012/9/28 12:10:37,F-2,"125.9259,28.5013"
114398,114398,R2019081303584256301043,28.4836,126.3671,5136.2237,745.6905,2012/9/28 12:14:47,F-2,"126.3671,28.4836"
114460,114460,R2019081303584257805770,32.469,127.8293,4760.4127,696.6156,2012/10/6 10:03:39,F-2,"127.8293,32.469"
114744,114744,R2019081303584257805770,30.4693,124.0462,4535.7487,735.6456,2012/10/6 10:53:49,F-2,"124.0462,30.4693"
114757,114757,R2019081303584257805770,30.3794,124.3155,4802.0234,726.6249,2012/10/6 10:56:09,F-2,"124.3155,30.3794"
114795,114795,R2019081303584257805770,30.5809,124.98700000000001,4602.4978,739.0593,2012/10/6 11:02:59,F-2,"124.98700000000001,30.5809"
115033,115033,R2019081303584257805770,29.8744,123.2745,5487.295,655.1643,2012/10/6 11:46:49,F-2,"123.2745,29.8744"
115071,115071,R2019081303584257805770,29.3685,123.5219,5361.0446,717.3851,2012/10/6 11:53:39,F-2,"123.5219,29.3685"
115074,115074,R2019081303584257805770,29.33,123.5522,5319.8367,709.7215,2012/10/6 11:54:09,F-2,"123.5522,29.33"
115189,115189,R2019081303584257805770,28.5935,125.4758,5298.2475,665.6605,2012/10/6 12:14:29,F-2,"125.4758,28.5935"
115318,115318,R2019081303584257804956,32.4397,127.514,5394.1169,657.3256,2012/10/14 10:09:05,F-2,"127.514,32.4397"
115380,115380,R2019081303584257804956,32.2594,126.3395,5089.895,717.6939,2012/10/14 10:19:45,F-2,"126.3395,32.2594"
115417,115417,R2019081303584257804956,31.969,125.6558,5247.095,680.6131,2012/10/14 10:26:15,F-2,"125.6558,31.969"
115538,115538,R2019081303584257804956,31.2533,123.655,5365.1864,741.1576,2012/10/14 10:47:35,F-2,"123.655,31.2533"
115554,115554,R2019081303584257804956,31.0356,123.5654,4994.3069,695.1147,2012/10/14 10:50:25,F-2,"123.5654,31.0356"
115685,115685,R2019081303584257804956,30.978,125.2398,4847.9324,651.9866,2012/10/14 11:13:45,F-2,"125.2398,30.978"
115725,115725,R2019081303584257804956,31.6925,124.9213,4725.309,652.2208,2012/10/14 11:20:55,F-2,"124.9213,31.6925"
115789,115789,R2019081303584257804956,31.6865,123.6762,5449.1841,734.8643,2012/10/14 11:33:15,F-2,"123.6762,31.6865"
115813,115813,R2019081303584257804956,31.3673,123.3831,4803.5741,733.8748,2012/10/14 11:37:45,F-2,"123.3831,31.3673"
116000,116000,R2019081303584257804956,28.8103,124.6057,4591.5025,651.2728,2012/10/14 12:11:25,F-2,"124.6057,28.8103"
116064,116064,R2019081303584257804956,28.5871,125.5802,4628.71,675.9055,2012/10/14 12:22:35,F-2,"125.5802,28.5871"
116096,116096,R2019081303584257804956,28.4978,126.1382,5110.1691,696.5361,2012/10/14 12:28:25,F-2,"126.1382,28.4978"
116255,116255,R2019081303584259405959,32.0974,125.8743,4670.8277,662.7174,2012/10/22 10:20:26,F-2,"125.8743,32.0974"
116379,116379,R2019081303584259405959,31.4006,123.7164,5022.3886,735.3789,2012/10/22 10:42:16,F-2,"123.7164,31.4006"
116413,116413,R2019081303584259405959,30.8967,123.5889,5453.3607,695.6645,2012/10/22 10:48:16,F-2,"123.5889,30.8967"
116468,116468,R2019081303584259405959,30.416999999999998,124.2522,4738.9212,654.2108,2012/10/22 10:58:06,F-2,"124.2522,30.416999999999998"
116491,116491,R2019081303584259405959,30.4223,124.6549,5340.9249,714.4592,2012/10/22 11:02:16,F-2,"124.6549,30.4223"
116493,116493,R2019081303584259405959,30.4408,124.7094,4615.9733,707.8577,2012/10/22 11:02:36,F-2,"124.7094,30.4408"
116552,116552,R2019081303584259405959,31.1796,125.2678,5382.9352,684.9709,2012/10/22 11:13:06,F-2,"125.2678,31.1796"
116648,116648,R2019081303584259405959,31.7385,123.8091,5139.1738,669.4213,2012/10/22 11:30:56,F-2,"123.8091,31.7385"
116721,116721,R2019081303584259405959,30.5396,123.3033,5156.8989,749.3387,2012/10/22 11:44:36,F-2,"123.3033,30.5396"
116793,116793,R2019081303584259405959,29.4615,123.4,4913.306,721.3353,2012/10/22 11:57:26,F-2,"123.4,29.4615"
116804,116804,R2019081303584259405959,29.2939,123.6144,4601.8883,745.9722,2012/10/22 11:59:26,F-2,"123.6144,29.2939"
116871,116871,R2019081303584259405959,28.7407,124.7574,4550.5065,730.4338,2012/10/22 12:11:26,F-2,"124.7574,28.7407"
117102,117102,R2019081303584259403951,32.1565,126.0052,4883.4072,671.5716,2012/10/30 10:24:25,F-2,"126.0052,32.1565"
117186,117186,R2019081303584259403951,31.8383,124.2247,4941.1673,717.2494,2012/10/30 10:39:05,F-2,"124.2247,31.8383"
117206,117206,R2019081303584259403951,31.6424,123.904,5283.0893,694.1782,2012/10/30 10:42:35,F-2,"123.904,31.6424"
117251,117251,R2019081303584259403951,30.9304,123.5928,5033.2214,667.5984,2012/10/30 10:50:45,F-2,"123.5928,30.9304"
117338,117338,R2019081303584259403951,30.6713,125.0866,5199.6757,692.2688,2012/10/30 11:06:35,F-2,"125.0866,30.6713"
117365,117365,R2019081303584259403951,31.0174,125.2824,5419.2569,724.9963,2012/10/30 11:11:15,F-2,"125.2824,31.0174"
117514,117514,R2019081303584259403951,31.1223,123.3158,5041.1843,726.8426,2012/10/30 11:39:05,F-2,"123.3158,31.1223"
117526,117526,R2019081303584259403951,30.9221,123.2742,5007.9286,671.1319,2012/10/30 11:41:15,F-2,"123.2742,30.9221"
117701,117701,R2019081303584259403951,28.6497,125.2397,4642.9677,706.0028,2012/10/30 12:12:45,F-2,"125.2397,28.6497"
117704,117704,R2019081303584259403951,28.6424,125.3038,5435.2575,688.0914,2012/10/30 12:13:15,F-2,"125.3038,28.6424"
117827,117827,R2019081303584261008892,32.474000000000004,127.7313,5307.2776,699.6433,2012/11/7 10:04:42,F-2,"127.7313,32.474000000000004"
117876,117876,R2019081303584261008892,32.3276,126.675,5331.4528,699.1767,2012/11/7 10:13:22,F-2,"126.675,32.3276"
117935,117935,R2019081303584261008892,31.9469,125.5427,4526.0887,650.2814,2012/11/7 10:23:32,F-2,"125.5427,31.9469"
118102,118102,R2019081303584261008892,30.5513,123.8221,5031.2431,684.0186,2012/11/7 10:53:02,F-2,"123.8221,30.5513"
118138,118138,R2019081303584261008892,30.4382,124.3895,4904.3896,654.1261,2012/11/7 10:59:32,F-2,"124.3895,30.4382"
118154,118154,R2019081303584261008892,30.3971,124.5622,4662.901,705.8607,2012/11/7 11:02:22,F-2,"124.5622,30.3971"
118338,118338,R2019081303584261008892,31.4916,123.5315,4853.1088,704.9407,2012/11/7 11:35:52,F-2,"123.5315,31.4916"
118354,118354,R2019081303584261008892,31.2982,123.3898,4948.5219,655.4154,2012/11/7 11:38:52,F-2,"123.3898,31.2982"
118356,118356,R2019081303584261008892,31.2557,123.3668,4859.5824,697.7052,2012/11/7 11:39:22,F-2,"123.3668,31.2557"
118396,118396,R2019081303584261008892,30.7027,123.28,5187.7571,705.357,2012/11/7 11:46:32,F-2,"123.28,30.7027"
