Unnamed: 0,ID,WD,JD,GD,SD,SJ,target,new
88988,R2019081303584228201177,30.5016829457777,124.83830867597601,4863.2303394206,743.049840299901,2012/2/1 11:02:51,F-2,"124.83830867597601,30.5016829457777"
88989,R2019081303584228201177,30.5109600388421,124.857148688036,5325.627506629389,729.759691459946,2012/2/1 11:03:01,F-2,"124.857148688036,30.5109600388421"
88990,R2019081303584228201177,30.5197678440442,124.875035665678,4891.23958134616,745.752656550963,2012/2/1 11:03:21,F-2,"124.875035665678,30.5197678440442"
88991,R2019081303584228201177,30.528220476978504,124.89220135597601,4988.08280773837,661.41577805924,2012/2/1 11:03:31,F-2,"124.89220135597601,30.528220476978504"
88992,R2019081303584228201177,30.5369797053955,124.909989683404,4779.58401864375,682.67318044448,2012/2/1 11:03:41,F-2,"124.909989683404,30.5369797053955"
88993,R2019081303584228201177,30.545805828125,124.927913860462,5322.30106500085,703.994362314229,2012/2/1 11:03:51,F-2,"124.927913860462,30.545805828125"
88994,R2019081303584228201177,30.5549230728266,124.94642925089,5233.3432797963505,675.516584061792,2012/2/1 11:04:01,F-2,"124.94642925089,30.5549230728266"
88995,R2019081303584228201177,30.5641252743678,124.96511717250601,5181.018775646121,719.684777022193,2012/2/1 11:04:11,F-2,"124.96511717250601,30.5641252743678"
88996,R2019081303584228201177,30.5846260441265,124.994159701273,5325.31467025416,700.9176203752478,2012/2/1 11:04:21,F-2,"124.994159701273,30.5846260441265"
88997,R2019081303584228201177,30.597340298172107,125.007595591671,4664.62460028223,675.0796387554519,2012/2/1 11:04:31,F-2,"125.007595591671,30.597340298172107"
88998,R2019081303584228201177,30.61070064019,125.021714240739,4613.12585469015,694.241559526064,2012/2/1 11:04:41,F-2,"125.021714240739,30.61070064019"
88999,R2019081303584228201177,30.624184745996494,125.03596367818899,4609.655846427029,701.801289595571,2012/2/1 11:04:51,F-2,"125.03596367818899,30.624184745996494"
89000,R2019081303584228201177,30.6379043427524,125.050461972596,5201.88482557511,698.39748332668,2012/2/1 11:05:01,F-2,"125.050461972596,30.6379043427524"
89001,R2019081303584228201177,30.650486588600195,125.063758362268,4977.49883424374,693.313900494629,2012/2/1 11:05:21,F-2,"125.063758362268,30.650486588600195"
89002,R2019081303584228201177,30.663224432494697,125.077219181429,5194.5263551057,700.141713419064,2012/2/1 11:05:31,F-2,"125.077219181429,30.663224432494697"
89003,R2019081303584228201177,30.6766849832442,125.091443726882,5416.32465082981,687.531902286006,2012/2/1 11:05:41,F-2,"125.091443726882,30.6766849832442"
89004,R2019081303584228201177,30.690150066409107,125.105673062001,5336.929099558351,664.203998592777,2012/2/1 11:05:51,F-2,"125.105673062001,30.690150066409107"
89005,R2019081303584228201177,30.7035153405453,125.11979692312599,5002.18615890582,708.719192379489,2012/2/1 11:06:01,F-2,"125.11979692312599,30.7035153405453"
89006,R2019081303584228201177,30.7162730766468,125.133278763537,5260.20652323971,730.729137817737,2012/2/1 11:06:11,F-2,"125.133278763537,30.7162730766468"
89007,R2019081303584228201177,30.729429278727302,125.147181686082,4843.702638216179,734.2894235087041,2012/2/1 11:06:21,F-2,"125.147181686082,30.729429278727302"
89008,R2019081303584228201177,30.743125800297197,125.1616555956,5397.47617621789,746.49167610169,2012/2/1 11:06:31,F-2,"125.1616555956,30.743125800297197"
89009,R2019081303584228201177,30.756432522224397,125.175717581206,4618.67556959329,732.348654085001,2012/2/1 11:06:41,F-2,"125.175717581206,30.756432522224397"
89010,R2019081303584228201177,30.7693434037394,125.189361259267,5043.894349850671,706.765018243699,2012/2/1 11:06:51,F-2,"125.189361259267,30.7693434037394"
89011,R2019081303584228201177,30.7963744861937,125.205877606723,4523.39509549709,688.725418615493,2012/2/1 11:07:01,F-2,"125.205877606723,30.7963744861937"
89012,R2019081303584228201177,30.8121585207468,125.21121997844601,5236.53476952414,724.121061095093,2012/2/1 11:07:21,F-2,"125.21121997844601,30.8121585207468"
89013,R2019081303584228201177,30.8295130103575,125.21709389707199,5172.242550958061,653.1616384643879,2012/2/1 11:07:31,F-2,"125.21709389707199,30.8295130103575"
89014,R2019081303584228201177,30.847339019021806,125.223127409245,4506.8141147526,674.456380970989,2012/2/1 11:07:41,F-2,"125.223127409245,30.847339019021806"
89015,R2019081303584228201177,30.863935696126198,125.22874483349399,4626.41635868997,696.8516354201599,2012/2/1 11:07:51,F-2,"125.22874483349399,30.863935696126198"
89016,R2019081303584228201177,30.8805396102212,125.234364707224,4623.66311397574,676.3397028326709,2012/2/1 11:08:01,F-2,"125.234364707224,30.8805396102212"
89017,R2019081303584228201177,30.897783510943604,125.240201195182,5428.74975592305,731.9499139589958,2012/2/1 11:08:11,F-2,"125.240201195182,30.897783510943604"
89018,R2019081303584228201177,30.915614524096494,125.24623640120899,5451.72480165573,749.805787112473,2012/2/1 11:08:21,F-2,"125.24623640120899,30.915614524096494"
89019,R2019081303584228201177,30.932839080935,125.252066341904,5463.8320873323,658.695177132587,2012/2/1 11:08:31,F-2,"125.252066341904,30.932839080935"
89020,R2019081303584228201177,30.948849744195105,125.257485419921,5053.52946070653,739.540763147893,2012/2/1 11:08:41,F-2,"125.257485419921,30.948849744195105"
89021,R2019081303584228201177,30.965408873863,125.26309013560899,4762.517345725801,688.0440071402319,2012/2/1 11:08:51,F-2,"125.26309013560899,30.965408873863"
89022,R2019081303584228201177,30.9829291837466,125.26902017889299,4624.57631347914,730.453648735049,2012/2/1 11:09:01,F-2,"125.26902017889299,30.9829291837466"
89023,R2019081303584228201177,31.0002094124185,125.274868962656,5008.21150537031,711.7547496975191,2012/2/1 11:09:11,F-2,"125.274868962656,31.0002094124185"
89024,R2019081303584228201177,31.0160872687154,125.28024308992501,4874.60435897792,660.286662872083,2012/2/1 11:09:21,F-2,"125.28024308992501,31.0160872687154"
89025,R2019081303584228201177,31.032559897894398,125.285818528069,5134.43640416229,679.283900805416,2012/2/1 11:09:31,F-2,"125.285818528069,31.032559897894398"
89026,R2019081303584228201177,31.049289502564,125.291480943886,5285.308977023379,700.4684266869299,2012/2/1 11:09:41,F-2,"125.291480943886,31.049289502564"
89027,R2019081303584228201177,31.066298001595502,125.297237756187,4571.60389938932,720.986756762018,2012/2/1 11:09:51,F-2,"125.297237756187,31.066298001595502"
89028,R2019081303584228201177,31.0889856032243,125.295446673379,5082.185087996621,705.698179386416,2012/2/1 11:10:01,F-2,"125.295446673379,31.0889856032243"
89029,R2019081303584228201177,31.1062198538768,125.291783005257,5386.63425151568,737.348155764559,2012/2/1 11:10:11,F-2,"125.291783005257,31.1062198538768"
89030,R2019081303584228201177,31.1240763927629,125.2879870507,5398.310796776,707.8740265955562,2012/2/1 11:10:21,F-2,"125.2879870507,31.1240763927629"
89031,R2019081303584228201177,31.140181978055395,125.284563314988,5457.3592166217795,724.600366724003,2012/2/1 11:10:41,F-2,"125.284563314988,31.140181978055395"
89032,R2019081303584228201177,31.156649443151498,125.28106265063299,5461.95867888721,651.9227510327111,2012/2/1 11:10:51,F-2,"125.28106265063299,31.156649443151498"
89033,R2019081303584228201177,31.1729535005118,125.277596723601,4577.07556713236,704.5943597585872,2012/2/1 11:11:01,F-2,"125.277596723601,31.1729535005118"
89034,R2019081303584228201177,31.1908999097189,125.27378166435301,4631.446209331722,702.068154072421,2012/2/1 11:11:11,F-2,"125.27378166435301,31.1908999097189"
89035,R2019081303584228201177,31.209030064089397,125.26992754443998,5178.88422900759,690.620475653848,2012/2/1 11:11:21,F-2,"125.26992754443998,31.209030064089397"
89036,R2019081303584228201177,31.225060858773798,125.26651970776399,4597.717802085779,710.63734700933,2012/2/1 11:11:31,F-2,"125.26651970776399,31.225060858773798"
89037,R2019081303584228201177,31.243171062776106,125.262669828913,5190.901182447979,673.885728336817,2012/2/1 11:11:41,F-2,"125.262669828913,31.243171062776106"
89038,R2019081303584228201177,31.2593349587834,125.259233697472,5207.63837998157,709.9622577242378,2012/2/1 11:11:51,F-2,"125.259233697472,31.2593349587834"
89039,R2019081303584228201177,31.275872017852397,125.25571823878599,4844.583430953599,741.152287875839,2012/2/1 11:12:01,F-2,"125.25571823878599,31.275872017852397"
89040,R2019081303584228201177,31.293500373014894,125.25197079167201,4919.860904766179,700.1664698823199,2012/2/1 11:12:11,F-2,"125.25197079167201,31.293500373014894"
89041,R2019081303584228201177,31.310011795950107,125.248460782732,5005.07330079799,688.935706316929,2012/2/1 11:12:21,F-2,"125.248460782732,31.310011795950107"
89042,R2019081303584228201177,31.327787766856797,125.24468195536801,4703.4080499799,656.711943823244,2012/2/1 11:12:31,F-2,"125.24468195536801,31.327787766856797"
89043,R2019081303584228201177,31.345104604019298,125.241000730952,4809.81269958886,742.150970824133,2012/2/1 11:12:41,F-2,"125.241000730952,31.345104604019298"
89044,R2019081303584228201177,31.3627747504221,125.23724439983,5008.70383042316,735.5042415137891,2012/2/1 11:12:51,F-2,"125.23724439983,31.3627747504221"
89045,R2019081303584228201177,31.3807352375701,125.233426347884,4637.75600778766,731.304316074263,2012/2/1 11:13:01,F-2,"125.233426347884,31.3807352375701"
89046,R2019081303584228201177,31.3970047781283,125.22311757403901,5494.65348198761,656.162132558488,2012/2/1 11:13:11,F-2,"125.22311757403901,31.3970047781283"
89047,R2019081303584228201177,31.4130417004454,125.212483345737,4562.93669345925,668.6512565327121,2012/2/1 11:13:21,F-2,"125.212483345737,31.4130417004454"
89048,R2019081303584228201177,31.427797634119802,125.20269855259501,5372.96375346974,723.3783982570178,2012/2/1 11:13:31,F-2,"125.20269855259501,31.427797634119802"
89049,R2019081303584228201177,31.4439419870621,125.191993086073,4826.28687439779,689.621452726247,2012/2/1 11:13:41,F-2,"125.191993086073,31.4439419870621"
89050,R2019081303584228201177,31.4588321705544,125.182119270663,4819.070626198811,749.296086840004,2012/2/1 11:14:01,F-2,"125.182119270663,31.4588321705544"
89051,R2019081303584228201177,31.4748465885914,125.171499965152,4869.13925752469,675.160105538163,2012/2/1 11:14:11,F-2,"125.171499965152,31.4748465885914"
89052,R2019081303584228201177,31.489870991851696,125.161537147399,5306.018755215229,657.246595624483,2012/2/1 11:14:21,F-2,"125.161537147399,31.489870991851696"
89053,R2019081303584228201177,31.505984960205804,125.150851829172,5055.92688292075,735.857301478208,2012/2/1 11:14:31,F-2,"125.150851829172,31.505984960205804"
89054,R2019081303584228201177,31.520832073365398,125.14100657408899,5242.15472850118,748.207866166815,2012/2/1 11:14:41,F-2,"125.14100657408899,31.520832073365398"
89055,R2019081303584228201177,31.5362543163078,125.13077994524201,4667.26192606951,698.6756286344839,2012/2/1 11:14:51,F-2,"125.13077994524201,31.5362543163078"
89056,R2019081303584228201177,31.5505431700816,125.121304877009,5457.04332830247,749.080345173869,2012/2/1 11:15:01,F-2,"125.121304877009,31.5505431700816"
89057,R2019081303584228201177,31.5652922419558,125.111524633988,4926.26317796589,736.74419391283,2012/2/1 11:15:11,F-2,"125.111524633988,31.5652922419558"
89058,R2019081303584228201177,31.580289136044,125.10158005781601,5028.427913099729,686.464472504549,2012/2/1 11:15:21,F-2,"125.10158005781601,31.580289136044"
89059,R2019081303584228201177,31.5962164025598,125.09101854326799,4505.25141135103,709.019577204725,2012/2/1 11:15:31,F-2,"125.09101854326799,31.5962164025598"
89060,R2019081303584228201177,31.607524887182397,125.07366246752301,4831.2646547943705,654.578329624877,2012/2/1 11:15:41,F-2,"125.07366246752301,31.607524887182397"
89061,R2019081303584228201177,31.618342922199002,125.056059788323,5292.732932508329,675.080613989886,2012/2/1 11:15:51,F-2,"125.056059788323,31.618342922199002"
89062,R2019081303584228201177,31.628076958111,125.04022094964199,4883.0023717056,658.433912931212,2012/2/1 11:16:01,F-2,"125.04022094964199,31.628076958111"
89063,R2019081303584228201177,31.6381184318513,125.02388186027201,5309.40352511099,661.542262794237,2012/2/1 11:16:11,F-2,"125.02388186027201,31.6381184318513"
89064,R2019081303584228201177,31.6482516203273,125.00739353630699,5187.7123134619205,693.2309836816188,2012/2/1 11:16:21,F-2,"125.00739353630699,31.6482516203273"
89065,R2019081303584228201177,31.659083334067503,124.989768599629,5128.0095733832595,695.365074856842,2012/2/1 11:16:31,F-2,"124.989768599629,31.659083334067503"
89066,R2019081303584228201177,31.6686646171754,124.974178314275,4995.35683472425,698.150487499382,2012/2/1 11:16:41,F-2,"124.974178314275,31.6686646171754"
89067,R2019081303584228201177,31.6793152067916,124.956848095616,4830.70999632157,715.953879694433,2012/2/1 11:16:51,F-2,"124.956848095616,31.6793152067916"
89068,R2019081303584228201177,31.6893422475077,124.940532491092,4500.11422066023,657.470900661997,2012/2/1 11:17:01,F-2,"124.940532491092,31.6893422475077"
89069,R2019081303584228201177,31.6989148196028,124.924956379955,4666.69524608492,728.079224693626,2012/2/1 11:17:21,F-2,"124.924956379955,31.6989148196028"
89070,R2019081303584228201177,31.708563392597604,124.909256603156,4704.894009141671,685.807098278686,2012/2/1 11:17:31,F-2,"124.909256603156,31.708563392597604"
89071,R2019081303584228201177,31.7261255329638,124.873953188819,4599.26212071407,712.2796566515599,2012/2/1 11:17:41,F-2,"124.873953188819,31.7261255329638"
89072,R2019081303584228201177,31.7339140604636,124.85412784609301,4552.96942594134,708.898229458788,2012/2/1 11:17:51,F-2,"124.85412784609301,31.7339140604636"
89073,R2019081303584228201177,31.7409868053199,124.83612449554899,5491.558535020589,728.4712631620799,2012/2/1 11:18:01,F-2,"124.83612449554899,31.7409868053199"
89074,R2019081303584228201177,31.7480641193016,124.81810951450501,4588.794603053851,693.2195616155949,2012/2/1 11:18:11,F-2,"124.81810951450501,31.7480641193016"
89075,R2019081303584228201177,31.7549867443499,124.80048828710899,5118.5598562558,746.4211078344009,2012/2/1 11:18:21,F-2,"124.80048828710899,31.7549867443499"
89076,R2019081303584228201177,31.7618841174033,124.782931337519,4890.39447269886,681.48096289089,2012/2/1 11:18:31,F-2,"124.782931337519,31.7618841174033"
89077,R2019081303584228201177,31.768936288490004,124.764980356571,4631.91076979596,695.464478780266,2012/2/1 11:18:41,F-2,"124.764980356571,31.768936288490004"
89078,R2019081303584228201177,31.7770688774839,124.729410231996,5169.3727428416605,747.5446885905901,2012/2/1 11:18:51,F-2,"124.729410231996,31.7770688774839"
89079,R2019081303584228201177,31.7791608141252,124.70974379020299,4946.71804851234,742.8672927398552,2012/2/1 11:19:01,F-2,"124.70974379020299,31.7791608141252"
89080,R2019081303584228201177,31.7813802172044,124.68887902756501,4714.86029551125,728.923371191567,2012/2/1 11:19:11,F-2,"124.68887902756501,31.7813802172044"
89081,R2019081303584228201177,31.7835273044836,124.66869411079,4757.43245857648,676.927637973301,2012/2/1 11:19:21,F-2,"124.66869411079,31.7835273044836"
89082,R2019081303584228201177,31.7857658861408,124.64764904900801,4987.87593957403,650.42367102598,2012/2/1 11:19:31,F-2,"124.64764904900801,31.7857658861408"
89083,R2019081303584228201177,31.788013593512893,124.62651819574499,5252.7891419608095,669.8587821889009,2012/2/1 11:19:41,F-2,"124.62651819574499,31.788013593512893"
89084,R2019081303584228201177,31.790036689837,124.60749892655899,5232.99513558531,726.282287331429,2012/2/1 11:20:01,F-2,"124.60749892655899,31.790036689837"
89085,R2019081303584228201177,31.792304052709106,124.586183290574,4711.88036455395,701.749302983167,2012/2/1 11:20:11,F-2,"124.586183290574,31.792304052709106"
89086,R2019081303584228201177,31.7945141321418,124.55347625901,4871.53471883924,659.994933339765,2012/2/1 11:20:21,F-2,"124.55347625901,31.7945141321418"
89087,R2019081303584228201177,31.7953869543655,124.533879992311,4961.24206178879,669.721232922618,2012/2/1 11:20:31,F-2,"124.533879992311,31.7953869543655"
89088,R2019081303584228201177,31.7963312542555,124.51267893671499,4934.34429375191,698.757094633187,2012/2/1 11:20:41,F-2,"124.51267893671499,31.7963312542555"
89089,R2019081303584228201177,31.7972012741721,124.49314558633101,5023.29190844823,667.5883785437741,2012/2/1 11:20:51,F-2,"124.49314558633101,31.7972012741721"
89090,R2019081303584228201177,31.7981087674263,124.47277089907301,4507.63922511024,679.410902657272,2012/2/1 11:21:01,F-2,"124.47277089907301,31.7981087674263"
89091,R2019081303584228201177,31.7990571278237,124.451478678539,5036.11139978101,703.62812441477,2012/2/1 11:21:11,F-2,"124.451478678539,31.7990571278237"
89092,R2019081303584228201177,31.799983015367605,124.43069100981,5367.33093479058,729.235634570585,2012/2/1 11:21:21,F-2,"124.43069100981,31.799983015367605"
89093,R2019081303584228201177,31.8009270807822,124.409495218567,5430.91924811291,732.7053103049782,2012/2/1 11:21:31,F-2,"124.409495218567,31.8009270807822"
89094,R2019081303584228201177,31.801846227839107,124.388858884645,4944.38522981684,669.155980003605,2012/2/1 11:21:41,F-2,"124.388858884645,31.801846227839107"
89095,R2019081303584228201177,31.802756593387603,124.36841970975,4764.11686849972,749.4201121383438,2012/2/1 11:22:01,F-2,"124.36841970975,31.802756593387603"
89096,R2019081303584228201177,31.8029,124.344647063631,5080.73401850682,659.23101082874,2012/2/1 11:22:11,F-2,"124.344647063631,31.8029"
89097,R2019081303584228201177,31.8029,124.324375269944,4508.28257995112,716.1100929445171,2012/2/1 11:22:21,F-2,"124.324375269944,31.8029"
89098,R2019081303584228201177,31.8029,124.30381464616501,4580.04705425354,712.024001154128,2012/2/1 11:22:31,F-2,"124.30381464616501,31.8029"
89099,R2019081303584228201177,31.8029,124.282936121532,4774.385726672779,674.496453732483,2012/2/1 11:22:41,F-2,"124.282936121532,31.8029"
89100,R2019081303584228201177,31.8029,124.24584706262199,4867.1357787061215,734.9723796755881,2012/2/1 11:22:51,F-2,"124.24584706262199,31.8029"
89101,R2019081303584228201177,31.8029,124.22667894335899,4902.97185834636,666.13537022664,2012/2/1 11:23:01,F-2,"124.22667894335899,31.8029"
89102,R2019081303584228201177,31.8029,124.205269693799,4511.26435865241,674.631908454295,2012/2/1 11:23:21,F-2,"124.205269693799,31.8029"
89103,R2019081303584228201177,31.8029,124.183492958029,5392.29634957961,668.327722008493,2012/2/1 11:23:31,F-2,"124.183492958029,31.8029"
89104,R2019081303584228201177,31.8029,124.164146523256,5058.4391646825,674.843152530884,2012/2/1 11:23:41,F-2,"124.164146523256,31.8029"
89105,R2019081303584228201177,31.8029,124.144127242422,5400.69151804815,721.981539471066,2012/2/1 11:23:51,F-2,"124.144127242422,31.8029"
89106,R2019081303584228201177,31.8029,124.124803521509,4664.185527322899,722.517432958129,2012/2/1 11:24:01,F-2,"124.124803521509,31.8029"
89107,R2019081303584228201177,31.798675436232198,124.092558241999,5161.19885382298,675.8129071098809,2012/2/1 11:24:11,F-2,"124.092558241999,31.798675436232198"
89108,R2019081303584228201177,31.7946267041611,124.073446485233,4544.30106703392,651.921157167256,2012/2/1 11:24:21,F-2,"124.073446485233,31.7946267041611"
89109,R2019081303584228201177,31.7914311225161,124.04821023199601,5132.94672995477,745.7427447176268,2012/2/1 11:24:41,F-2,"124.04821023199601,31.7914311225161"
89110,R2019081303584228201177,31.7892581840446,124.027782286366,4820.00419326127,710.29145375839,2012/2/1 11:24:51,F-2,"124.027782286366,31.7892581840446"
89111,R2019081303584228201177,31.787068387242304,124.007195854396,4749.5821175396395,712.7547959157989,2012/2/1 11:25:01,F-2,"124.007195854396,31.787068387242304"
89112,R2019081303584228201177,31.7847865968967,123.985744584729,5405.30003416599,658.213355722005,2012/2/1 11:25:11,F-2,"123.985744584729,31.7847865968967"
89113,R2019081303584228201177,31.782703323717605,123.966159588746,4567.69801120632,702.207836626194,2012/2/1 11:25:21,F-2,"123.966159588746,31.782703323717605"
89114,R2019081303584228201177,31.780438505704797,123.94486787716002,4621.48637330229,670.4130458274919,2012/2/1 11:25:31,F-2,"123.94486787716002,31.780438505704797"
89115,R2019081303584228201177,31.778265535549608,123.924439633669,5283.30770730195,720.176854156971,2012/2/1 11:25:41,F-2,"123.924439633669,31.778265535549608"
89116,R2019081303584228201177,31.776021430583,123.903342646871,4560.43874661459,659.222759962651,2012/2/1 11:25:51,F-2,"123.903342646871,31.776021430583"
89117,R2019081303584228201177,31.766227599302503,123.874968245625,4635.21051599421,743.812487783754,2012/2/1 11:26:01,F-2,"123.874968245625,31.766227599302503"
89118,R2019081303584228201177,31.757796181374307,123.857631987906,4900.80121737011,682.840014450643,2012/2/1 11:26:21,F-2,"123.857631987906,31.757796181374307"
89119,R2019081303584228201177,31.74915892923889,123.83987250423701,4638.869973895539,738.9729435969949,2012/2/1 11:26:31,F-2,"123.83987250423701,31.74915892923889"
89120,R2019081303584228201177,31.740193145889602,123.821437511201,5341.5088718019,698.142816428162,2012/2/1 11:26:41,F-2,"123.821437511201,31.740193145889602"
89121,R2019081303584228201177,31.7346407973383,123.795639628451,4534.70655997969,734.4240251856039,2012/2/1 11:26:51,F-2,"123.795639628451,31.7346407973383"
89122,R2019081303584228201177,31.731811274502306,123.775589568785,4944.3947185969,688.6867850267731,2012/2/1 11:27:11,F-2,"123.775589568785,31.731811274502306"
89123,R2019081303584228201177,31.728911725065398,123.755043299119,5251.749333809939,674.764428345842,2012/2/1 11:27:21,F-2,"123.755043299119,31.728911725065398"
89124,R2019081303584228201177,31.716311803110298,123.73496377728901,5235.02253263026,680.096732419961,2012/2/1 11:27:31,F-2,"123.73496377728901,31.716311803110298"
89125,R2019081303584228201177,31.705054555464397,123.720725580842,5236.28265491514,745.3357625730969,2012/2/1 11:27:41,F-2,"123.720725580842,31.705054555464397"
89126,R2019081303584228201177,31.6934880043516,123.70609617655701,4891.85628359758,659.661600603564,2012/2/1 11:27:51,F-2,"123.70609617655701,31.6934880043516"
89127,R2019081303584228201177,31.681807474864,123.69132261212201,5129.25944040961,723.492289415324,2012/2/1 11:28:01,F-2,"123.69132261212201,31.681807474864"
89128,R2019081303584228201177,31.6702106271696,123.676654888641,4817.60627418645,668.365829772486,2012/2/1 11:28:11,F-2,"123.676654888641,31.6702106271696"
89129,R2019081303584228201177,31.65796339097,123.661164552066,5438.51880027844,694.533471737305,2012/2/1 11:28:21,F-2,"123.661164552066,31.65796339097"
89130,R2019081303584228201177,31.6454504425879,123.645338142023,4746.96069082569,722.9678830471671,2012/2/1 11:28:31,F-2,"123.645338142023,31.6454504425879"
89131,R2019081303584228201177,31.633241055314397,123.62989567687,4780.51694029966,678.5412155690329,2012/2/1 11:28:51,F-2,"123.62989567687,31.633241055314397"
89132,R2019081303584228201177,31.6216380033253,123.61522010618,4594.3356594510105,711.8384843048821,2012/2/1 11:29:11,F-2,"123.61522010618,31.6216380033253"
89133,R2019081303584228201177,31.6091257021871,123.59939451477301,4681.8076279861,748.336105001316,2012/2/1 11:29:21,F-2,"123.59939451477301,31.6091257021871"
89134,R2019081303584228201177,31.591189452694802,123.586551943674,4786.05418991579,651.483882545253,2012/2/1 11:29:31,F-2,"123.586551943674,31.591189452694802"
89135,R2019081303584228201177,31.574917028783304,123.576364293661,4974.808430985921,734.965531520995,2012/2/1 11:29:41,F-2,"123.576364293661,31.574917028783304"
89136,R2019081303584228201177,31.5589573227675,123.566372426434,4897.356292883571,679.8677463689199,2012/2/1 11:29:51,F-2,"123.566372426434,31.5589573227675"
89137,R2019081303584228201177,31.5432761025068,123.55655491033001,5367.54993669109,740.31413574252,2012/2/1 11:30:01,F-2,"123.55655491033001,31.5432761025068"
89138,R2019081303584228201177,31.5280458223218,123.547019713548,5287.27504042316,721.54435630494,2012/2/1 11:30:11,F-2,"123.547019713548,31.5280458223218"
89139,R2019081303584228201177,31.5119506882498,123.536943059097,5372.16727010541,742.7410091239682,2012/2/1 11:30:31,F-2,"123.536943059097,31.5119506882498"
89140,R2019081303584228201177,31.4972388233412,123.527732425724,5133.1819126537,749.9357965774541,2012/2/1 11:30:41,F-2,"123.527732425724,31.4972388233412"
89141,R2019081303584228201177,31.482398614433304,123.518441440233,5184.08239944097,672.1028550165249,2012/2/1 11:31:01,F-2,"123.518441440233,31.482398614433304"
89142,R2019081303584228201177,31.4663376493777,123.508386177922,4531.06279160411,661.581111332207,2012/2/1 11:31:11,F-2,"123.508386177922,31.4663376493777"
89143,R2019081303584228201177,31.45222457745,123.496020262053,4949.43404311754,744.159326839335,2012/2/1 11:31:31,F-2,"123.496020262053,31.45222457745"
89144,R2019081303584228201177,31.4381690843534,123.483670168785,5482.3800115764,692.651019358379,2012/2/1 11:31:41,F-2,"123.483670168785,31.4381690843534"
89145,R2019081303584228201177,31.4239302847308,123.47115901018299,4897.36440144357,676.9959444771499,2012/2/1 11:31:51,F-2,"123.47115901018299,31.4239302847308"
89146,R2019081303584228201177,31.4089795295635,123.458022279976,5241.48784984904,725.5351417584039,2012/2/1 11:32:01,F-2,"123.458022279976,31.4089795295635"
89147,R2019081303584228201177,31.395468685278697,123.446150751465,4649.872961989539,745.1260771579698,2012/2/1 11:32:11,F-2,"123.446150751465,31.395468685278697"
89148,R2019081303584228201177,31.375339616598893,123.433832792901,5357.05662605216,739.634729963557,2012/2/1 11:32:21,F-2,"123.433832792901,31.375339616598893"
89149,R2019081303584228201177,31.3593961731715,123.425220719771,4758.21625593035,685.1027424610701,2012/2/1 11:32:31,F-2,"123.425220719771,31.3593961731715"
89150,R2019081303584228201177,31.344601458865398,123.417229148682,4854.560816825629,657.076909256669,2012/2/1 11:32:41,F-2,"123.417229148682,31.344601458865398"
89151,R2019081303584228201177,31.327695918364896,123.408097385412,5001.16132036837,673.864853858885,2012/2/1 11:32:51,F-2,"123.408097385412,31.327695918364896"
89152,R2019081303584228201177,31.3125612603194,123.399922188976,5419.86665219062,721.84467118785,2012/2/1 11:33:01,F-2,"123.399922188976,31.3125612603194"
89153,R2019081303584228201177,31.2969136076276,123.391469891333,5370.906617432322,698.607593518033,2012/2/1 11:33:11,F-2,"123.391469891333,31.2969136076276"
89154,R2019081303584228201177,31.280130724714603,123.382404383268,5166.51236064104,729.172030640381,2012/2/1 11:33:21,F-2,"123.382404383268,31.280130724714603"
89155,R2019081303584228201177,31.254110336582894,123.36621280924801,5372.16670805224,651.174318884115,2012/2/1 11:33:41,F-2,"123.36621280924801,31.254110336582894"
89156,R2019081303584228201177,31.2393118256982,123.356124108122,5340.86743408854,690.0790600758411,2012/2/1 11:33:51,F-2,"123.356124108122,31.2393118256982"
89157,R2019081303584228201177,31.225261812285105,123.346545685858,4812.29228401198,695.009945121133,2012/2/1 11:34:01,F-2,"123.346545685858,31.225261812285105"
89158,R2019081303584228201177,31.2091046337153,123.3355307299,5255.15336066259,747.648064744495,2012/2/1 11:34:11,F-2,"123.3355307299,31.2091046337153"
89159,R2019081303584228201177,31.1932622978555,123.32473041405198,5009.7769259055,698.012080717838,2012/2/1 11:34:21,F-2,"123.32473041405198,31.1932622978555"
89160,R2019081303584228201177,31.1792256977389,123.315161136136,4536.0016506332895,690.425673192565,2012/2/1 11:34:31,F-2,"123.315161136136,31.1792256977389"
89161,R2019081303584228201177,31.163968444336906,123.30475969299201,4741.18775187116,663.770309609254,2012/2/1 11:34:41,F-2,"123.30475969299201,31.163968444336906"
89162,R2019081303584228201177,31.1389668794623,123.298325818432,5428.987418734,714.5208501091789,2012/2/1 11:35:01,F-2,"123.298325818432,31.1389668794623"
89163,R2019081303584228201177,31.1217277804043,123.29706581783701,4976.1805899796,697.942802239183,2012/2/1 11:35:11,F-2,"123.29706581783701,31.1217277804043"
89164,R2019081303584228201177,31.104181320734806,123.295783352346,5489.87056733569,731.4300206869051,2012/2/1 11:35:21,F-2,"123.295783352346,31.104181320734806"
89165,R2019081303584228201177,31.087329109605303,123.294551629273,4978.102446290711,700.196626293564,2012/2/1 11:35:31,F-2,"123.294551629273,31.087329109605303"
89166,R2019081303584228201177,31.0710356619326,123.29336074605499,5462.78264558072,670.8911699340171,2012/2/1 11:35:51,F-2,"123.29336074605499,31.0710356619326"
89167,R2019081303584228201177,31.054623021947304,123.292161151106,5372.29060468836,735.583963797234,2012/2/1 11:36:01,F-2,"123.292161151106,31.054623021947304"
