ID,WD,JD,GD,SD,SJ,target,Unnamed: 7,new
R2019081304382083600874,31.4935830802821,124.792505427241,4773.03655644555,703.9223789022869,2012/2/1 10:27:57,F-2,,"124.792505427241,31.4935830802821"
R2019081304382083600874,31.4962200550281,124.798946434323,4971.77774481092,682.121911147666,2012/2/1 10:28:07,F-2,,"124.798946434323,31.4962200550281"
R2019081304382083600874,31.498699227487997,124.77696349513599,5308.87609525066,721.6829362659171,2012/2/1 10:28:17,F-2,,"124.77696349513599,31.498699227487997"
R2019081304382083600874,31.498273383033105,124.756716954701,4870.66281976675,660.48238198761,2012/2/1 10:28:27,F-2,,"124.756716954701,31.498273383033105"
R2019081304382083600874,31.488281313213896,124.75676218755501,5005.34590450364,712.889142410312,2012/2/1 10:28:37,F-2,,"124.75676218755501,31.488281313213896"
R2019081304382083600874,31.477473830521497,124.73982630145399,5068.45692804477,724.600998300408,2012/2/1 10:28:47,F-2,,"124.73982630145399,31.477473830521497"
R2019081304382083600874,31.4614379570925,124.736771945797,4868.28402540101,696.6516651430409,2012/2/1 10:28:57,F-2,,"124.736771945797,31.4614379570925"
R2019081304382083600874,31.444993555664702,124.724239407339,4554.1187483138,672.431452862188,2012/2/1 10:29:07,F-2,,"124.724239407339,31.444993555664702"
R2019081304382083600874,31.410428961901697,124.702810625263,5400.7560587026,725.635469833219,2012/2/1 10:29:17,F-2,,"124.702810625263,31.410428961901697"
R2019081304382083600874,31.400743005324998,124.707696368032,4851.56546083818,653.842303857134,2012/2/1 10:29:27,F-2,,"124.707696368032,31.400743005324998"
R2019081304382083600874,31.403756170338802,124.69699520326,4819.94748875496,696.559168140664,2012/2/1 10:29:37,F-2,,"124.69699520326,31.403756170338802"
R2019081304382083600874,31.401706956905603,124.70159762455401,5161.46549473585,653.387788451923,2012/2/1 10:29:47,F-2,,"124.70159762455401,31.401706956905603"
R2019081304382083600874,31.391489996466,124.684355163368,4773.45078637519,725.2762183431889,2012/2/1 10:29:57,F-2,,"124.684355163368,31.391489996466"
R2019081304382083600874,31.3718738089376,124.683917745831,4774.64457986627,684.8545337258159,2012/2/1 10:30:07,F-2,,"124.683917745831,31.3718738089376"
R2019081304382083600874,31.349707720145002,124.685903481639,4576.74184258876,655.0705071562301,2012/2/1 10:30:17,F-2,,"124.685903481639,31.349707720145002"
R2019081304382083600874,31.318436632007998,124.685554621812,4945.5936636988,722.813536540053,2012/2/1 10:30:27,F-2,,"124.685554621812,31.318436632007998"
R2019081304382083600874,31.285412345461197,124.681774129753,5358.63679175202,689.44445221659,2012/2/1 10:30:37,F-2,,"124.681774129753,31.285412345461197"
R2019081304382083600874,31.2773887929274,124.68052126619301,4549.597125989199,664.656916267544,2012/2/1 10:30:47,F-2,,"124.68052126619301,31.2773887929274"
R2019081304382083600874,31.2763835274093,124.673695213071,4859.98679341748,706.2849033886031,2012/2/1 10:30:57,F-2,,"124.673695213071,31.2763835274093"
R2019081304382083600874,31.249367540334898,124.667007995281,5252.33903189764,698.290391195701,2012/2/1 10:31:07,F-2,,"124.667007995281,31.249367540334898"
R2019081304382083600874,31.2473001228581,124.654026510718,5292.90583161307,726.377845870507,2012/2/1 10:31:17,F-2,,"124.654026510718,31.2473001228581"
R2019081304382083600874,31.2317991399797,124.669888863925,5201.38064385456,688.8849838817889,2012/2/1 10:31:27,F-2,,"124.669888863925,31.2317991399797"
R2019081304382083600874,31.218773587016898,124.669261663094,4597.24369882478,708.8284220820419,2012/2/1 10:31:37,F-2,,"124.669261663094,31.218773587016898"
R2019081304382083600874,31.2122880991656,124.64664282647101,5279.39559183055,739.412539167987,2012/2/1 10:31:47,F-2,,"124.64664282647101,31.2122880991656"
R2019081304382083600874,31.213192067419,124.65825057246401,5216.90915977438,679.894821126896,2012/2/1 10:31:57,F-2,,"124.65825057246401,31.213192067419"
R2019081304382083600874,31.199071698840005,124.66492658178801,5160.83132552953,719.0718278144819,2012/2/1 10:32:07,F-2,,"124.66492658178801,31.199071698840005"
R2019081304382083600874,31.1990919577588,124.653252218687,4532.313216027021,747.579633350288,2012/2/1 10:32:17,F-2,,"124.653252218687,31.1990919577588"
R2019081304382083600874,31.1856366103131,124.65512227278299,5106.92892158727,710.153869055283,2012/2/1 10:32:27,F-2,,"124.65512227278299,31.1856366103131"
R2019081304382083600874,31.1734035224766,124.67186542524901,4599.9039533082005,694.518851882088,2012/2/1 10:32:37,F-2,,"124.67186542524901,31.1734035224766"
R2019081304382083600874,31.1625036407546,124.679433915427,5287.93833441471,696.560533506125,2012/2/1 10:32:47,F-2,,"124.679433915427,31.1625036407546"
R2019081304382083600874,31.150784239788102,124.67858238618601,5222.814914175689,720.350832012645,2012/2/1 10:32:57,F-2,,"124.67858238618601,31.150784239788102"
R2019081304382083600874,31.138560872631803,124.66217223418,5456.948059590971,654.686929893069,2012/2/1 10:33:07,F-2,,"124.66217223418,31.138560872631803"
R2019081304382083600874,31.128122376307,124.65245930732,5465.6443898406105,722.801851328836,2012/2/1 10:33:17,F-2,,"124.65245930732,31.128122376307"
R2019081304382083600874,31.093718104151698,124.653264686556,5292.810441363979,705.597100479341,2012/2/1 10:33:27,F-2,,"124.653264686556,31.093718104151698"
R2019081304382083600874,31.0685959499809,124.64260220327101,4664.353822900151,678.719647009261,2012/2/1 10:33:37,F-2,,"124.64260220327101,31.0685959499809"
R2019081304382083600874,31.0363455253771,124.624375699786,5222.49761536834,669.904425796077,2012/2/1 10:33:47,F-2,,"124.624375699786,31.0363455253771"
R2019081304382083600874,31.034333419562103,124.624830412267,5342.41752272584,740.277994373011,2012/2/1 10:33:57,F-2,,"124.624830412267,31.034333419562103"
R2019081304382083600874,31.0298915685379,124.652476627423,4837.42132286421,714.459063096186,2012/2/1 10:34:17,F-2,,"124.652476627423,31.0298915685379"
R2019081304382083600874,31.0129386211406,124.649696890758,5217.22694426646,697.954412898028,2012/2/1 10:34:27,F-2,,"124.649696890758,31.0129386211406"
R2019081304382083600874,30.9761664301551,124.66213839987101,4657.33493592466,717.279489369727,2012/2/1 10:34:37,F-2,,"124.66213839987101,30.9761664301551"
R2019081304382083600874,30.9553404490602,124.65898917612499,4819.59059989061,703.915449722631,2012/2/1 10:34:47,F-2,,"124.65898917612499,30.9553404490602"
R2019081304382083600874,30.9507559206305,124.64897329133998,5253.3949477381,682.437168356235,2012/2/1 10:34:57,F-2,,"124.64897329133998,30.9507559206305"
R2019081304382083600874,30.930235491426398,124.661342859116,5376.31142226807,738.560099056251,2012/2/1 10:35:07,F-2,,"124.661342859116,30.930235491426398"
R2019081304382083600874,30.916454114863,124.667422811546,4607.174157680561,666.442848796231,2012/2/1 10:35:17,F-2,,"124.667422811546,30.916454114863"
R2019081304382083600874,30.9012030111422,124.673307675091,4665.916175193111,744.9775147228399,2012/2/1 10:35:27,F-2,,"124.673307675091,30.9012030111422"
R2019081304382083600874,30.893290973843698,124.683573821322,4861.141638998471,698.181731369431,2012/2/1 10:35:37,F-2,,"124.683573821322,30.893290973843698"
R2019081304382083600874,30.8575030687828,124.668785605383,4604.76514701953,724.544500780545,2012/2/1 10:35:47,F-2,,"124.668785605383,30.8575030687828"
R2019081304382083600874,30.8347724444792,124.66287773328699,4538.16936027173,743.339081943659,2012/2/1 10:35:57,F-2,,"124.66287773328699,30.8347724444792"
R2019081304382083600874,30.8336506807067,124.654555223081,4662.48622171697,739.119568322375,2012/2/1 10:36:07,F-2,,"124.654555223081,30.8336506807067"
R2019081304382083600874,30.822010271866002,124.677947089109,5493.713927452321,710.3232706712201,2012/2/1 10:36:17,F-2,,"124.677947089109,30.822010271866002"
R2019081304382083600874,30.785369233523998,124.666364615861,5086.486373835471,706.5620736016721,2012/2/1 10:36:27,F-2,,"124.666364615861,30.785369233523998"
R2019081304382083600874,30.7765777181071,124.684459461266,5240.7912615410905,687.323832203319,2012/2/1 10:36:37,F-2,,"124.684459461266,30.7765777181071"
R2019081304382083600874,30.767519422627696,124.68440665082599,4567.74563252355,746.323004456387,2012/2/1 10:36:47,F-2,,"124.68440665082599,30.767519422627696"
R2019081304382083600874,30.7579630304449,124.695799097013,5298.493127244749,728.083584354298,2012/2/1 10:36:57,F-2,,"124.695799097013,30.7579630304449"
R2019081304382083600874,30.7385625706458,124.686271443941,5344.53180192249,662.625912769058,2012/2/1 10:37:07,F-2,,"124.686271443941,30.7385625706458"
R2019081304382083600874,30.728765195266103,124.696533834771,5487.2786793798605,728.7288925511431,2012/2/1 10:37:17,F-2,,"124.696533834771,30.728765195266103"
R2019081304382083600874,30.7146336025017,124.68102025573201,4906.08124314159,698.8103386241991,2012/2/1 10:37:27,F-2,,"124.68102025573201,30.7146336025017"
R2019081304382083600874,30.6927395069453,124.66949464033199,5478.00821018312,665.895863396998,2012/2/1 10:37:37,F-2,,"124.66949464033199,30.6927395069453"
R2019081304382083600874,30.665242774615198,124.681063727516,4715.10005379799,669.259955789549,2012/2/1 10:37:47,F-2,,"124.681063727516,30.665242774615198"
R2019081304382083600874,30.662203197089895,124.691124705425,5250.46684907305,732.34500507002,2012/2/1 10:37:57,F-2,,"124.691124705425,30.662203197089895"
R2019081304382083600874,30.655062667354997,124.69024909199601,4808.709201546721,730.473957946745,2012/2/1 10:38:07,F-2,,"124.69024909199601,30.655062667354997"
R2019081304382083600874,30.656549139463802,124.708040079231,4892.74668199604,722.108893409422,2012/2/1 10:38:17,F-2,,"124.708040079231,30.656549139463802"
R2019081304382083600874,30.642630948575,124.698731871956,4587.3220153559605,688.5959642653329,2012/2/1 10:38:27,F-2,,"124.698731871956,30.642630948575"
R2019081304382083600874,30.6040679486835,124.725140894806,5241.89152184031,730.282763335985,2012/2/1 10:38:47,F-2,,"124.725140894806,30.6040679486835"
R2019081304382083600874,30.584053708692004,124.722391354832,4788.624457218039,741.1159073892591,2012/2/1 10:38:57,F-2,,"124.722391354832,30.584053708692004"
R2019081304382083600874,30.575917067056302,124.755027497805,5004.43225982805,653.682207643838,2012/2/1 10:39:07,F-2,,"124.755027497805,30.575917067056302"
R2019081304382083600874,30.568168357205895,124.76207460051201,4669.7109375008,667.939418469527,2012/2/1 10:39:17,F-2,,"124.76207460051201,30.568168357205895"
R2019081304382083600874,30.557467137885798,124.762868506077,4816.65240755149,726.621195197395,2012/2/1 10:39:27,F-2,,"124.762868506077,30.557467137885798"
R2019081304382083600874,30.5454031553408,124.79841616383999,4550.841895421429,660.527754253954,2012/2/1 10:39:37,F-2,,"124.79841616383999,30.5454031553408"
R2019081304382083600874,30.546500713161397,124.807448202442,5434.13492382231,728.49693809566,2012/2/1 10:39:47,F-2,,"124.807448202442,30.546500713161397"
R2019081304382083600874,30.554942176434302,124.83727760561199,5491.3322124589795,656.284805762714,2012/2/1 10:39:57,F-2,,"124.83727760561199,30.554942176434302"
R2019081304382083600874,30.5497016124718,124.846375113762,4875.28720794957,693.246447687618,2012/2/1 10:40:07,F-2,,"124.846375113762,30.5497016124718"
R2019081304382083600874,30.5293299664376,124.86490513598801,4705.53298536946,738.152738282528,2012/2/1 10:40:17,F-2,,"124.86490513598801,30.5293299664376"
R2019081304382083600874,30.5089913094197,124.87122787006099,5237.47143463114,688.743786392148,2012/2/1 10:40:27,F-2,,"124.87122787006099,30.5089913094197"
R2019081304382083600874,30.497121990812698,124.89996653540399,5107.4043063481395,698.617522580837,2012/2/1 10:40:37,F-2,,"124.89996653540399,30.497121990812698"
R2019081304382083600874,30.491980763233197,124.917355141046,4826.42591340767,736.0317178471159,2012/2/1 10:40:47,F-2,,"124.917355141046,30.491980763233197"
R2019081304382083600874,30.470715743792898,124.917175748655,4658.98857692209,660.268715261607,2012/2/1 10:40:57,F-2,,"124.917175748655,30.470715743792898"
R2019081304382083600874,30.4575595166401,124.924553427681,4837.66355381238,668.8061972236289,2012/2/1 10:41:07,F-2,,"124.924553427681,30.4575595166401"
R2019081304382083600874,30.453253085885102,124.939739510301,5438.433479023371,689.092474402437,2012/2/1 10:41:17,F-2,,"124.939739510301,30.453253085885102"
R2019081304382083600874,30.460013467925897,124.962644418997,4954.7380266966,739.974455717008,2012/2/1 10:41:27,F-2,,"124.962644418997,30.460013467925897"
R2019081304382083600874,30.449140038459397,124.959873185025,5172.52129254514,654.749794632546,2012/2/1 10:41:37,F-2,,"124.959873185025,30.449140038459397"
R2019081304382083600874,30.433082113856898,124.968575690556,4657.99133160989,695.544375127901,2012/2/1 10:41:47,F-2,,"124.968575690556,30.433082113856898"
R2019081304382083600874,30.408862923888897,124.993448620161,5321.38268548128,660.603856346851,2012/2/1 10:41:57,F-2,,"124.993448620161,30.408862923888897"
R2019081304382083600874,30.3814028879491,125.002043505231,4600.73292958584,722.2538805903191,2012/2/1 10:42:07,F-2,,"125.002043505231,30.3814028879491"
R2019081304382083600874,30.3910913551018,125.035158022258,4929.18886031452,654.97743101091,2012/2/1 10:42:17,F-2,,"125.035158022258,30.3910913551018"
R2019081304382083600874,30.378186763101898,125.03792541154199,4619.37923176185,704.7741746785001,2012/2/1 10:42:27,F-2,,"125.03792541154199,30.378186763101898"
R2019081304382083600874,30.366675058159103,125.06082655033501,5149.64953979927,690.557915177456,2012/2/1 10:42:37,F-2,,"125.06082655033501,30.366675058159103"
R2019081304382083600874,30.3580869873092,125.08092345245599,4613.64822514059,693.016586007092,2012/2/1 10:42:47,F-2,,"125.08092345245599,30.3580869873092"
R2019081304382083600874,30.3655121588218,125.103246860499,4718.23596591979,706.954205854309,2012/2/1 10:43:07,F-2,,"125.103246860499,30.3655121588218"
R2019081304382083600874,30.364379990770697,125.128461955644,4638.95922253791,729.9011627584241,2012/2/1 10:43:17,F-2,,"125.128461955644,30.364379990770697"
R2019081304382083600874,30.3680122052869,125.134808796237,5335.81587571456,711.830908601093,2012/2/1 10:43:27,F-2,,"125.134808796237,30.3680122052869"
R2019081304382083600874,30.368465130483397,125.171688666117,5461.91700685859,683.606451951715,2012/2/1 10:43:37,F-2,,"125.171688666117,30.368465130483397"
R2019081304382083600874,30.372077871009303,125.182607535009,4697.70203307164,695.6389023669251,2012/2/1 10:43:47,F-2,,"125.182607535009,30.372077871009303"
R2019081304382083600874,30.356921363551198,125.215286784063,5044.44255798331,710.889058076259,2012/2/1 10:43:57,F-2,,"125.215286784063,30.356921363551198"
R2019081304382083600874,30.3557025947727,125.24222020060301,4983.38142246165,656.824274364311,2012/2/1 10:44:07,F-2,,"125.24222020060301,30.3557025947727"
R2019081304382083600874,30.3350328084232,125.252462099635,5287.13343003166,682.950578086521,2012/2/1 10:44:17,F-2,,"125.252462099635,30.3350328084232"
R2019081304382083600874,30.3198359029535,125.25304435646002,4512.85676332789,676.661992923665,2012/2/1 10:44:27,F-2,,"125.25304435646002,30.3198359029535"
R2019081304382083600874,30.3048486967646,125.28585624057699,5463.57627583834,709.434998435637,2012/2/1 10:44:37,F-2,,"125.28585624057699,30.3048486967646"
R2019081304382083600874,30.292628961343603,125.298405420759,4554.43483267652,656.815363376781,2012/2/1 10:44:47,F-2,,"125.298405420759,30.292628961343603"
R2019081304382083600874,30.292543660659398,125.32178593850901,5418.38227348327,687.184002547145,2012/2/1 10:44:57,F-2,,"125.32178593850901,30.292543660659398"
R2019081304382083600874,30.2797760279062,125.33667595244101,4801.85148366813,675.456906960093,2012/2/1 10:45:07,F-2,,"125.33667595244101,30.2797760279062"
R2019081304382083600874,30.2743825391133,125.357994510469,4654.52577227472,663.492766354928,2012/2/1 10:45:17,F-2,,"125.357994510469,30.2743825391133"
R2019081304382083600874,30.2794224869903,125.38974158084801,5159.02683868028,704.89310894855,2012/2/1 10:45:27,F-2,,"125.38974158084801,30.2794224869903"
R2019081304382083600874,30.2913118981907,125.392362427929,4658.976141437411,694.353226034135,2012/2/1 10:45:37,F-2,,"125.392362427929,30.2913118981907"
R2019081304382083600874,30.299045241100195,125.4163410023,5199.10732456441,714.5314304924249,2012/2/1 10:45:47,F-2,,"125.4163410023,30.299045241100195"
R2019081304382083600874,30.304380799383303,125.431802210003,4669.54215391052,651.3807910966599,2012/2/1 10:45:57,F-2,,"125.431802210003,30.304380799383303"
R2019081304382083600874,30.2951565017763,125.458726801625,4667.481979433211,691.112350738194,2012/2/1 10:46:07,F-2,,"125.458726801625,30.2951565017763"
R2019081304382083600874,30.274681628254104,125.488596541695,5126.0527622076,746.4768445568519,2012/2/1 10:46:17,F-2,,"125.488596541695,30.274681628254104"
R2019081304382083600874,30.262058005089802,125.505573863795,4909.97636383864,693.982421208165,2012/2/1 10:46:27,F-2,,"125.505573863795,30.262058005089802"
R2019081304382083600874,30.2660413299275,125.52966699820401,4732.03201556207,690.9126795087531,2012/2/1 10:46:37,F-2,,"125.52966699820401,30.2660413299275"
R2019081304382083600874,30.276106529388198,125.55826169474399,5350.9691170654105,671.286388403404,2012/2/1 10:46:47,F-2,,"125.55826169474399,30.276106529388198"
R2019081304382083600874,30.2517207305446,125.580286599623,5189.50255759503,705.5461745036521,2012/2/1 10:46:57,F-2,,"125.580286599623,30.2517207305446"
R2019081304382083600874,30.2494139979129,125.612062067458,5264.73723294434,746.538550963876,2012/2/1 10:47:07,F-2,,"125.612062067458,30.2494139979129"
R2019081304382083600874,30.22551180936,125.630206379647,5435.4042876211,688.144911005229,2012/2/1 10:47:17,F-2,,"125.630206379647,30.22551180936"
R2019081304382083600874,30.2109370524398,125.668053229068,4890.00654192176,731.7479498133749,2012/2/1 10:47:27,F-2,,"125.668053229068,30.2109370524398"
R2019081304382083600874,30.225315302919803,125.68161070757601,4796.714741874821,673.533794108561,2012/2/1 10:47:37,F-2,,"125.68161070757601,30.225315302919803"
R2019081304382083600874,30.2162141385461,125.70850218861601,5056.17571508334,728.177589540452,2012/2/1 10:47:47,F-2,,"125.70850218861601,30.2162141385461"
R2019081304382083600874,30.2062341345354,125.74384364731199,4935.54904425309,706.0154390316529,2012/2/1 10:47:57,F-2,,"125.74384364731199,30.2062341345354"
R2019081304382083600874,30.185336128182996,125.774033402551,4535.30723416959,677.5265887973491,2012/2/1 10:48:07,F-2,,"125.774033402551,30.185336128182996"
R2019081304382083600874,30.203995981532003,125.805968485488,5110.441147634029,717.5086979137309,2012/2/1 10:48:17,F-2,,"125.805968485488,30.203995981532003"
R2019081304382083600874,30.2097688697437,125.83632110687799,5396.335955660949,732.285734211228,2012/2/1 10:48:37,F-2,,"125.83632110687799,30.2097688697437"
R2019081304382083600874,30.2017613854986,125.864788944369,4877.50597269158,675.87470031617,2012/2/1 10:48:47,F-2,,"125.864788944369,30.2017613854986"
R2019081304382083600874,30.2209082438515,125.881350622925,4569.1564376788,690.920979455542,2012/2/1 10:48:57,F-2,,"125.881350622925,30.2209082438515"
R2019081304382083600874,30.2413054275071,125.88524544617701,4571.48279858356,744.5900065799201,2012/2/1 10:49:07,F-2,,"125.88524544617701,30.2413054275071"
R2019081304382083600874,30.2443133770817,125.92414965305099,5143.7483996356605,728.217226396416,2012/2/1 10:49:17,F-2,,"125.92414965305099,30.2443133770817"
R2019081304382083600874,30.2431427133528,125.94564443663602,4941.09234793163,712.4896793451579,2012/2/1 10:49:27,F-2,,"125.94564443663602,30.2431427133528"
R2019081304382083600874,30.258303254805497,125.97100857159599,5466.35583600325,748.2903536401179,2012/2/1 10:49:37,F-2,,"125.97100857159599,30.258303254805497"
R2019081304382083600874,30.2617645080194,125.98347208175,5401.3864523272,716.3818434655581,2012/2/1 10:49:47,F-2,,"125.98347208175,30.2617645080194"
R2019081304382083600874,30.2729583729826,126.006145054946,4835.62096643058,739.7759915281911,2012/2/1 10:49:57,F-2,,"126.006145054946,30.2729583729826"
R2019081304382083600874,30.290077036408896,126.04676839142599,4666.09554605842,710.5930541458509,2012/2/1 10:50:07,F-2,,"126.04676839142599,30.290077036408896"
R2019081304382083600874,30.3014974542881,126.07447492203801,5184.81941180528,690.223970888287,2012/2/1 10:50:17,F-2,,"126.07447492203801,30.3014974542881"
R2019081304382083600874,30.3233882526442,126.076588331502,5448.6301592312,667.910894247662,2012/2/1 10:50:27,F-2,,"126.076588331502,30.3233882526442"
R2019081304382083600874,30.338166477325696,126.08905514057301,5352.57876471271,731.765465523007,2012/2/1 10:50:37,F-2,,"126.08905514057301,30.338166477325696"
R2019081304382083600874,30.319833750328197,126.11696207798,4935.258012001989,694.285395855217,2012/2/1 10:50:47,F-2,,"126.11696207798,30.319833750328197"
R2019081304382083600874,30.3037769579417,126.142038579307,5287.52002855182,654.4513613472,2012/2/1 10:50:57,F-2,,"126.142038579307,30.3037769579417"
R2019081304382083600874,30.2931469257227,126.151220446061,4582.28367477762,694.655129753358,2012/2/1 10:51:07,F-2,,"126.151220446061,30.2931469257227"
R2019081304382083600874,30.3085409915667,126.17845462452298,4948.93156478597,695.8801247393151,2012/2/1 10:51:17,F-2,,"126.17845462452298,30.3085409915667"
R2019081304382083600874,30.330833771272502,126.215384905361,4778.61799172993,679.80841245959,2012/2/1 10:51:27,F-2,,"126.215384905361,30.330833771272502"
R2019081304382083600874,30.3241691627209,126.22719797536999,5340.43154113015,721.518827542439,2012/2/1 10:51:37,F-2,,"126.22719797536999,30.3241691627209"
R2019081304382083600874,30.3208262798666,126.257406063438,4503.443856259551,654.51811505692,2012/2/1 10:51:47,F-2,,"126.257406063438,30.3208262798666"
R2019081304382083600874,30.3257803358954,126.295537887199,4995.543976079461,667.0672529456521,2012/2/1 10:51:57,F-2,,"126.295537887199,30.3257803358954"
R2019081304382083600874,30.318912748842802,126.320370385428,4555.07466385843,711.471968033105,2012/2/1 10:52:07,F-2,,"126.320370385428,30.318912748842802"
R2019081304382083600874,30.342416976023603,126.35641239570101,5183.77499314201,659.6825267698999,2012/2/1 10:52:17,F-2,,"126.35641239570101,30.342416976023603"
R2019081304382083600874,30.3595438108474,126.37690774546499,4661.59235972985,686.8723090444099,2012/2/1 10:52:27,F-2,,"126.37690774546499,30.3595438108474"
R2019081304382083600874,30.3538351688455,126.40454313337901,5005.78246941128,666.423596682224,2012/2/1 10:52:37,F-2,,"126.40454313337901,30.3538351688455"
R2019081304382083600874,30.37591097977,126.41784376469,4978.860613647321,670.408207234185,2012/2/1 10:52:47,F-2,,"126.41784376469,30.37591097977"
R2019081304382083600874,30.366921728287302,126.454155593984,4841.41683501257,694.3107441274029,2012/2/1 10:52:57,F-2,,"126.454155593984,30.366921728287302"
R2019081304382083600874,30.3582964022966,126.46004965779699,4959.78115660128,746.325727131369,2012/2/1 10:53:07,F-2,,"126.46004965779699,30.3582964022966"
R2019081304382083600874,30.3662078837845,126.488727285826,5130.24466048472,674.300946073747,2012/2/1 10:53:17,F-2,,"126.488727285826,30.3662078837845"
R2019081304382083600874,30.368899502607004,126.501405598468,5437.33144269201,653.141328228238,2012/2/1 10:53:27,F-2,,"126.501405598468,30.368899502607004"
R2019081304382083600874,30.3620764356815,126.53553068675899,4961.125866724699,738.3588790839349,2012/2/1 10:53:37,F-2,,"126.53553068675899,30.3620764356815"
R2019081304382083600874,30.399762446689,126.581343238307,5199.73639850492,663.585906668373,2012/2/1 10:53:57,F-2,,"126.581343238307,30.399762446689"
R2019081304382083600874,30.3985584209649,126.59818188791999,5260.59725916041,725.540843268643,2012/2/1 10:54:07,F-2,,"126.59818188791999,30.3985584209649"
R2019081304382083600874,30.413308590525,126.60251758351102,4515.23661847005,740.894193384281,2012/2/1 10:54:17,F-2,,"126.60251758351102,30.413308590525"
R2019081304382083600874,30.4372651233016,126.59885311491301,5321.23023868596,703.399130633752,2012/2/1 10:54:27,F-2,,"126.59885311491301,30.4372651233016"
R2019081304382083600874,30.443360910608398,126.625341755553,4646.77973145003,676.6750629649849,2012/2/1 10:54:37,F-2,,"126.625341755553,30.443360910608398"
R2019081304382083600874,30.459593586087102,126.642638064987,4959.19205688834,748.198157454933,2012/2/1 10:54:47,F-2,,"126.642638064987,30.459593586087102"
R2019081304382083600874,30.4912727677414,126.64323851266501,5292.298830017589,666.369415268474,2012/2/1 10:54:57,F-2,,"126.64323851266501,30.4912727677414"
R2019081304382083600874,30.5123054949058,126.67009269378799,5476.17297571906,704.3273062232539,2012/2/1 10:55:07,F-2,,"126.67009269378799,30.5123054949058"
R2019081304382083600874,30.535072630731,126.670727944639,4819.587247595,677.081602312197,2012/2/1 10:55:17,F-2,,"126.670727944639,30.535072630731"
R2019081304382083600874,30.547463013550896,126.678842452674,4675.53057436623,736.8352172369299,2012/2/1 10:55:27,F-2,,"126.678842452674,30.547463013550896"
R2019081304382083600874,30.558025137972002,126.71063459372401,5225.4809521723,734.365982135928,2012/2/1 10:55:37,F-2,,"126.71063459372401,30.558025137972002"
R2019081304382083600874,30.5638371625745,126.71807812347001,5367.70414648005,748.90793352337,2012/2/1 10:55:47,F-2,,"126.71807812347001,30.5638371625745"
R2019081304382083600874,30.5973756646052,126.713936340877,4636.00788364932,679.6216375798091,2012/2/1 10:55:57,F-2,,"126.713936340877,30.5973756646052"
R2019081304382083600874,30.6013826618982,126.722186167247,5339.3896770846995,661.664310382523,2012/2/1 10:56:07,F-2,,"126.722186167247,30.6013826618982"
R2019081304382083600874,30.6294673853805,126.730133662876,5467.28289917451,705.7818330618469,2012/2/1 10:56:17,F-2,,"126.730133662876,30.6294673853805"
R2019081304382083600874,30.643448445545,126.729038655684,5463.22508899645,744.7163382054849,2012/2/1 10:56:27,F-2,,"126.729038655684,30.643448445545"
R2019081304382083600874,30.6516918871415,126.73046158068199,4588.37319728377,730.6451000183099,2012/2/1 10:56:37,F-2,,"126.73046158068199,30.6516918871415"
R2019081304382083600874,30.677958309451103,126.756700051541,5361.96755937392,693.821320051244,2012/2/1 10:56:47,F-2,,"126.756700051541,30.677958309451103"
R2019081304382083600874,30.7001249910399,126.77463173648998,5140.06316132846,717.556891575249,2012/2/1 10:56:57,F-2,,"126.77463173648998,30.7001249910399"
R2019081304382083600874,30.6952716894531,126.77927364012,4778.9360132435995,663.480813947264,2012/2/1 10:57:07,F-2,,"126.77927364012,30.6952716894531"
R2019081304382083600874,30.6951669339868,126.777257791819,5317.60362806618,652.89624952846,2012/2/1 10:57:17,F-2,,"126.777257791819,30.6951669339868"
R2019081304382083600874,30.6914154686531,126.773107294198,4863.732896448921,737.6376922184779,2012/2/1 10:57:27,F-2,,"126.773107294198,30.6914154686531"
R2019081304382083600874,30.708271549734302,126.801387783321,5271.13470983279,652.585424623725,2012/2/1 10:57:37,F-2,,"126.801387783321,30.708271549734302"
R2019081304382083600874,30.7250534101442,126.82172450478599,4509.92725370914,670.7843178514321,2012/2/1 10:57:47,F-2,,"126.82172450478599,30.7250534101442"
R2019081304382083600874,30.7184436980705,126.836802134197,4591.3429540076,675.467554445131,2012/2/1 10:57:57,F-2,,"126.836802134197,30.7184436980705"
R2019081304382083600874,30.724696983120104,126.85449415361201,4913.210821064749,741.775516929,2012/2/1 10:58:07,F-2,,"126.85449415361201,30.724696983120104"
R2019081304382083600874,30.7534666254408,126.88949309081801,5265.0344533683,716.822736881125,2012/2/1 10:58:17,F-2,,"126.88949309081801,30.7534666254408"
R2019081304382083600874,30.777263957842198,126.9199401725,4517.58317976146,748.884737211692,2012/2/1 10:58:27,F-2,,"126.9199401725,30.777263957842198"
R2019081304382083600874,30.800281270625,126.939246514571,5339.67875169575,657.448030406352,2012/2/1 10:58:37,F-2,,"126.939246514571,30.800281270625"
R2019081304382083600874,30.8173848793212,126.970530467131,5354.5173750512795,740.443420591971,2012/2/1 10:58:47,F-2,,"126.970530467131,30.8173848793212"
R2019081304382083600874,30.847743847182002,126.986706597264,5141.10610337979,662.48808857635,2012/2/1 10:58:57,F-2,,"126.986706597264,30.847743847182002"
R2019081304382083600874,30.843623344594,127.01094112024299,5286.7359457475795,696.316610112002,2012/2/1 10:59:17,F-2,,"127.01094112024299,30.843623344594"
