ID,JD,WD,GD,SD,SJ,target,new
R2019081303584407609723,124.52902180368,37.24685513179711,5059.19213898442,679.127936311591,2012-02-17 10:21:44,F-5,"124.52902180368,37.24685513179711"
R2019081303584407609723,124.559830352417,37.24104998721629,4998.63379518438,731.5387805372189,2012-02-17 10:21:54,F-5,"124.559830352417,37.24104998721629"
R2019081303584407609723,124.56457509372801,37.25115742725029,4621.383284740789,729.262689537957,2012-02-17 10:22:04,F-5,"124.56457509372801,37.25115742725029"
R2019081303584407609723,124.602284460742,37.2189629754179,4885.41432348332,688.4058839820351,2012-02-17 10:22:24,F-5,"124.602284460742,37.2189629754179"
R2019081303584407609723,124.60281131221501,37.219908017119714,5469.4017250879715,741.993545411152,2012-02-17 10:22:34,F-5,"124.60281131221501,37.219908017119714"
R2019081303584407609723,124.59192790639901,37.1958316340435,5448.11137251002,737.2015211205942,2012-02-17 10:22:44,F-5,"124.59192790639901,37.1958316340435"
R2019081303584407609723,124.582850378475,37.161504795707,5238.80763851982,664.498161298455,2012-02-17 10:22:54,F-5,"124.582850378475,37.161504795707"
R2019081303584407609723,124.58828917997499,37.145347341568296,5235.4897343253215,657.959057766925,2012-02-17 10:23:04,F-5,"124.58828917997499,37.145347341568296"
R2019081303584407609723,124.57880610792401,37.1222438843025,4708.10527829831,653.024869786121,2012-02-17 10:23:14,F-5,"124.57880610792401,37.1222438843025"
R2019081303584407609723,124.567989142393,37.1091528918092,5123.55061696076,707.204597842509,2012-02-17 10:23:24,F-5,"124.567989142393,37.1091528918092"
R2019081303584407609723,124.588918180919,37.0977199957928,5216.89408771549,740.586503963259,2012-02-17 10:23:34,F-5,"124.588918180919,37.0977199957928"
R2019081303584407609723,124.60667912041401,37.0609440834465,4561.78851102562,734.598608028422,2012-02-17 10:23:44,F-5,"124.60667912041401,37.0609440834465"
R2019081303584407609723,124.621401706296,37.0596090865309,5475.12998430763,734.4515522869542,2012-02-17 10:23:54,F-5,"124.621401706296,37.0596090865309"
R2019081303584407609723,124.62391053981001,37.0537361002052,5021.96816193032,700.565763726163,2012-02-17 10:24:04,F-5,"124.62391053981001,37.0537361002052"
R2019081303584407609723,124.620981297361,37.033998702411,5348.92991876645,714.856910549503,2012-02-17 10:24:14,F-5,"124.620981297361,37.033998702411"
R2019081303584407609723,124.609361646873,37.00706974486,5303.67675973274,721.183017581321,2012-02-17 10:24:24,F-5,"124.609361646873,37.00706974486"
R2019081303584407609723,124.617337794582,36.9711454664317,5328.76096518187,674.846459424517,2012-02-17 10:24:34,F-5,"124.617337794582,36.9711454664317"
R2019081303584407609723,124.623532053452,36.9604442369074,5349.44258623265,692.808752526906,2012-02-17 10:24:44,F-5,"124.623532053452,36.9604442369074"
R2019081303584407609723,124.628384365278,36.9506755150231,5412.84495774323,651.780206664363,2012-02-17 10:24:54,F-5,"124.628384365278,36.9506755150231"
R2019081303584407609723,124.622640185413,36.925658259279295,4950.9421374886,655.5118713553579,2012-02-17 10:25:04,F-5,"124.622640185413,36.925658259279295"
R2019081303584407609723,124.620350969534,36.8905077218562,4654.05783250651,655.007781649478,2012-02-17 10:25:14,F-5,"124.620350969534,36.8905077218562"
R2019081303584407609723,124.624612076626,36.862552916922,4877.4944643385215,655.693512086614,2012-02-17 10:25:24,F-5,"124.624612076626,36.862552916922"
R2019081303584407609723,124.633702446332,36.8324976164865,5450.3894764699,654.230932055149,2012-02-17 10:25:34,F-5,"124.633702446332,36.8324976164865"
R2019081303584407609723,124.649596750684,36.828032766488796,4899.33134680583,651.575455768767,2012-02-17 10:25:44,F-5,"124.649596750684,36.828032766488796"
R2019081303584407609723,124.66834847507499,36.808025295554295,5485.8963107624495,715.6215051028979,2012-02-17 10:25:54,F-5,"124.66834847507499,36.808025295554295"
R2019081303584407609723,124.67925389785499,36.7734515217459,4844.73657437821,723.57241477518,2012-02-17 10:26:04,F-5,"124.67925389785499,36.7734515217459"
R2019081303584407609723,124.696788765767,36.7392158945326,5054.17414221641,676.088803832461,2012-02-17 10:26:14,F-5,"124.696788765767,36.7392158945326"
R2019081303584407609723,124.698197764081,36.7173138360999,5014.64969642211,659.440676173866,2012-02-17 10:26:24,F-5,"124.698197764081,36.7173138360999"
R2019081303584407609723,124.68799748779101,36.7172411446341,4898.05248211979,655.0593060930539,2012-02-17 10:26:34,F-5,"124.68799748779101,36.7172411446341"
R2019081303584407609723,124.71048087264299,36.698203203319295,5234.56198057838,715.578736674776,2012-02-17 10:26:54,F-5,"124.71048087264299,36.698203203319295"
R2019081303584407609723,124.74421409929501,36.685749798997605,4827.149256750539,656.418150573232,2012-02-17 10:27:04,F-5,"124.74421409929501,36.685749798997605"
R2019081303584407609723,124.754543283503,36.686593494401606,5215.784002894439,721.219854648793,2012-02-17 10:27:14,F-5,"124.754543283503,36.686593494401606"
R2019081303584407609723,124.76982716235399,36.6659238103645,4611.05469293476,698.8135178335069,2012-02-17 10:27:24,F-5,"124.76982716235399,36.6659238103645"
R2019081303584407609723,124.77973755218399,36.66155792060921,5340.51280600974,700.1104861265559,2012-02-17 10:27:34,F-5,"124.77973755218399,36.66155792060921"
R2019081303584407609723,124.812936455795,36.63059309777621,5140.2259821259495,675.816256890919,2012-02-17 10:27:44,F-5,"124.812936455795,36.63059309777621"
R2019081303584407609723,124.83112648596001,36.6284331640165,5474.7696420991715,687.976013514202,2012-02-17 10:27:54,F-5,"124.83112648596001,36.6284331640165"
R2019081303584407609723,124.834652552777,36.6196074729658,4574.56251283854,702.6326057746228,2012-02-17 10:28:04,F-5,"124.834652552777,36.6196074729658"
R2019081303584407609723,124.83404503395201,36.6056607004985,5090.60892350534,726.725750498812,2012-02-17 10:28:14,F-5,"124.83404503395201,36.6056607004985"
R2019081303584407609723,124.85328792177299,36.5907643585893,4519.808677034361,683.48090580361,2012-02-17 10:28:24,F-5,"124.85328792177299,36.5907643585893"
R2019081303584407609723,124.85281802859899,36.584490225849294,5387.5465676596095,745.6357897238969,2012-02-17 10:28:34,F-5,"124.85281802859899,36.584490225849294"
R2019081303584407609723,124.88259119788401,36.5555031399299,4891.97068214043,731.527456073802,2012-02-17 10:28:44,F-5,"124.88259119788401,36.5555031399299"
R2019081303584407609723,124.916562808302,36.5246070799903,4901.80731257508,692.395552360637,2012-02-17 10:28:54,F-5,"124.916562808302,36.5246070799903"
R2019081303584407609723,124.93971169420901,36.4961542261969,4655.01803166932,723.742890438877,2012-02-17 10:29:04,F-5,"124.93971169420901,36.4961542261969"
R2019081303584407609723,124.97390785722901,36.4856420859231,5418.4896871068,691.357266549653,2012-02-17 10:29:14,F-5,"124.97390785722901,36.4856420859231"
R2019081303584407609723,125.006964082973,36.467327566554,5263.00186233735,741.049593776022,2012-02-17 10:29:24,F-5,"125.006964082973,36.467327566554"
R2019081303584407609723,125.025328190748,36.4413571640045,4588.3057555595005,673.835389187483,2012-02-17 10:29:34,F-5,"125.025328190748,36.4413571640045"
R2019081303584407609723,125.06008024587,36.4467135638191,5391.04229020469,699.221356748241,2012-02-17 10:29:44,F-5,"125.06008024587,36.4467135638191"
R2019081303584407609723,125.061576233006,36.4277521104419,4775.44563276481,663.43553756058,2012-02-17 10:29:54,F-5,"125.061576233006,36.4277521104419"
R2019081303584407609723,125.06068059646799,36.433547600735004,5183.77932425764,686.545019241304,2012-02-17 10:30:04,F-5,"125.06068059646799,36.433547600735004"
R2019081303584407609723,125.07752995033,36.421836048188794,4865.63707951719,667.979102636678,2012-02-17 10:30:14,F-5,"125.07752995033,36.421836048188794"
R2019081303584407609723,125.097268042028,36.42790139039089,5486.50734265638,653.786821013217,2012-02-17 10:30:24,F-5,"125.097268042028,36.42790139039089"
R2019081303584407609723,125.112424119286,36.4305183601073,4991.89826449933,655.227269840067,2012-02-17 10:30:34,F-5,"125.112424119286,36.4305183601073"
R2019081303584407609723,125.13813590990401,36.4193196476773,5397.90246118694,683.5649768046869,2012-02-17 10:30:44,F-5,"125.13813590990401,36.4193196476773"
R2019081303584407609723,125.16417353020799,36.3923019487571,4712.85864068794,734.6386614184081,2012-02-17 10:30:54,F-5,"125.16417353020799,36.3923019487571"
R2019081303584407609723,125.184470394217,36.3653246537804,5297.99304660316,663.812703273172,2012-02-17 10:31:04,F-5,"125.184470394217,36.3653246537804"
R2019081303584407609723,125.180529061024,36.36116786163979,5198.53860638036,672.671661350258,2012-02-17 10:31:14,F-5,"125.180529061024,36.36116786163979"
R2019081303584407609723,125.17840371014499,36.3572948027874,5089.27157734952,737.271681235764,2012-02-17 10:31:24,F-5,"125.17840371014499,36.3572948027874"
R2019081303584407609723,125.178379877528,36.363980631125706,4809.74919270247,700.570622482603,2012-02-17 10:31:34,F-5,"125.178379877528,36.363980631125706"
R2019081303584407609723,125.186903766819,36.3443044294303,5279.62580964883,714.245711110647,2012-02-17 10:31:44,F-5,"125.186903766819,36.3443044294303"
R2019081303584407609723,125.20797448133499,36.347851557965896,5409.43675484016,696.75477312261,2012-02-17 10:31:54,F-5,"125.20797448133499,36.347851557965896"
R2019081303584407609723,125.219461811833,36.3426893826065,5087.568459374629,746.693238567884,2012-02-17 10:32:04,F-5,"125.219461811833,36.3426893826065"
R2019081303584407609723,125.234520261451,36.3326765022778,4889.9236262729,673.987516352901,2012-02-17 10:32:14,F-5,"125.234520261451,36.3326765022778"
R2019081303584407609723,125.263558538511,36.3325221322859,4982.834885121711,685.373409202031,2012-02-17 10:32:24,F-5,"125.263558538511,36.3325221322859"
R2019081303584407609723,125.260365366797,36.2996620163127,5361.631221539171,724.637819069735,2012-02-17 10:32:34,F-5,"125.260365366797,36.2996620163127"
R2019081303584407609723,125.294024276413,36.2817611436753,4674.22542496315,703.663742148161,2012-02-17 10:32:44,F-5,"125.294024276413,36.2817611436753"
R2019081303584407609723,125.299236472948,36.2771171182368,4635.22102596947,681.7279858662408,2012-02-17 10:33:04,F-5,"125.299236472948,36.2771171182368"
R2019081303584407609723,125.297000176467,36.25333532233061,4717.53395452049,678.514835298301,2012-02-17 10:33:14,F-5,"125.297000176467,36.25333532233061"
R2019081303584407609723,125.298743562169,36.225626850923604,5371.04054720655,661.578259855312,2012-02-17 10:33:24,F-5,"125.298743562169,36.225626850923604"
R2019081303584407609723,125.301738342775,36.1943494415326,5447.33425553298,665.962222598475,2012-02-17 10:33:34,F-5,"125.301738342775,36.1943494415326"
R2019081303584407609723,125.305583386692,36.168970369316796,5296.42973691059,710.591650968693,2012-02-17 10:33:44,F-5,"125.305583386692,36.168970369316796"
R2019081303584407609723,125.29284678746099,36.15020778,5248.12952417328,729.270696071568,2012-02-17 10:33:54,F-5,"125.29284678746099,36.15020778"
R2019081303584407609723,125.288724159809,36.139053026278894,4573.226599056839,723.020274645193,2012-02-17 10:34:04,F-5,"125.288724159809,36.139053026278894"
R2019081303584407609723,125.310421783402,36.1283564624248,4805.484268956579,671.851306605084,2012-02-17 10:34:14,F-5,"125.310421783402,36.1283564624248"
R2019081303584407609723,125.32425241690599,36.12342714189271,4973.54548819063,702.8844236176849,2012-02-17 10:34:24,F-5,"125.32425241690599,36.12342714189271"
R2019081303584407609723,125.330888809309,36.1153525792727,5189.488171920871,716.559687427506,2012-02-17 10:34:34,F-5,"125.330888809309,36.1153525792727"
R2019081303584407609723,125.320481120523,36.1111717319797,5493.426470548579,691.1166967549901,2012-02-17 10:34:44,F-5,"125.320481120523,36.1111717319797"
R2019081303584407609723,125.338742842521,36.0985626913672,5099.01531906753,702.085012175182,2012-02-17 10:34:54,F-5,"125.338742842521,36.0985626913672"
R2019081303584407609723,125.35724186811399,36.0752574423728,4599.77609249753,703.7018828809738,2012-02-17 10:35:04,F-5,"125.35724186811399,36.0752574423728"
R2019081303584407609723,125.37107107181299,36.0711059555867,5050.7163193778715,654.2555999496278,2012-02-17 10:35:14,F-5,"125.37107107181299,36.0711059555867"
R2019081303584407609723,125.38537678161998,36.045246715949396,5485.18879664372,735.413795702818,2012-02-17 10:35:24,F-5,"125.38537678161998,36.045246715949396"
R2019081303584407609723,125.395554729886,36.0405119933611,4511.73382485832,663.23710214963,2012-02-17 10:35:34,F-5,"125.395554729886,36.0405119933611"
R2019081303584407609723,125.39096552004101,36.022115249413,4636.56359498229,660.321878879481,2012-02-17 10:35:44,F-5,"125.39096552004101,36.022115249413"
R2019081303584407609723,125.39038919571699,36.0014650906441,5384.5642539135,723.677627590335,2012-02-17 10:35:54,F-5,"125.39038919571699,36.0014650906441"
R2019081303584407609723,125.384627963795,35.9785462893525,4906.25636577898,711.949774698331,2012-02-17 10:36:04,F-5,"125.384627963795,35.9785462893525"
R2019081303584407609723,125.38239238336901,35.9523459261545,5056.65426680662,692.9068143679332,2012-02-17 10:36:14,F-5,"125.38239238336901,35.9523459261545"
R2019081303584407609723,125.39411707108,35.9323965327011,5376.5644002131,661.488055489719,2012-02-17 10:36:24,F-5,"125.39411707108,35.9323965327011"
R2019081303584407609723,125.41136634739401,35.899554171979204,4656.0862647165,692.597817090618,2012-02-17 10:36:34,F-5,"125.41136634739401,35.899554171979204"
R2019081303584407609723,125.393089596108,35.863169426788104,5355.7628471664,700.911629689351,2012-02-17 10:36:44,F-5,"125.393089596108,35.863169426788104"
R2019081303584407609723,125.391866402004,35.8572979204254,5216.41528872606,690.045523382744,2012-02-17 10:36:54,F-5,"125.391866402004,35.8572979204254"
R2019081303584407609723,125.388876986343,35.8585518099479,4570.95466557469,665.799174558278,2012-02-17 10:37:04,F-5,"125.388876986343,35.8585518099479"
R2019081303584407609723,125.38769206937599,35.859208023076704,5136.44468068911,694.7881591249202,2012-02-17 10:37:14,F-5,"125.38769206937599,35.859208023076704"
R2019081303584407609723,125.386403300967,35.8396789544906,5080.82579615564,707.571675468968,2012-02-17 10:37:24,F-5,"125.386403300967,35.8396789544906"
R2019081303584407609723,125.405064500063,35.8136547090259,4859.39385153325,672.665438858171,2012-02-17 10:37:34,F-5,"125.405064500063,35.8136547090259"
R2019081303584407609723,125.40016438850901,35.7869472422124,5457.2329367311795,708.069001118685,2012-02-17 10:37:44,F-5,"125.40016438850901,35.7869472422124"
R2019081303584407609723,125.3930669667,35.756527136574796,4847.343723917071,726.373489981691,2012-02-17 10:37:54,F-5,"125.3930669667,35.756527136574796"
R2019081303584407609723,125.39907646576201,35.7392772783751,4593.58878903724,721.265285495327,2012-02-17 10:38:04,F-5,"125.39907646576201,35.7392772783751"
R2019081303584407609723,125.41159022596001,35.73134981291379,4959.28813817878,654.39258893225,2012-02-17 10:38:14,F-5,"125.41159022596001,35.73134981291379"
R2019081303584407609723,125.43029685526699,35.7259130709935,5197.18981799539,728.953349021707,2012-02-17 10:38:24,F-5,"125.43029685526699,35.7259130709935"
R2019081303584407609723,125.431836455772,35.709728559285004,4901.507718209879,742.829050073786,2012-02-17 10:38:34,F-5,"125.431836455772,35.709728559285004"
R2019081303584407609723,125.415233953192,35.69753455512671,5266.3819067023605,654.10613822942,2012-02-17 10:38:44,F-5,"125.415233953192,35.69753455512671"
R2019081303584407609723,125.400145852634,35.6852018388955,5182.77797833214,670.07588088516,2012-02-17 10:38:54,F-5,"125.400145852634,35.6852018388955"
R2019081303584407609723,125.39100827123801,35.6485791548264,4809.954029652271,660.053786733213,2012-02-17 10:39:04,F-5,"125.39100827123801,35.6485791548264"
R2019081303584407609723,125.409279984123,35.62043992748271,5440.34939582476,698.2127965652438,2012-02-17 10:39:14,F-5,"125.409279984123,35.62043992748271"
R2019081303584407609723,125.394976422691,35.60612217491529,5043.99359530955,726.736625040293,2012-02-17 10:39:24,F-5,"125.394976422691,35.60612217491529"
R2019081303584407609723,125.400353304028,35.5953481198929,5461.54782220793,738.350019319146,2012-02-17 10:39:34,F-5,"125.400353304028,35.5953481198929"
R2019081303584407609723,125.410858061633,35.5653575867879,5233.494891195321,686.2227181607029,2012-02-17 10:39:44,F-5,"125.410858061633,35.5653575867879"
R2019081303584407609723,125.423977706021,35.54245230813571,5421.118243560721,744.62709482509,2012-02-17 10:39:54,F-5,"125.423977706021,35.54245230813571"
R2019081303584407609723,125.419213667017,35.5013573649206,4919.49393759458,697.957946056481,2012-02-17 10:40:14,F-5,"125.419213667017,35.5013573649206"
R2019081303584407609723,125.416326253512,35.4685013825683,4969.07031604511,748.79411049131,2012-02-17 10:40:24,F-5,"125.416326253512,35.4685013825683"
R2019081303584407609723,125.42135020740801,35.442047927097704,5068.104056906,699.7067786984641,2012-02-17 10:40:34,F-5,"125.42135020740801,35.442047927097704"
R2019081303584407609723,125.421525899863,35.4111253839909,4566.276793864679,673.921098664366,2012-02-17 10:40:44,F-5,"125.421525899863,35.4111253839909"
R2019081303584407609723,125.40515180837099,35.3788964642467,5029.44952041351,686.704297613681,2012-02-17 10:40:54,F-5,"125.40515180837099,35.3788964642467"
R2019081303584407609723,125.410931399116,35.348683223662796,5452.92653979404,706.1009722091728,2012-02-17 10:41:04,F-5,"125.410931399116,35.348683223662796"
R2019081303584407609723,125.40731408096902,35.349543190440706,4826.8524246881,697.350181474979,2012-02-17 10:41:14,F-5,"125.40731408096902,35.349543190440706"
R2019081303584407609723,125.40738450972201,35.3361309643024,5468.27931886924,696.4006255596878,2012-02-17 10:41:24,F-5,"125.40738450972201,35.3361309643024"
R2019081303584407609723,125.41613065683998,35.299131782340204,4827.45016102095,739.315686556192,2012-02-17 10:41:34,F-5,"125.41613065683998,35.299131782340204"
R2019081303584407609723,125.425305620644,35.262041590999,4823.89341030451,687.81668913449,2012-02-17 10:41:44,F-5,"125.425305620644,35.262041590999"
R2019081303584407609723,125.40879767876801,35.2360450881946,5312.21509716111,679.487111712567,2012-02-17 10:41:54,F-5,"125.40879767876801,35.2360450881946"
R2019081303584407609723,125.42691275466,35.2194000201675,4852.40981930513,745.0129940151302,2012-02-17 10:42:04,F-5,"125.42691275466,35.2194000201675"
R2019081303584407609723,125.41792382813999,35.182554958226596,5371.96103570608,653.501456511906,2012-02-17 10:42:14,F-5,"125.41792382813999,35.182554958226596"
R2019081303584407609723,125.42627077879699,35.1638962676182,4703.74474963348,667.021536229654,2012-02-17 10:42:24,F-5,"125.42627077879699,35.1638962676182"
R2019081303584407609723,125.443854825234,35.15598273612439,5114.19450334003,677.093166777442,2012-02-17 10:42:34,F-5,"125.443854825234,35.15598273612439"
R2019081303584407609723,125.4259367912,35.1480148653082,5362.589719175639,653.959281511586,2012-02-17 10:42:44,F-5,"125.4259367912,35.1480148653082"
R2019081303584407609723,125.43111023614401,35.1267944018726,4770.71263420894,673.711631178722,2012-02-17 10:42:54,F-5,"125.43111023614401,35.1267944018726"
R2019081303584407609723,125.41684000344802,35.1185943316362,4772.75043878367,716.128671758868,2012-02-17 10:43:04,F-5,"125.41684000344802,35.1185943316362"
R2019081303584407609723,125.440877641206,35.0843493487767,4589.2592175348,661.159643629175,2012-02-17 10:43:14,F-5,"125.440877641206,35.0843493487767"
R2019081303584407609723,125.446317885749,35.0589624070588,4592.708635652771,652.119582985584,2012-02-17 10:43:24,F-5,"125.446317885749,35.0589624070588"
R2019081303584407609723,125.432796458195,35.0353018798222,5428.389892880061,718.067661378564,2012-02-17 10:43:44,F-5,"125.432796458195,35.0353018798222"
R2019081303584407609723,125.416548690218,35.0063248521625,4792.71490932103,658.754022097566,2012-02-17 10:43:54,F-5,"125.416548690218,35.0063248521625"
R2019081303584407609723,125.429068426533,34.980607037614696,4807.19046541825,726.4301930910118,2012-02-17 10:44:04,F-5,"125.429068426533,34.980607037614696"
R2019081303584407609723,125.44338615738998,34.9633636719364,4617.6941767883,739.746492351287,2012-02-17 10:44:14,F-5,"125.44338615738998,34.9633636719364"
R2019081303584407609723,125.45251397665501,34.937246063087,5165.5454461767995,668.167245023962,2012-02-17 10:44:24,F-5,"125.45251397665501,34.937246063087"
R2019081303584407609723,125.460329209387,34.9209089282347,4738.18110313182,744.6884179463091,2012-02-17 10:44:34,F-5,"125.460329209387,34.9209089282347"
R2019081303584407609723,125.450881233207,34.9165729109549,4525.4425457797215,705.001337525901,2012-02-17 10:44:44,F-5,"125.450881233207,34.9165729109549"
R2019081303584407609723,125.445929394507,34.8994341995744,5434.40884162411,723.289682470863,2012-02-17 10:44:54,F-5,"125.445929394507,34.8994341995744"
R2019081303584407609723,125.451243064199,34.893061845212,5433.38709600893,731.888152697072,2012-02-17 10:45:04,F-5,"125.451243064199,34.893061845212"
R2019081303584407609723,125.44144662882299,34.8634864576246,4731.980403993271,721.400536443759,2012-02-17 10:45:14,F-5,"125.44144662882299,34.8634864576246"
R2019081303584407609723,125.446566863531,34.8444177668749,5262.9784456281795,655.672796492313,2012-02-17 10:45:24,F-5,"125.446566863531,34.8444177668749"
R2019081303584407609723,125.42399381773501,34.8473692591502,4617.44831507907,651.513116760884,2012-02-17 10:45:34,F-5,"125.42399381773501,34.8473692591502"
R2019081303584407609723,125.427154976462,34.815786888464196,5010.688468586041,734.935911784384,2012-02-17 10:45:44,F-5,"125.427154976462,34.815786888464196"
R2019081303584407609723,125.40385233219101,34.7845392921467,5435.775449003921,723.8859385130402,2012-02-17 10:45:54,F-5,"125.40385233219101,34.7845392921467"
R2019081303584407609723,125.39779616581998,34.7741565375892,5147.49939583591,746.305608188876,2012-02-17 10:46:04,F-5,"125.39779616581998,34.7741565375892"
R2019081303584407609723,125.37616596278099,34.7618848064512,5437.51085313852,674.828535423069,2012-02-17 10:46:14,F-5,"125.37616596278099,34.7618848064512"
R2019081303584407609723,125.377800047541,34.7322322422305,5379.90126660089,721.490377546982,2012-02-17 10:46:24,F-5,"125.377800047541,34.7322322422305"
R2019081303584407609723,125.39238659270599,34.714397660770196,4798.98108136793,728.703492963083,2012-02-17 10:46:34,F-5,"125.39238659270599,34.714397660770196"
R2019081303584407609723,125.389374581742,34.68609261834,5399.56340235638,711.5448509629559,2012-02-17 10:46:44,F-5,"125.389374581742,34.68609261834"
R2019081303584407609723,125.391122801436,34.6503867889077,4779.777894392511,680.819305838467,2012-02-17 10:46:54,F-5,"125.391122801436,34.6503867889077"
R2019081303584407609723,125.37518206473699,34.6485856852741,4718.90722271935,727.822991543367,2012-02-17 10:47:04,F-5,"125.37518206473699,34.6485856852741"
R2019081303584407609723,125.354564468665,34.632809031800605,4843.34437611669,690.922856908721,2012-02-17 10:47:14,F-5,"125.354564468665,34.632809031800605"
R2019081303584407609723,125.34967704714501,34.597462241742,4591.566167814461,657.762031447032,2012-02-17 10:47:24,F-5,"125.34967704714501,34.597462241742"
R2019081303584407609723,125.34922546362,34.563477372265396,5437.89647563263,746.9457851242952,2012-02-17 10:47:34,F-5,"125.34922546362,34.563477372265396"
R2019081303584407609723,125.350583842472,34.52845400792761,4530.32926657718,693.987830376247,2012-02-17 10:47:44,F-5,"125.350583842472,34.52845400792761"
R2019081303584407609723,125.338657323995,34.5194361590458,4651.903294097589,656.349267953238,2012-02-17 10:47:54,F-5,"125.338657323995,34.5194361590458"
R2019081303584407609723,125.362755299,34.5134321879626,4821.69409670015,746.850745983818,2012-02-17 10:48:04,F-5,"125.362755299,34.5134321879626"
R2019081303584407609723,125.36698800453199,34.5077904888301,5192.104417687329,699.599655275047,2012-02-17 10:48:14,F-5,"125.36698800453199,34.5077904888301"
R2019081303584407609723,125.355091942089,34.4872669182983,4760.733268810779,694.369055351414,2012-02-17 10:48:24,F-5,"125.355091942089,34.4872669182983"
R2019081303584407609723,125.351908376204,34.477836975793096,5020.2518210375,702.38823418151,2012-02-17 10:48:34,F-5,"125.351908376204,34.477836975793096"
R2019081303584407600978,124.344964150704,38.896346292703,5255.92621777017,662.789297901462,2012-02-25 09:56:42,F-5,"124.344964150704,38.896346292703"
R2019081303584407600978,124.33070712593,38.8863284020364,4777.3534335556205,655.0391053804382,2012-02-25 09:56:52,F-5,"124.33070712593,38.8863284020364"
R2019081303584407600978,124.334737133793,38.8543241764464,4679.14503495169,700.708533753971,2012-02-25 09:57:02,F-5,"124.334737133793,38.8543241764464"
R2019081303584407600978,124.33887531381201,38.836306384409,5043.24085849488,669.620634531426,2012-02-25 09:57:12,F-5,"124.33887531381201,38.836306384409"
R2019081303584407600978,124.345293169454,38.8352146738234,4663.49598353891,673.001555177849,2012-02-25 09:57:22,F-5,"124.345293169454,38.8352146738234"
R2019081303584407600978,124.34447550396798,38.8206271301461,5287.193254002929,690.1121183950978,2012-02-25 09:57:32,F-5,"124.34447550396798,38.8206271301461"
R2019081303584407600978,124.356778405028,38.7994659082427,4776.781207545089,688.511481852509,2012-02-25 09:57:42,F-5,"124.356778405028,38.7994659082427"
R2019081303584407600978,124.36639759015101,38.78490632366661,4910.94971141356,674.6968092046201,2012-02-25 09:57:52,F-5,"124.36639759015101,38.78490632366661"
R2019081303584407600978,124.345781002171,38.75435664651409,4631.494849050179,723.4424569520372,2012-02-25 09:58:02,F-5,"124.345781002171,38.75435664651409"
R2019081303584407600978,124.343483724165,38.7174652186184,4565.55392363367,679.00795760984,2012-02-25 09:58:12,F-5,"124.343483724165,38.7174652186184"
R2019081303584407600978,124.34403291899599,38.70685634654829,5053.67115165744,725.3630516470239,2012-02-25 09:58:22,F-5,"124.34403291899599,38.70685634654829"
R2019081303584407600978,124.325442048394,38.684046340221705,5489.49970351043,746.4396995475702,2012-02-25 09:58:32,F-5,"124.325442048394,38.684046340221705"
R2019081303584407600978,124.325879446196,38.6517015585164,5183.07750145117,676.3197799801451,2012-02-25 09:58:42,F-5,"124.325879446196,38.6517015585164"
R2019081303584407600978,124.309530403182,38.6490240400816,4749.6817811623605,673.030412999462,2012-02-25 09:58:52,F-5,"124.309530403182,38.6490240400816"
R2019081303584407600978,124.289263630933,38.64632431917629,5155.86967563996,728.525663390069,2012-02-25 09:59:02,F-5,"124.289263630933,38.64632431917629"
R2019081303584407600978,124.289879095017,38.62020839530009,4514.77219630721,659.8520702728309,2012-02-25 09:59:12,F-5,"124.289879095017,38.62020839530009"
R2019081303584407600978,124.288048126763,38.6077706054786,4681.92506077789,683.5567260317299,2012-02-25 09:59:22,F-5,"124.288048126763,38.6077706054786"
R2019081303584407600978,124.274065055657,38.5978580956081,5089.49545891466,733.144366686765,2012-02-25 09:59:32,F-5,"124.274065055657,38.5978580956081"
R2019081303584407600978,124.27133058217501,38.5619423214948,4680.1778996271005,675.746838853577,2012-02-25 09:59:42,F-5,"124.27133058217501,38.5619423214948"
R2019081303584407600978,124.246490578936,38.529784794161,4938.17929338579,655.13470680692,2012-02-25 09:59:52,F-5,"124.246490578936,38.529784794161"
R2019081303584407600978,124.26466515949,38.5037734004668,4899.94110092518,659.7760840830281,2012-02-25 10:00:12,F-5,"124.26466515949,38.5037734004668"
R2019081303584407600978,124.277216963923,38.4825208595509,4860.2316912078495,744.962479916849,2012-02-25 10:00:22,F-5,"124.277216963923,38.4825208595509"
R2019081303584407600978,124.25517546778099,38.4592599900582,4599.556001415271,658.127273902356,2012-02-25 10:00:32,F-5,"124.25517546778099,38.4592599900582"
R2019081303584407600978,124.25519708132799,38.4437553822832,5456.28874793476,714.080867107995,2012-02-25 10:00:42,F-5,"124.25519708132799,38.4437553822832"
R2019081303584407600978,124.233539939817,38.424507531497895,4624.17279888139,710.507873427359,2012-02-25 10:00:52,F-5,"124.233539939817,38.424507531497895"
R2019081303584407600978,124.229432246586,38.4245867710096,4500.728744082489,716.034140934252,2012-02-25 10:01:02,F-5,"124.229432246586,38.4245867710096"
R2019081303584407600978,124.220948923172,38.4037940301776,4901.51613364067,706.152902709391,2012-02-25 10:01:12,F-5,"124.220948923172,38.4037940301776"
R2019081303584407600978,124.22084078688299,38.367990568548606,5235.412928618221,693.150256594247,2012-02-25 10:01:22,F-5,"124.22084078688299,38.367990568548606"
R2019081303584407600978,124.202214820783,38.3668184701074,4742.17952519757,739.723669732792,2012-02-25 10:01:32,F-5,"124.202214820783,38.3668184701074"
